"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","International Trade","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East Midlands (England)","HEO","10","10","37750","35000"
"In post","2023","No function","International Trade","East Midlands (England)","SEO","25","25","46770","45730"
"In post","2023","No function","International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","East of England","G7","5","5","[c]","[c]"
"In post","2023","No function","International Trade","East of England","HEO","5","5","[c]","[c]"
"In post","2023","No function","International Trade","East of England","SEO","25","25","44650","45190"
"In post","2023","No function","International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","London","EO","80","80","29840","29280"
"In post","2023","No function","International Trade","London","G6","160","160","67210","65980"
"In post","2023","No function","International Trade","London","G7","435","430","56470","55500"
"In post","2023","No function","International Trade","London","HEO","255","255","35560","35010"
"In post","2023","No function","International Trade","London","SCS level","95","90","84340","77040"
"In post","2023","No function","International Trade","London","SEO","360","360","42080","41550"
"In post","2023","No function","International Trade","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North East (England)","EO","15","15","25450","25660"
"In post","2023","No function","International Trade","North East (England)","G6","5","5","[c]","[c]"
"In post","2023","No function","International Trade","North East (England)","G7","20","20","51450","52000"
"In post","2023","No function","International Trade","North East (England)","HEO","30","30","31480","31440"
"In post","2023","No function","International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North East (England)","SEO","35","30","38520","38050"
"In post","2023","No function","International Trade","North West (England)","EO","10","10","25510","26060"
"In post","2023","No function","International Trade","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North West (England)","G7","20","20","52370","52520"
"In post","2023","No function","International Trade","North West (England)","HEO","25","25","34210","35000"
"In post","2023","No function","International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","North West (England)","SEO","35","35","39290","39400"
"In post","2023","No function","International Trade","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2023","No function","International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Overseas","G6","30","30","64990","65100"
"In post","2023","No function","International Trade","Overseas","G7","65","65","55370","55370"
"In post","2023","No function","International Trade","Overseas","HEO","15","15","35930","35460"
"In post","2023","No function","International Trade","Overseas","SCS level","30","30","85980","77940"
"In post","2023","No function","International Trade","Overseas","SEO","30","30","40910","40580"
"In post","2023","No function","International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Scotland","G7","15","15","53610","52140"
"In post","2023","No function","International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Scotland","SEO","5","5","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South East (England)","SEO","20","20","42020","42550"
"In post","2023","No function","International Trade","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","No function","International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South West (England)","HEO","15","15","32840","33480"
"In post","2023","No function","International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","South West (England)","SEO","25","25","42020","42480"
"In post","2023","No function","International Trade","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Wales","G7","10","10","[c]","[c]"
"In post","2023","No function","International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Wales","SEO","10","10","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","EO","10","5","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","G7","15","15","51010","52130"
"In post","2023","No function","International Trade","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","West Midlands (England)","SEO","40","40","39040","38600"
"In post","2023","No function","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","International Trade","Yorkshire and The Humber","G7","15","15","53280","53340"
"In post","2023","No function","International Trade","Yorkshire and The Humber","HEO","15","15","33820","33530"
"In post","2023","No function","International Trade","Yorkshire and The Humber","SEO","35","35","42810","43540"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","HEO","10","10","33520","34250"
"In post","2023","No function","Knowledge and Information Management","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","AO","25","20","24880","25280"
"In post","2023","No function","Knowledge and Information Management","London","EO","70","65","29640","29660"
"In post","2023","No function","Knowledge and Information Management","London","G6","20","15","70380","70790"
"In post","2023","No function","Knowledge and Information Management","London","G7","60","60","56480","55720"
"In post","2023","No function","Knowledge and Information Management","London","HEO","125","120","35110","35640"
"In post","2023","No function","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","London","SEO","70","70","42720","43650"
"In post","2023","No function","Knowledge and Information Management","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","AO","10","10","22370","21690"
"In post","2023","No function","Knowledge and Information Management","North West (England)","EO","70","65","28170","28120"
"In post","2023","No function","Knowledge and Information Management","North West (England)","G7","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","North West (England)","HEO","60","55","33830","34170"
"In post","2023","No function","Knowledge and Information Management","North West (England)","SEO","15","15","38870","39000"
"In post","2023","No function","Knowledge and Information Management","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","EO","15","15","28850","28700"
"In post","2023","No function","Knowledge and Information Management","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","G7","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","Scotland","HEO","10","10","34960","34170"
"In post","2023","No function","Knowledge and Information Management","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","EO","5","5","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Knowledge and Information Management","South West (England)","AO","20","15","22010","21930"
