"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","35","[c]","21530","21690"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - East and North East","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - South","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","South Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Tees Valley and Durham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","Unknown","Unknown","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Other","West Central Scotland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Central Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","AA/AO","Heterosexual / straight","35","[c]","21460","21690"
"Leaver CS","2023","Other","West Midlands","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","AA/AO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Midlands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Wales and The Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other","West Yorkshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Greater Manchester","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Greater Manchester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning","Inner London - West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
