"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Female","155","155","29500","28720"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","Male","100","100","29680","28720"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","Female","1180","1135","59860","57610"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","Male","1295","1280","60370","58510"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Female","155","140","83220","77300"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","Male","160","155","86980","78380"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","Female","965","950","39770","41060"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","Male","915","910","39990","41060"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","Female","80","75","25940","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","Male","40","40","25540","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","Female","220","210","54860","51300"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","Male","230","230","55910","51300"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","Female","370","360","36990","36270"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","Male","320","320","37580","37470"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","Female","75","70","28660","27930"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","Male","45","45","28290","27780"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","Female","400","390","57730","55300"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","Male","345","345","57920","56340"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","Female","60","55","86860","77340"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","Male","45","45","88330","82500"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","Female","310","305","37320","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","Male","215","215","37690","35620"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","EO","Female","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","EO","Male","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","G6/G7","Female","40","40","53710","53090"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","G6/G7","Male","35","35","54680","53550"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","SEO/HEO","Female","50","45","34030","33090"
"In post","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","SEO/HEO","Male","50","50","35080","35620"
"In post","2023","Department for Education (excl. agencies)","London","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","London","EO","Female","110","110","30310","30560"
"In post","2023","Department for Education (excl. agencies)","London","EO","Male","60","60","30410","30560"
"In post","2023","Department for Education (excl. agencies)","London","G6/G7","Female","625","585","60100","56040"
"In post","2023","Department for Education (excl. agencies)","London","G6/G7","Male","385","375","61230","58030"
"In post","2023","Department for Education (excl. agencies)","London","SCS level","Female","100","95","86110","77590"
"In post","2023","Department for Education (excl. agencies)","London","SCS level","Male","60","60","84340","76510"
"In post","2023","Department for Education (excl. agencies)","London","SEO/HEO","Female","500","475","39950","41440"
"In post","2023","Department for Education (excl. agencies)","London","SEO/HEO","Male","260","260","40550","41440"
"In post","2023","Department for Education (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Outside London","AA/AO","Female","40","35","22060","22020"
"In post","2023","Department for Education (excl. agencies)","Outside London","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Outside London","EO","Female","325","305","26570","26940"
"In post","2023","Department for Education (excl. agencies)","Outside London","EO","Male","175","175","26650","26420"
"In post","2023","Department for Education (excl. agencies)","Outside London","G6/G7","Female","995","945","55280","51910"
"In post","2023","Department for Education (excl. agencies)","Outside London","G6/G7","Male","845","830","56960","52150"
"In post","2023","Department for Education (excl. agencies)","Outside London","SCS level","Female","60","55","81750","76510"
"In post","2023","Department for Education (excl. agencies)","Outside London","SCS level","Male","40","40","85030","76510"
"In post","2023","Department for Education (excl. agencies)","Outside London","SEO/HEO","Female","1550","1475","35690","37590"
"In post","2023","Department for Education (excl. agencies)","Outside London","SEO/HEO","Male","980","970","36100","37590"
"In post","2023","Department for Education (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education (excl. agencies)","Outside London","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","Female","30","30","25360","25340"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","Female","135","130","29100","29080"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","Male","90","90","28680","29080"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","Female","515","490","57620","54950"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","Male","440","435","57820","54950"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","Female","60","60","85500","78260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","Male","65","65","85050","78360"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","Female","630","615","37610","40260"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","Male","555","550","37530","36610"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","Female","40","30","21960","22150"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","Female","200","190","25950","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","Male","110","105","25940","25920"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","Female","735","695","52480","49400"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","Male","710","700","53160","49970"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","Female","45","45","80570","75130"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","Male","40","40","82560","78330"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","Female","1100","1035","34810","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","Male","770","760","35020","37300"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Department for International Trade","London","EO","Female","130","130","29980","29280"
