"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Home Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Suffolk CC","15","15","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Thurrock","15","15","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Tyneside","30","30","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","West Essex","35","30","28960","27650"
"In post","2023","Declared disabled","Home Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","West Sussex (North East)","45","40","29590","28350"
"In post","2023","Declared disabled","Home Office","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Westminster","295","290","51120","44410"
"In post","2023","Declared disabled","Home Office","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Home Office","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Coventry","10","10","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Institute for Apprenticeships and Technical Education","Westminster","10","10","[c]","[c]"
"In post","2023","Declared disabled","Intellectual Property Office","Monmouthshire and Newport","85","80","38260","32970"
"In post","2023","Declared disabled","Intellectual Property Office","Westminster","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Birmingham","10","10","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Leeds","10","5","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Liverpool","30","30","25700","21780"
"In post","2023","Declared disabled","Legal Aid Agency","Manchester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Nottingham","35","30","23960","21780"
"In post","2023","Declared disabled","Legal Aid Agency","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Tyneside","35","35","24510","21780"
"In post","2023","Declared disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Legal Aid Agency","Westminster","15","15","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","East Kent","5","5","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","South Hampshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Southampton","25","25","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Maritime and Coastguard Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
