"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","G6/G7","Female","60","[c]","65150","65000"
"Leaver CS","2023","Commercial","London","G6/G7","Male","55","[c]","66600","67450"
"Leaver CS","2023","Commercial","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","SEO/HEO","Female","40","[c]","37540","35820"
"Leaver CS","2023","Commercial","London","SEO/HEO","Male","30","[c]","39080","40530"
"Leaver CS","2023","Commercial","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South East (England)","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","SEO/HEO","Male","45","[c]","40080","42620"
"Leaver CS","2023","Commercial","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South West (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Wales","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Yorkshire and The Humber","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","G6/G7","Female","40","[c]","59540","56430"
"Leaver CS","2023","Communications","London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","SEO/HEO","Female","90","[c]","39910","41260"
"Leaver CS","2023","Communications","London","SEO/HEO","Male","75","[c]","39600","40600"
"Leaver CS","2023","Communications","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
