"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","City of Edinburgh","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","East Lothian and Midlothian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","East Lothian and Midlothian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","East Lothian and Midlothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","Perth and Kinross, and Stirling","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Eastern Scotland","West Lothian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Thames Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Southend-on-Sea","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Thurrock","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","Thurrock","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
