"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Science and Engineering","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","Unknown","75","[c]","39120","39890"
"Leaver CS","2023","30-39","Security","Heterosexual / straight","75","[c]","30980","29480"
"Leaver CS","2023","30-39","Security","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","40","[c]","31980","27500"
"Leaver CS","2023","30-39","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","Unknown","185","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Heterosexual / straight","415","[c]","45640","42880"
"Leaver CS","2023","30-39","Unknown","LGBO","85","[c]","46690","42860"
"Leaver CS","2023","30-39","Unknown","Undeclared","105","[c]","44370","40050"
"Leaver CS","2023","30-39","Unknown","Unknown","255","[c]","43760","38500"
"Leaver CS","2023","30-39","Veterinarian","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Heterosexual / straight","35","[c]","48150","40410"
"Leaver CS","2023","40-49","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Heterosexual / straight","50","[c]","53780","52690"
"Leaver CS","2023","40-49","Communications","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Heterosexual / straight","230","[c]","51810","47490"
"Leaver CS","2023","40-49","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","Unknown","105","[c]","51010","50290"
"Leaver CS","2023","40-49","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Heterosexual / straight","65","[c]","45800","40250"
"Leaver CS","2023","40-49","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Heterosexual / straight","135","[c]","37930","33160"
"Leaver CS","2023","40-49","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Unknown","35","[c]","46370","43690"
"Leaver CS","2023","40-49","Inspector of Education and Training","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Heterosexual / straight","105","[c]","56940","54560"
"Leaver CS","2023","40-49","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Unknown","60","[c]","57690","57100"
"Leaver CS","2023","40-49","Medicine","Heterosexual / straight","60","[c]","48270","40590"
"Leaver CS","2023","40-49","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Delivery","Heterosexual / straight","2070","[c]","30270","27570"
"Leaver CS","2023","40-49","Operational Delivery","LGBO","140","[c]","30880","27960"
"Leaver CS","2023","40-49","Operational Delivery","Undeclared","210","[c]","29650","27000"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","1080","[c]","31660","25880"
"Leaver CS","2023","40-49","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Heterosexual / straight","80","[c]","33500","23880"
"Leaver CS","2023","40-49","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","Unknown","65","[c]","36520","33690"
"Leaver CS","2023","40-49","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Heterosexual / straight","180","[c]","56170","53600"
"Leaver CS","2023","40-49","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Heterosexual / straight","130","[c]","50260","47960"
"Leaver CS","2023","40-49","Project Delivery","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Unknown","45","[c]","44910","42230"
"Leaver CS","2023","40-49","Property","Heterosexual / straight","45","[c]","37750","35840"
"Leaver CS","2023","40-49","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Heterosexual / straight","155","[c]","40470","37750"
"Leaver CS","2023","40-49","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","Unknown","45","[c]","41770","43190"
"Leaver CS","2023","40-49","Security","Heterosexual / straight","65","[c]","31520","27730"
"Leaver CS","2023","40-49","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tax","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Heterosexual / straight","315","[c]","53180","54700"
"Leaver CS","2023","40-49","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","175","[c]","58490","55590"
"Leaver CS","2023","40-49","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Heterosexual / straight","45","[c]","47720","41650"
"Leaver CS","2023","50-59","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Heterosexual / straight","50","[c]","30360","27840"
"Leaver CS","2023","50-59","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Heterosexual / straight","175","[c]","48000","43310"
"Leaver CS","2023","50-59","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data and Technology","Unknown","95","[c]","50820","50700"
"Leaver CS","2023","50-59","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Heterosexual / straight","95","[c]","45730","41510"
"Leaver CS","2023","50-59","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Heterosexual / straight","210","[c]","36950","30850"
"Leaver CS","2023","50-59","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Unknown","55","[c]","44290","41200"
"Leaver CS","2023","50-59","Inspector of Education and Training","Heterosexual / straight","50","[c]","65830","77470"
"Leaver CS","2023","50-59","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Heterosexual / straight","90","[c]","56220","55170"
"Leaver CS","2023","50-59","Legal","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Unknown","65","[c]","62690","61430"
"Leaver CS","2023","50-59","Medicine","Heterosexual / straight","55","[c]","58650","47670"
"Leaver CS","2023","50-59","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Medicine","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Operational Delivery","Heterosexual / straight","2760","[c]","30160","27570"
"Leaver CS","2023","50-59","Operational Delivery","LGBO","130","[c]","31260","27570"
"Leaver CS","2023","50-59","Operational Delivery","Undeclared","355","[c]","29630","27570"
"Leaver CS","2023","50-59","Operational Delivery","Unknown","1530","[c]","29990","26340"
"Leaver CS","2023","50-59","Other","Heterosexual / straight","140","[c]","31270","23980"
"Leaver CS","2023","50-59","Other","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Other","Unknown","90","[c]","38350","34020"
"Leaver CS","2023","50-59","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Policy","Heterosexual / straight","135","[c]","56780","54660"
"Leaver CS","2023","50-59","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Policy","Undeclared","20","[c]","[c]","[c]"
