"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Chancellor's other departments","Project Delivery","London","20","20","55950","55180"
"In post","2023","Chancellor's other departments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","North West (England)","10","10","[c]","[c]"
"In post","2023","Chancellor's other departments","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","London","10","10","51790","52240"
"In post","2023","Charity Commission","Communications","North West (England)","10","10","33070","30230"
"In post","2023","Charity Commission","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Digital, Data and Technology","North West (England)","55","55","37180","31360"
"In post","2023","Charity Commission","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Finance","North West (England)","5","5","[c]","[c]"
"In post","2023","Charity Commission","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Human Resources","North West (England)","15","15","36170","30170"
"In post","2023","Charity Commission","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","North West (England)","5","5","[c]","[c]"
"In post","2023","Charity Commission","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Legal","London","15","15","60000","55870"
"In post","2023","Charity Commission","Legal","North West (England)","10","10","[c]","[c]"
"In post","2023","Charity Commission","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Operational Delivery","London","45","45","40760","32700"
"In post","2023","Charity Commission","Operational Delivery","North West (England)","255","245","31760","30170"
"In post","2023","Charity Commission","Operational Delivery","South West (England)","20","20","33180","31440"
"In post","2023","Charity Commission","Operational Delivery","Wales","5","5","[c]","[c]"
"In post","2023","Charity Commission","Policy","London","5","5","[c]","[c]"
"In post","2023","Charity Commission","Policy","North West (England)","5","5","[c]","[c]"
"In post","2023","Charity Commission","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","Charity Commission","Statistics","North West (England)","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","London","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","London","25","25","49360","43000"
"In post","2023","Competition and Markets Authority","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","London","15","15","50470","44000"
"In post","2023","Competition and Markets Authority","Corporate Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Corporate Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","London","60","60","57010","56590"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Economics","London","95","85","65980","60600"
"In post","2023","Competition and Markets Authority","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Economics","Scotland","10","10","[c]","[c]"
"In post","2023","Competition and Markets Authority","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","London","30","30","50080","43960"
"In post","2023","Competition and Markets Authority","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","London","30","30","57490","55950"
"In post","2023","Competition and Markets Authority","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","London","125","125","72490","73510"
"In post","2023","Competition and Markets Authority","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Legal","Scotland","10","10","75270","76000"
"In post","2023","Competition and Markets Authority","Policy","London","20","20","65980","60950"
"In post","2023","Competition and Markets Authority","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Project Delivery","London","370","360","62690","58070"
"In post","2023","Competition and Markets Authority","Project Delivery","North West (England)","10","10","51940","49030"
"In post","2023","Competition and Markets Authority","Project Delivery","Northern Ireland","10","10","59000","67060"
"In post","2023","Competition and Markets Authority","Project Delivery","Scotland","40","35","61080","57540"
"In post","2023","Competition and Markets Authority","Project Delivery","Wales","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Statistics","London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","London","10","10","54000","50550"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","25","25","46330","49150"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","Wales","20","20","40440","42620"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","West Midlands (England)","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","London","125","125","49070","46110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","North West (England)","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","South West (England)","35","35","36740","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","Wales","65","65","39410","40680"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Corporate Finance","London","5","5","[c]","[c]"
