"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","London","Unknown","60","[c]","28840","28840"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","Heterosexual / straight","60","[c]","28570","24430"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Crown Prosecution Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","Heterosexual / straight","40","[c]","34910","32500"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","30","[c]","32140","30650"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Department for Education (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
