"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Transport (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","AO","40","[c]","25120","25610"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","EO","205","[c]","31540","31060"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","AO","55","[c]","21710","21690"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","EO","145","[c]","28430","28120"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Department of Health and Social Care (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Disclosure Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Licensing Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Driver and Vehicle Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Black","Education and Skills Funding Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
