"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","South East (England)","65","[c]","26300","25710"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","South West (England)","40","[c]","31360","27570"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","Wales","70","[c]","26910","25320"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","West Midlands (England)","85","[c]","26450","25670"
"Leaver Dept.","2023","Unknown","No function","Operational Delivery","Yorkshire and The Humber","125","[c]","32040","28120"
"Leaver Dept.","2023","Unknown","No function","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","London","395","[c]","45930","41950"
"Leaver Dept.","2023","Unknown","No function","Policy","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Policy","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","Wales","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Tax","Yorkshire and The Humber","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","London","205","[c]","49680","43360"
"Leaver Dept.","2023","Unknown","No function","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","London","70","[c]","36380","33110"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","West Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Project Delivery","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Tax","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Project Delivery","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Security","Unknown","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Other","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","London","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","London","555","[c]","32170","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","North West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","Scotland","85","[c]","44180","34730"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","South East (England)","10","[c]","[c]","[c]"
