"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Scottish Courts and Tribunals Service","Heterosexual / straight","220","200","34780","31970"
"In post","2023","50-59","Scottish Courts and Tribunals Service","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","Unknown","325","290","29930","25060"
"In post","2023","50-59","Scottish Fiscal Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Fiscal Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","Heterosexual / straight","45","40","42940","38530"
"In post","2023","50-59","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Forestry","Unknown","30","30","39920","35740"
"In post","2023","50-59","Scottish Government (excl. agencies)","Heterosexual / straight","1350","1305","53690","49860"
"In post","2023","50-59","Scottish Government (excl. agencies)","LGBO","65","60","58580","56860"
"In post","2023","50-59","Scottish Government (excl. agencies)","Undeclared","80","80","52490","49860"
"In post","2023","50-59","Scottish Government (excl. agencies)","Unknown","615","595","50320","49860"
"In post","2023","50-59","Scottish Housing Regulator","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Scottish Housing Regulator","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Housing Regulator","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Housing Regulator","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Scottish Prison Service","Heterosexual / straight","565","540","40230","37060"
"In post","2023","50-59","Scottish Prison Service","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Scottish Prison Service","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Scottish Prison Service","Unknown","745","715","36890","37060"
"In post","2023","50-59","Scottish Public Pensions Agency","Heterosexual / straight","40","40","35120","29450"
"In post","2023","50-59","Scottish Public Pensions Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Public Pensions Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Public Pensions Agency","Unknown","65","60","31420","27740"
"In post","2023","50-59","Serious Fraud Office","Heterosexual / straight","105","105","53520","53650"
"In post","2023","50-59","Serious Fraud Office","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Serious Fraud Office","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Serious Fraud Office","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Social Security Scotland","Heterosexual / straight","460","435","35590","29450"
"In post","2023","50-59","Social Security Scotland","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Social Security Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Social Security Scotland","Unknown","300","280","30110","29100"
"In post","2023","50-59","Standards and Testing Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Standards and Testing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Standards and Testing Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Student Awards Agency for Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Student Awards Agency for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Student Awards Agency for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Student Awards Agency for Scotland","Unknown","30","30","34740","27740"
"In post","2023","50-59","Submarine Delivery Agency","Heterosexual / straight","405","400","52080","47790"
"In post","2023","50-59","Submarine Delivery Agency","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Submarine Delivery Agency","Undeclared","65","60","53250","51560"
"In post","2023","50-59","Submarine Delivery Agency","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Teaching Regulation Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","The Insolvency Service","Heterosexual / straight","310","295","40350","39670"
"In post","2023","50-59","The Insolvency Service","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","The Insolvency Service","Undeclared","30","25","[c]","[c]"
"In post","2023","50-59","The Insolvency Service","Unknown","155","150","33850","26940"
"In post","2023","50-59","The National Archives","Heterosexual / straight","75","70","41560","37220"
"In post","2023","50-59","The National Archives","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","The National Archives","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","The National Archives","Unknown","65","60","39200","35040"
"In post","2023","50-59","Transport Scotland","Heterosexual / straight","95","95","54460","49860"
"In post","2023","50-59","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Transport Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Transport Scotland","Unknown","30","30","54440","54860"
"In post","2023","50-59","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Debt Management Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Debt Management Office","Unknown","30","30","[c]","[c]"
"In post","2023","50-59","UK Export Finance","Heterosexual / straight","105","105","61250","54730"
"In post","2023","50-59","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Export Finance","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","UK Health Security Agency","Heterosexual / straight","655","625","52870","49590"
"In post","2023","50-59","UK Health Security Agency","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","UK Health Security Agency","Undeclared","90","80","55640","50770"
"In post","2023","50-59","UK Health Security Agency","Unknown","380","365","54410","49590"
"In post","2023","50-59","UK Hydrographic Office","Heterosexual / straight","155","150","40560","34370"
"In post","2023","50-59","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Hydrographic Office","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","UK Hydrographic Office","Unknown","45","45","41540","34880"
"In post","2023","50-59","UK Space Agency","Heterosexual / straight","30","30","54150","50710"
"In post","2023","50-59","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Space Agency","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","UK Statistics Authority","Heterosexual / straight","880","760","35640","31060"
"In post","2023","50-59","UK Statistics Authority","LGBO","30","30","37150","31660"
"In post","2023","50-59","UK Statistics Authority","Undeclared","60","55","36840","34140"
"In post","2023","50-59","UK Statistics Authority","Unknown","290","255","34550","31060"
"In post","2023","50-59","UK Supreme Court","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Valuation Office Agency","Heterosexual / straight","790","750","40540","35020"
"In post","2023","50-59","Valuation Office Agency","LGBO","30","30","[c]","[c]"
"In post","2023","50-59","Valuation Office Agency","Undeclared","135","130","38910","35020"
"In post","2023","50-59","Valuation Office Agency","Unknown","245","230","35030","31080"
"In post","2023","50-59","Vehicle Certification Agency","Heterosexual / straight","35","35","44730","39820"
"In post","2023","50-59","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Vehicle Certification Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Veterinary Medicines Directorate","Heterosexual / straight","35","35","42370","36690"
"In post","2023","50-59","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Heterosexual / straight","45","40","67990","63670"
"In post","2023","50-59","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Water Services Regulation Authority","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Welsh Government (excl. agencies)","Heterosexual / straight","1380","1330","47530","45970"
"In post","2023","50-59","Welsh Government (excl. agencies)","LGBO","65","60","50210","49370"
"In post","2023","50-59","Welsh Government (excl. agencies)","Undeclared","265","255","47080","45970"
"In post","2023","50-59","Welsh Government (excl. agencies)","Unknown","30","30","55200","59480"
"In post","2023","50-59","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Welsh Revenue Authority","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Wilton Park","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Accountant in Bankruptcy","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","60-64","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Active Travel England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Active Travel England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","85","65","37310","35190"
"In post","2023","60-64","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Advisory, Conciliation and Arbitration Service","Undeclared","10","5","[c]","[c]"
"In post","2023","60-64","Advisory, Conciliation and Arbitration Service","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Animal and Plant Health Agency","Heterosexual / straight","165","150","31140","26850"
"In post","2023","60-64","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Animal and Plant Health Agency","Undeclared","40","30","36590","30520"
"In post","2023","60-64","Animal and Plant Health Agency","Unknown","25","25","[c]","[c]"
"In post","2023","60-64","Building Digital UK","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","60-64","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Cabinet Office (excl. agencies)","Heterosexual / straight","185","160","48600","38460"
"In post","2023","60-64","Cabinet Office (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","60-64","Cabinet Office (excl. agencies)","Undeclared","30","30","46340","36490"
"In post","2023","60-64","Cabinet Office (excl. agencies)","Unknown","30","30","37560","34320"
"In post","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Centre for Environment, Fisheries and Aquaculture Science","Unknown","25","20","[c]","[c]"
"In post","2023","60-64","Charity Commission","Heterosexual / straight","30","25","36840","30170"
"In post","2023","60-64","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
