"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","AA","155","150","20970","21380"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","AO","345","330","22240","22220"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","EO","195","195","27980","27470"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","G6","15","10","81620","84890"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","G7","40","35","56650","56160"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","HEO","205","200","34730","34300"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","SEO","130","125","43600","43000"
"In post","2023","Ministry of Defence","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","AA","85","80","21510","22130"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","AO","95","85","23090","22970"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","EO","50","50","29150","28220"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","G7","10","10","56110","55190"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","HEO","45","45","35590","34740"
"In post","2023","Ministry of Defence","Lisburn and Castlereagh","Outside London","SEO","35","35","42640","41950"
"In post","2023","Ministry of Defence","Liverpool","Outside London","AA","35","30","20930","21380"
"In post","2023","Ministry of Defence","Liverpool","Outside London","AO","120","105","22300","22220"
"In post","2023","Ministry of Defence","Liverpool","Outside London","EO","70","65","27320","27140"
"In post","2023","Ministry of Defence","Liverpool","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Liverpool","Outside London","G7","15","15","54850","56180"
"In post","2023","Ministry of Defence","Liverpool","Outside London","HEO","50","50","33670","33990"
"In post","2023","Ministry of Defence","Liverpool","Outside London","SEO","35","35","41300","41200"
"In post","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","10","10","21260","21380"
"In post","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Luton","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Manchester","Outside London","AA","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Manchester","Outside London","AO","10","10","21840","22220"
"In post","2023","Ministry of Defence","Manchester","Outside London","EO","15","15","27610","27140"
"In post","2023","Ministry of Defence","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Manchester","Outside London","G7","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Manchester","Outside London","HEO","30","30","34970","34150"
"In post","2023","Ministry of Defence","Manchester","Outside London","SEO","30","30","45270","44990"
"In post","2023","Ministry of Defence","Medway","Outside London","AA","15","15","21150","21380"
"In post","2023","Ministry of Defence","Medway","Outside London","AO","35","35","22850","22220"
"In post","2023","Ministry of Defence","Medway","Outside London","EO","20","20","28500","27470"
"In post","2023","Ministry of Defence","Medway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Medway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Medway","Outside London","HEO","15","15","36120","34300"
"In post","2023","Ministry of Defence","Medway","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","AA","20","20","21640","21380"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","AO","35","35","22340","22220"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","EO","20","20","27720","27470"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","HEO","30","30","36100","34300"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Mid Lancashire","Outside London","SEO","15","15","45240","43420"
"In post","2023","Ministry of Defence","Milton Keynes","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Milton Keynes","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Milton Keynes","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","AO","10","10","22560","22220"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Newry, Mourne and Down","Outside London","AA","55","55","22070","22130"
"In post","2023","Ministry of Defence","Newry, Mourne and Down","Outside London","AO","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Newry, Mourne and Down","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","AA","70","70","21760","21380"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","AO","120","110","24360","22220"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","EO","80","80","28420","27470"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","G6","15","15","74770","72100"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","G7","20","15","60670","56360"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","HEO","145","145","35410","34300"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","SEO","55","50","43380","41800"
"In post","2023","Ministry of Defence","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Lanarkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","AO","10","10","21800","21580"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North Nottinghamshire","Outside London","SEO","15","15","47830","49620"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","AA","210","205","21010","21380"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","AO","425","405","26770","22220"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","EO","260","255","29920","27740"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","G6","20","20","85210","93060"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","G7","35","35","60430","56180"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","HEO","175","170","36260","34300"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North Yorkshire CC","Outside London","SEO","90","85","42640","41800"
"In post","2023","Ministry of Defence","North and North East Lincolnshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North and North East Lincolnshire","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","AA","80","75","20410","19770"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","AO","155","150","26730","22220"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","EO","40","40","30920","27470"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","HEO","75","75","34360","33990"
"In post","2023","Ministry of Defence","North and West Norfolk","Outside London","SEO","35","30","43300","42620"
"In post","2023","Ministry of Defence","Northumberland","Outside London","AA","20","20","20580","21380"
"In post","2023","Ministry of Defence","Northumberland","Outside London","AO","35","35","22430","22220"
"In post","2023","Ministry of Defence","Northumberland","Outside London","EO","20","20","28420","27470"
"In post","2023","Ministry of Defence","Northumberland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northumberland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Northumberland","Outside London","HEO","20","20","36370","36280"
"In post","2023","Ministry of Defence","Northumberland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Norwich and East Norfolk","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Norwich and East Norfolk","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Nottingham","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Nottingham","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Orkney Islands","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","AO","25","25","33610","32000"
"In post","2023","Ministry of Defence","Overseas","Overseas","EO","115","115","39340","37310"
"In post","2023","Ministry of Defence","Overseas","Overseas","G6","45","45","92720","91380"
"In post","2023","Ministry of Defence","Overseas","Overseas","G7","70","70","74770","73560"
"In post","2023","Ministry of Defence","Overseas","Overseas","HEO","310","310","51460","50740"
"In post","2023","Ministry of Defence","Overseas","Overseas","SCS level","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","Overseas","Overseas","SEO","145","145","59510","57280"
"In post","2023","Ministry of Defence","Overseas","Overseas","Unknown","25","25","52350","43590"
"In post","2023","Ministry of Defence","Oxfordshire CC","Outside London","AA","125","125","21270","21380"
"In post","2023","Ministry of Defence","Oxfordshire CC","Outside London","AO","190","175","24350","22220"
"In post","2023","Ministry of Defence","Oxfordshire CC","Outside London","EO","140","135","27960","27470"
