"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","Glasgow City","Outside London","1070","1015","27820","25880"
"In post","2023","Home Office","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","175","160","29420","26410"
"In post","2023","Home Office","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Scotland","South Ayrshire","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Scotland","South Lanarkshire","Outside London","20","20","27640","25880"
"In post","2023","Home Office","Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Berkshire","Outside London","40","40","34720","29890"
"In post","2023","Home Office","South East (England)","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","Buckinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","East Kent","Outside London","2995","2795","28240","26140"
"In post","2023","Home Office","South East (England)","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","East Sussex CC","Outside London","60","55","29440","27650"
"In post","2023","Home Office","South East (England)","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South East (England)","Mid Kent","Outside London","20","20","32670","27650"
"In post","2023","Home Office","South East (England)","Milton Keynes","Outside London","25","25","25760","24140"
"In post","2023","Home Office","South East (England)","North Hampshire","Outside London","20","20","35490","32160"
"In post","2023","Home Office","South East (England)","Oxfordshire CC","Outside London","10","10","37660","33890"
"In post","2023","Home Office","South East (England)","Portsmouth","Outside London","505","485","31750","27650"
"In post","2023","Home Office","South East (England)","South Hampshire","Outside London","15","15","43030","39190"
"In post","2023","Home Office","South East (England)","Southampton","Outside London","80","80","28460","26180"
"In post","2023","Home Office","South East (England)","West Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South East (England)","West Sussex (North East)","Outside London","790","700","29800","27270"
"In post","2023","Home Office","South East (England)","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","275","255","28930","25980"
"In post","2023","Home Office","South West (England)","Bournemouth, Christchurch and Poole","Outside London","80","70","30150","27620"
"In post","2023","Home Office","South West (England)","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South West (England)","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","South West (England)","Devon CC","Outside London","20","15","43030","34630"
"In post","2023","Home Office","South West (England)","Dorset","Outside London","10","10","33810","27560"
"In post","2023","Home Office","South West (England)","Gloucestershire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South West (England)","Plymouth","Outside London","105","100","31020","27620"
"In post","2023","Home Office","South West (England)","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","South West (England)","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Unknown","Unknown","205","185","29260","26750"
"In post","2023","Home Office","Wales","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Wales","Cardiff and Vale of Glamorgan","Outside London","545","520","30950","26410"
"In post","2023","Home Office","Wales","Central Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Home Office","Wales","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Gwent Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Wales","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","Isle of Anglesey","Outside London","55","55","28350","25880"
"In post","2023","Home Office","Wales","Monmouthshire and Newport","Outside London","210","185","27380","22400"
"In post","2023","Home Office","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Wales","South West Wales","Outside London","60","55","27390","25880"
"In post","2023","Home Office","Wales","Swansea","Outside London","25","25","37690","32160"
"In post","2023","Home Office","West Midlands (England)","Birmingham","Outside London","155","145","31350","26380"
"In post","2023","Home Office","West Midlands (England)","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Dudley","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Solihull","Outside London","1050","975","30140","26680"
"In post","2023","Home Office","West Midlands (England)","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Stoke-on-Trent","Outside London","120","115","31670","25880"
"In post","2023","Home Office","West Midlands (England)","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Warwickshire CC","Outside London","100","95","27090","25750"
"In post","2023","Home Office","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","West Midlands (England)","Worcestershire CC","Outside London","10","10","31330","27650"
"In post","2023","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","25","25","31900","27650"
"In post","2023","Home Office","Yorkshire and The Humber","Bradford","Outside London","10","10","28830","25880"
"In post","2023","Home Office","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","155","150","28940","26180"
"In post","2023","Home Office","Yorkshire and The Humber","Leeds","Outside London","1025","970","30240","26590"
"In post","2023","Home Office","Yorkshire and The Humber","North Yorkshire CC","Outside London","10","10","46940","44900"
"In post","2023","Home Office","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","160","155","27800","25880"
"In post","2023","Home Office","Yorkshire and The Humber","Sheffield","Outside London","3435","3215","30010","25880"
"In post","2023","Home Office","Yorkshire and The Humber","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Home Office","Yorkshire and The Humber","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Derby","Outside London","70","70","38570","40880"
"In post","2023","Ministry of Defence","East Midlands (England)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicester","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Defence","East Midlands (England)","Leicestershire CC and Rutland","Outside London","170","165","27050","22220"
"In post","2023","Ministry of Defence","East Midlands (England)","Lincolnshire CC","Outside London","1085","1050","30020","27080"
"In post","2023","Ministry of Defence","East Midlands (England)","North Nottinghamshire","Outside London","50","50","33920","30740"
"In post","2023","Ministry of Defence","East Midlands (England)","Nottingham","Outside London","10","10","22980","22220"
"In post","2023","Ministry of Defence","East Midlands (England)","South Nottinghamshire","Outside London","275","260","33030","27470"
"In post","2023","Ministry of Defence","East Midlands (England)","West Northamptonshire","Outside London","50","50","32930","33990"
"In post","2023","Ministry of Defence","East of England","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","Breckland and South Norfolk","Outside London","20","20","31990","33990"
"In post","2023","Ministry of Defence","East of England","Cambridgeshire CC","Outside London","1355","1320","36960","34300"
"In post","2023","Ministry of Defence","East of England","Central Bedfordshire","Outside London","350","340","32540","30300"
"In post","2023","Ministry of Defence","East of England","Essex Haven Gateway","Outside London","215","210","32660","28360"
"In post","2023","Ministry of Defence","East of England","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Defence","East of England","Hertfordshire CC","Outside London","480","475","43490","39030"
"In post","2023","Ministry of Defence","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
