"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Companies House","SEO/HEO","Female","40","35","36750","36930"
"In post","2023","No function","Companies House","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2023","No function","Criminal Injuries Compensation Authority","AA/AO","Female","75","65","21680","21780"
"In post","2023","No function","Criminal Injuries Compensation Authority","AA/AO","Male","60","55","21590","21780"
"In post","2023","No function","Criminal Injuries Compensation Authority","EO","Female","50","45","25940","25830"
"In post","2023","No function","Criminal Injuries Compensation Authority","EO","Male","40","40","26050","25830"
"In post","2023","No function","Criminal Injuries Compensation Authority","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","No function","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Criminal Injuries Compensation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Criminal Injuries Compensation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Criminal Injuries Compensation Authority","SEO/HEO","Female","50","45","32280","31270"
"In post","2023","No function","Criminal Injuries Compensation Authority","SEO/HEO","Male","45","45","32910","31270"
"In post","2023","No function","Crown Commercial Service","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","EO","Female","20","15","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","EO","Male","20","20","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","G6/G7","Female","45","45","55430","53160"
"In post","2023","No function","Crown Commercial Service","G6/G7","Male","35","35","57470","57560"
"In post","2023","No function","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","SCS level","Male","5","5","[c]","[c]"
"In post","2023","No function","Crown Commercial Service","SEO/HEO","Female","30","30","36750","39090"
"In post","2023","No function","Crown Commercial Service","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","AA/AO","Female","555","500","24030","24490"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","AA/AO","Male","205","195","23870","24490"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","EO","Female","290","275","30130","29450"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","EO","Male","85","85","29880","29450"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","SCS level","Male","5","5","[c]","[c]"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","305","285","36960","37940"
"In post","2023","No function","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","120","120","37070","37940"
"In post","2023","No function","Defence Electronics and Components Agency","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","No function","Defence Electronics and Components Agency","AA/AO","Male","65","65","20410","21000"
"In post","2023","No function","Defence Electronics and Components Agency","EO","Female","20","20","[c]","[c]"
"In post","2023","No function","Defence Electronics and Components Agency","EO","Male","190","180","29150","29380"
"In post","2023","No function","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Defence Electronics and Components Agency","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","No function","Defence Electronics and Components Agency","SEO/HEO","Male","55","55","36570","34680"
"In post","2023","No function","Defence Equipment and Support","AA/AO","Female","460","415","22510","21800"
"In post","2023","No function","Defence Equipment and Support","AA/AO","Male","810","790","22510","21420"
"In post","2023","No function","Defence Equipment and Support","EO","Female","125","115","27200","26930"
"In post","2023","No function","Defence Equipment and Support","EO","Male","330","325","27900","28570"
"In post","2023","No function","Defence Equipment and Support","G6/G7","Female","225","215","56600","54510"
"In post","2023","No function","Defence Equipment and Support","G6/G7","Male","730","715","58980","56560"
"In post","2023","No function","Defence Equipment and Support","SCS level","Female","10","10","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","SCS level","Male","25","25","[c]","[c]"
"In post","2023","No function","Defence Equipment and Support","SEO/HEO","Female","1010","945","36090","33750"
"In post","2023","No function","Defence Equipment and Support","SEO/HEO","Male","2740","2675","39090","38790"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","185","175","28290","28720"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","100","100","28260","28720"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","1230","1185","58870","55350"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","1370","1355","59520","57180"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","150","135","83690","77400"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","155","155","87480","77660"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","1160","1135","38970","39720"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","1030","1025","39370","40690"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","70","70","28260","27780"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","45","45","27610","27780"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Female","360","350","56900","53550"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","G6/G7","Male","280","280","56780","53550"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Female","50","45","86260","76660"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","Male","35","35","87540","81850"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Female","280","275","36350","35620"
"In post","2023","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","SEO/HEO","Male","210","205","36480","35620"
"In post","2023","No function","Department for Education (excl. agencies)","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","No function","Department for Education (excl. agencies)","EO","Female","205","195","27590","26940"
"In post","2023","No function","Department for Education (excl. agencies)","EO","Male","75","75","27810","26940"
"In post","2023","No function","Department for Education (excl. agencies)","G6/G7","Female","820","775","56940","55020"
"In post","2023","No function","Department for Education (excl. agencies)","G6/G7","Male","480","470","57700","55380"
"In post","2023","No function","Department for Education (excl. agencies)","SCS level","Female","115","105","85880","76800"
"In post","2023","No function","Department for Education (excl. agencies)","SCS level","Male","60","60","84310","76510"
"In post","2023","No function","Department for Education (excl. agencies)","SEO/HEO","Female","1070","1015","36080","37590"
"In post","2023","No function","Department for Education (excl. agencies)","SEO/HEO","Male","530","525","36660","37590"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","30","25","24970","25340"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","25","25","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","175","170","27740","29080"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","110","105","27910","29080"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","785","740","55230","54330"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","660","650","55660","54330"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","70","70","84620","77470"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","65","65","82850","78170"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","1100","1055","36160","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","865","850","36170","37300"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","5","5","[c]","[c]"
"In post","2023","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","No function","Department for International Trade","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","No function","Department for International Trade","EO","Female","110","105","29020","29280"
"In post","2023","No function","Department for International Trade","EO","Male","80","80","28980","29280"
"In post","2023","No function","Department for International Trade","G6/G7","Female","440","435","58130","55500"
"In post","2023","No function","Department for International Trade","G6/G7","Male","510","505","59150","56140"
"In post","2023","No function","Department for International Trade","SCS level","Female","65","65","83990","76180"
"In post","2023","No function","Department for International Trade","SCS level","Male","85","85","91860","78560"
"In post","2023","No function","Department for International Trade","SEO/HEO","Female","600","590","38940","41090"
"In post","2023","No function","Department for International Trade","SEO/HEO","Male","645","640","39530","41550"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","100","95","29090","28850"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","90","85","29120","28850"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","525","505","57300","54630"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","465","455","57650","54630"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","70","65","85780","78300"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","60","60","89550","78810"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","535","515","36420","35650"
"In post","2023","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","465","460","37420","37540"
"In post","2023","No function","Department for Transport (excl. agencies)","AA/AO","Female","45","40","25800","26000"
"In post","2023","No function","Department for Transport (excl. agencies)","AA/AO","Male","105","90","32550","34390"
"In post","2023","No function","Department for Transport (excl. agencies)","EO","Female","150","145","30330","30920"
"In post","2023","No function","Department for Transport (excl. agencies)","EO","Male","85","85","30530","30920"
"In post","2023","No function","Department for Transport (excl. agencies)","G6/G7","Female","350","340","60390","56340"
"In post","2023","No function","Department for Transport (excl. agencies)","G6/G7","Male","530","520","63460","58940"
"In post","2023","No function","Department for Transport (excl. agencies)","SCS level","Female","75","70","85270","78040"
"In post","2023","No function","Department for Transport (excl. agencies)","SCS level","Male","85","85","93150","82470"
"In post","2023","No function","Department for Transport (excl. agencies)","SEO/HEO","Female","380","365","39380","39430"
"In post","2023","No function","Department for Transport (excl. agencies)","SEO/HEO","Male","430","425","40400","39820"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","AA/AO","Female","14245","11535","21970","21690"
"In post","2023","No function","Department for Work and Pensions (excl. agencies)","AA/AO","Male","7235","6860","21920","21690"
