"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Inner London - West","55","[c]","48170","44030"
"Leaver Dept.","2023","Undeclared","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Northumberland, and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Undeclared","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Cheshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","East Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Greater Manchester","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Inner London - East","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Inner London - West","100","[c]","46010","43750"
"Leaver Dept.","2023","Undeclared","White","Kent","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Northumberland, and Tyne and Wear","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","South Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","West Central Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","West Midlands","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","West Wales and The Valleys","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","White","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Inner London - East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Inner London - West","75","[c]","39620","35050"
"Leaver Dept.","2023","Unknown","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outer London - South","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","West Midlands","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","West Yorkshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Inner London - East","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Inner London - West","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","South Yorkshire","[c]","[c]","[c]","[c]"
