"Status","Year","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Project Delivery","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","South East (England)","15","[c]","41430","37690"
"New entrant CS","2023","Project Delivery","UK Statistics Authority","Wales","25","[c]","39040","37690"
"New entrant CS","2023","Project Delivery","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Project Delivery","Wilton Park","South East (England)","15","[c]","27710","25030"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Central Civil Service Fast Stream","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","15","[c]","48720","40260"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Driver and Vehicle Licensing Agency","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","London","20","[c]","47810","45700"
"New entrant CS","2023","Property","Government Property Agency","North West (England)","15","[c]","46690","40120"
"New entrant CS","2023","Property","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Government Property Agency","West Midlands (England)","15","[c]","46420","40000"
"New entrant CS","2023","Property","Government Property Agency","Yorkshire and The Humber","15","[c]","49390","51830"
"New entrant CS","2023","Property","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Health and Safety Executive","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Maritime and Coastguard Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","East Midlands (England)","20","[c]","21660","19770"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","East of England","15","[c]","35570","33990"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Scotland","30","[c]","32470","33830"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","South East (England)","45","[c]","31270","33830"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","South West (England)","35","[c]","31600","33830"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Wales","15","[c]","32330","33830"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","West Midlands (England)","10","[c]","36220","33910"
"New entrant CS","2023","Property","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","10","[c]","30920","33830"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","London","10","[c]","36240","32530"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Property","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
