"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","65","65","31620","32220"
"In post","2023","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","40","35","39080","38460"
"In post","2023","Cabinet Office","Greater Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Greater Manchester","EO","EO","20","20","25010","24820"
"In post","2023","Cabinet Office","Greater Manchester","G6/G7","G6","60","55","72090","66610"
"In post","2023","Cabinet Office","Greater Manchester","G6/G7","G7","185","180","55950","54090"
"In post","2023","Cabinet Office","Greater Manchester","SCS level","SCS level","20","20","101850","99870"
"In post","2023","Cabinet Office","Greater Manchester","SEO/HEO","HEO","140","140","31490","32480"
"In post","2023","Cabinet Office","Greater Manchester","SEO/HEO","SEO","80","80","39130","38460"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","EO","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G6","15","15","77950","76660"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","G6/G7","G7","30","30","63580","65500"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","HEO","35","35","32950","33020"
"In post","2023","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","SEO","10","10","41510","41740"
"In post","2023","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Inner London - East","EO","EO","85","80","28930","28370"
"In post","2023","Cabinet Office","Inner London - East","G6/G7","G6","195","190","68940","66690"
"In post","2023","Cabinet Office","Inner London - East","G6/G7","G7","565","550","57890","56430"
"In post","2023","Cabinet Office","Inner London - East","SCS level","SCS level","100","95","107320","99220"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","HEO","245","245","33960","35570"
"In post","2023","Cabinet Office","Inner London - East","SEO/HEO","SEO","165","160","42290","41870"
"In post","2023","Cabinet Office","Inner London - West","AA/AO","AO","90","90","25280","25280"
"In post","2023","Cabinet Office","Inner London - West","EO","EO","270","265","28780","28370"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","G6","480","475","70600","66530"
"In post","2023","Cabinet Office","Inner London - West","G6/G7","G7","1015","1000","58780","56430"
"In post","2023","Cabinet Office","Inner London - West","SCS level","SCS level","425","415","102060","95000"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","HEO","1470","1465","32120","31900"
"In post","2023","Cabinet Office","Inner London - West","SEO/HEO","SEO","430","420","42190","41870"
"In post","2023","Cabinet Office","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","G6/G7","G6","10","10","71060","66270"
"In post","2023","Cabinet Office","Lancashire","G6/G7","G7","20","20","60750","56000"
"In post","2023","Cabinet Office","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2023","Cabinet Office","Lancashire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Merseyside","AA/AO","AO","15","15","21590","21830"
"In post","2023","Cabinet Office","Merseyside","EO","EO","60","60","26440","26410"
"In post","2023","Cabinet Office","Merseyside","G6/G7","G6","35","35","68740","66080"
"In post","2023","Cabinet Office","Merseyside","G6/G7","G7","100","100","55510","53160"
"In post","2023","Cabinet Office","Merseyside","SCS level","SCS level","15","15","91870","85090"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","HEO","110","110","31810","32110"
"In post","2023","Cabinet Office","Merseyside","SEO/HEO","SEO","145","140","39620","40450"
"In post","2023","Cabinet Office","North Yorkshire","AA/AO","AO","100","90","21800","21830"
"In post","2023","Cabinet Office","North Yorkshire","EO","EO","150","145","26010","26570"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","G6","25","25","65610","64070"
"In post","2023","Cabinet Office","North Yorkshire","G6/G7","G7","80","80","55300","51290"
"In post","2023","Cabinet Office","North Yorkshire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","HEO","190","185","33380","34020"
"In post","2023","Cabinet Office","North Yorkshire","SEO/HEO","SEO","70","70","39680","38460"
"In post","2023","Cabinet Office","Northern Ireland","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","AA/AO","AO","125","110","21720","21720"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","EO","EO","80","75","25350","24860"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","G6/G7","G7","40","40","57930","54220"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","HEO","115","115","32270","33020"
"In post","2023","Cabinet Office","Northumberland, and Tyne and Wear","SEO/HEO","SEO","30","30","39120","38460"
"In post","2023","Cabinet Office","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","G6","10","10","79040","75750"
"In post","2023","Cabinet Office","Outer London - South","G6/G7","G7","10","10","64460","66790"
"In post","2023","Cabinet Office","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - South","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","G6/G7","G7","15","15","61580","58630"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Shropshire and Staffordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","G6","15","10","71660","66270"
"In post","2023","Cabinet Office","South Yorkshire","G6/G7","G7","45","40","57750","56000"
"In post","2023","Cabinet Office","South Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","HEO","15","15","32600","32960"
"In post","2023","Cabinet Office","South Yorkshire","SEO/HEO","SEO","15","15","39670","39580"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","G6/G7","G7","15","15","63350","65500"
"In post","2023","Cabinet Office","Southern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Surrey, East and West Sussex","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Tees Valley and Durham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Unknown","EO","EO","50","50","25130","24610"
"In post","2023","Cabinet Office","Unknown","G6/G7","G6","15","15","66690","65790"
"In post","2023","Cabinet Office","Unknown","G6/G7","G7","35","35","54540","55790"
"In post","2023","Cabinet Office","Unknown","SCS level","SCS level","10","10","105150","86840"
"In post","2023","Cabinet Office","Unknown","SEO/HEO","HEO","45","40","33340","33020"
"In post","2023","Cabinet Office","Unknown","SEO/HEO","SEO","20","20","39710","38460"
"In post","2023","Cabinet Office","West Central Scotland","AA/AO","AO","50","50","21700","21720"
"In post","2023","Cabinet Office","West Central Scotland","EO","EO","55","55","25170","24610"
"In post","2023","Cabinet Office","West Central Scotland","G6/G7","G6","35","35","68150","63270"
"In post","2023","Cabinet Office","West Central Scotland","G6/G7","G7","70","70","55730","51290"
"In post","2023","Cabinet Office","West Central Scotland","SCS level","SCS level","20","20","88990","83740"
"In post","2023","Cabinet Office","West Central Scotland","SEO/HEO","HEO","155","150","32630","32960"
"In post","2023","Cabinet Office","West Central Scotland","SEO/HEO","SEO","55","55","38620","38460"
"In post","2023","Cabinet Office","West Midlands","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands","EO","EO","20","20","25310","24820"
"In post","2023","Cabinet Office","West Midlands","G6/G7","G6","35","35","70560","66270"
"In post","2023","Cabinet Office","West Midlands","G6/G7","G7","85","85","58890","56000"
"In post","2023","Cabinet Office","West Midlands","SCS level","SCS level","35","35","115770","112200"
"In post","2023","Cabinet Office","West Midlands","SEO/HEO","HEO","80","80","31650","32480"
"In post","2023","Cabinet Office","West Midlands","SEO/HEO","SEO","35","35","38930","38460"
"In post","2023","Cabinet Office","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","G6/G7","G6","40","40","68150","65500"
"In post","2023","Cabinet Office","West Yorkshire","G6/G7","G7","120","120","59200","56000"
"In post","2023","Cabinet Office","West Yorkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Yorkshire","SEO/HEO","HEO","70","70","31540","30130"
"In post","2023","Cabinet Office","West Yorkshire","SEO/HEO","SEO","45","40","39420","38590"
"In post","2023","Chancellor's other departments","Eastern Scotland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Eastern Scotland","G6/G7","G6","10","10","79740","71780"
"In post","2023","Chancellor's other departments","Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Inner London - West","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Chancellor's other departments","Inner London - West","EO","EO","40","40","30500","30090"
"In post","2023","Chancellor's other departments","Inner London - West","G6/G7","G6","115","105","91270","83750"
"In post","2023","Chancellor's other departments","Inner London - West","G6/G7","G7","65","65","56960","58170"
"In post","2023","Chancellor's other departments","Inner London - West","SCS level","SCS level","15","15","117210","112710"
"In post","2023","Chancellor's other departments","Inner London - West","SEO/HEO","HEO","55","55","37090","36780"
"In post","2023","Chancellor's other departments","Inner London - West","SEO/HEO","SEO","55","55","48290","46860"
"In post","2023","Chancellor's other departments","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Chancellor's other departments","Lancashire","G6/G7","G7","5","5","[c]","[c]"
