"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","White","Veterinarian","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Veterinarian","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Counter Fraud","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Finance","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Geography","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Inspector of Education and Training","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","AA/AO","AO","170","[c]","22400","21780"
"Leaver Dept.","2023","Asian","Operational Delivery","EO","EO","315","[c]","28860","28120"
"Leaver Dept.","2023","Asian","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","SEO/HEO","HEO","50","[c]","33980","34030"
"Leaver Dept.","2023","Asian","Operational Delivery","SEO/HEO","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","G6/G7","G7","40","[c]","54580","54090"
"Leaver Dept.","2023","Asian","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Policy","SEO/HEO","HEO","85","[c]","33980","33600"
"Leaver Dept.","2023","Asian","Policy","SEO/HEO","SEO","40","[c]","41190","40050"
"Leaver Dept.","2023","Asian","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Science and Engineering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Social Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Statistics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","G6/G7","G7","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","SEO/HEO","HEO","60","[c]","34600","35570"
"Leaver Dept.","2023","Asian","Unknown","SEO/HEO","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Asian","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
