"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","SEO/HEO","135","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","EO","20","[c]","25800","26250"
"Leaver Dept.","2023","20-29","Department for International Trade","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for International Trade","SEO/HEO","60","[c]","35640","35010"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","EO","35","[c]","28110","27850"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","G6/G7","20","[c]","54040","54630"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Levelling Up, Housing and Communities","SEO/HEO","115","[c]","34450","34000"
"Leaver Dept.","2023","20-29","Department for Transport","AA/AO","40","[c]","22080","22500"
"Leaver Dept.","2023","20-29","Department for Transport","EO","40","[c]","28780","27220"
"Leaver Dept.","2023","20-29","Department for Transport","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Transport","SEO/HEO","75","[c]","36160","35420"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","AA/AO","145","[c]","21730","21690"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","EO","450","[c]","29120","28120"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department for Work and Pensions","SEO/HEO","110","[c]","36100","36650"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","EO","50","[c]","26430","27270"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Department of Health and Social Care","SEO/HEO","130","[c]","34710","33790"
"Leaver Dept.","2023","20-29","Food Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Food Standards Agency","SEO/HEO","10","[c]","36210","33320"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Foreign, Commonwealth and Development Office","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","AA/AO","275","[c]","22340","22520"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","EO","100","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Revenue and Customs","SEO/HEO","110","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","HM Treasury","EO","15","[c]","27110","26750"
"Leaver Dept.","2023","20-29","HM Treasury","G6/G7","20","[c]","53340","53550"
"Leaver Dept.","2023","20-29","HM Treasury","SEO/HEO","80","[c]","34710","33630"
"Leaver Dept.","2023","20-29","Home Office","AA/AO","70","[c]","23350","22400"
"Leaver Dept.","2023","20-29","Home Office","EO","135","[c]","27910","27650"
"Leaver Dept.","2023","20-29","Home Office","G6/G7","30","[c]","60410","59290"
"Leaver Dept.","2023","20-29","Home Office","SEO/HEO","215","[c]","37620","36180"
"Leaver Dept.","2023","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Defence","AA/AO","45","[c]","22630","22220"
"Leaver Dept.","2023","20-29","Ministry of Defence","EO","30","[c]","28750","27810"
"Leaver Dept.","2023","20-29","Ministry of Defence","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Defence","SEO/HEO","100","[c]","38430","37940"
"Leaver Dept.","2023","20-29","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Ministry of Justice","AA/AO","255","[c]","22400","21780"
"Leaver Dept.","2023","20-29","Ministry of Justice","EO","90","[c]","27800","28310"
"Leaver Dept.","2023","20-29","Ministry of Justice","G6/G7","15","[c]","54900","55240"
"Leaver Dept.","2023","20-29","Ministry of Justice","SEO/HEO","145","[c]","37180","35410"
"Leaver Dept.","2023","20-29","Ministry of Justice","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","AA/AO","10","[c]","25190","22950"
"Leaver Dept.","2023","20-29","National Crime Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office for Standards in Education, Children's Services and Skills","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","EO","15","[c]","25050","24770"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Gas and Electricity Markets","SEO/HEO","20","[c]","34200","33400"
"Leaver Dept.","2023","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","AA/AO","15","[c]","24950","25060"
"Leaver Dept.","2023","20-29","Scottish Government","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government","SEO/HEO","15","[c]","36440","36330"
"Leaver Dept.","2023","20-29","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","AA/AO","10","[c]","21250","21200"
"Leaver Dept.","2023","20-29","UK Statistics Authority","EO","15","[c]","25240","24840"
"Leaver Dept.","2023","20-29","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","SEO/HEO","60","[c]","33450","31560"
"Leaver Dept.","2023","20-29","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","EO","20","[c]","27480","27130"
"Leaver Dept.","2023","30-39","Attorney General's Departments","G6/G7","50","[c]","57190","54100"
"Leaver Dept.","2023","30-39","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Departments","SEO/HEO","20","[c]","37210","38860"
"Leaver Dept.","2023","30-39","Cabinet Office","AA/AO","15","[c]","21850","21720"
"Leaver Dept.","2023","30-39","Cabinet Office","EO","35","[c]","26250","25280"
"Leaver Dept.","2023","30-39","Cabinet Office","G6/G7","210","[c]","58310","56430"
"Leaver Dept.","2023","30-39","Cabinet Office","SCS level","15","[c]","75640","73310"
"Leaver Dept.","2023","30-39","Cabinet Office","SEO/HEO","245","[c]","35430","34550"
"Leaver Dept.","2023","30-39","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Charity Commission","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Competition and Markets Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","AA/AO","15","[c]","21910","21380"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","EO","20","[c]","26140","25360"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","G6/G7","95","[c]","56510","53600"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Business, Energy and Industrial Strategy","SEO/HEO","105","[c]","37380","40050"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","G6/G7","50","[c]","55970","54700"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Digital, Culture, Media and Sport","SEO/HEO","35","[c]","35170","35040"
"Leaver Dept.","2023","30-39","Department for Education","EO","15","[c]","27750","26940"
"Leaver Dept.","2023","30-39","Department for Education","G6/G7","70","[c]","56100","55020"
"Leaver Dept.","2023","30-39","Department for Education","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Education","SEO/HEO","115","[c]","37930","37710"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","AA/AO","20","[c]","22130","22150"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Environment, Food and Rural Affairs","SEO/HEO","85","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","G6/G7","30","[c]","56030","54700"
"Leaver Dept.","2023","30-39","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for International Trade","SEO/HEO","35","[c]","36290","36650"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","EO","15","[c]","27080","27820"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","G6/G7","65","[c]","56540","54650"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Levelling Up, Housing and Communities","SEO/HEO","70","[c]","36360","35380"
"Leaver Dept.","2023","30-39","Department for Transport","AA/AO","45","[c]","22020","22500"
"Leaver Dept.","2023","30-39","Department for Transport","EO","45","[c]","27730","26960"
"Leaver Dept.","2023","30-39","Department for Transport","G6/G7","30","[c]","57790","55740"
"Leaver Dept.","2023","30-39","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Transport","SEO/HEO","95","[c]","36390","35430"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","AA/AO","120","[c]","21680","21690"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","EO","450","[c]","28750","28120"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","G6/G7","40","[c]","57760","55150"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department for Work and Pensions","SEO/HEO","120","[c]","36460","35450"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","G6/G7","75","[c]","58960","56070"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Department of Health and Social Care","SEO/HEO","90","[c]","35400","34030"
"Leaver Dept.","2023","30-39","Estyn","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Food Standards Agency","SEO/HEO","20","[c]","35700","35710"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Foreign, Commonwealth and Development Office","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","AA/AO","150","[c]","22470","22520"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","EO","80","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","G6/G7","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Revenue and Customs","SEO/HEO","130","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","G6/G7","60","[c]","58690","55230"
"Leaver Dept.","2023","30-39","HM Treasury","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","HM Treasury","SEO/HEO","35","[c]","36550","36720"
"Leaver Dept.","2023","30-39","Home Office","AA/AO","50","[c]","22800","22400"
"Leaver Dept.","2023","30-39","Home Office","EO","105","[c]","27000","26620"
"Leaver Dept.","2023","30-39","Home Office","G6/G7","75","[c]","61320","59290"
