"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","London","55","55","47350","44020"
"In post","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Outside London","65","60","40520","38000"
"In post","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Finance","London","25","25","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Finance","Outside London","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Medicine","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Operational Delivery","Outside London","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Human Resources","London","35","35","43420","35700"
"In post","2023","Other ethnicity","Human Resources","Human Resources","Outside London","25","20","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Tax","Outside London","[c]","[c]","[c]","[c]"
