"Status","Year","Ethnicity","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Active Travel England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","Heterosexual / straight","30","[c]","27160","25920"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Animal and Plant Health Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Building Digital UK","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","Heterosexual / straight","385","[c]","49740","43900"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","LGBO","55","[c]","42990","36760"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","Undeclared","40","[c]","46920","43890"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","145","[c]","37260","33020"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","Heterosexual / straight","30","[c]","36320","31350"
"Leaver Dept.","2023","White","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Companies House","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Commercial Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Office and Procurator Fiscal Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","Heterosexual / straight","55","[c]","36890","31180"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Crown Prosecution Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Electronics and Components Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","Heterosexual / straight","40","[c]","38590","38790"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Defence Science and Technology Laboratory","Outside London","Unknown","45","[c]","42330","39890"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","205","[c]","46680","41550"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","40","[c]","44170","40050"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","115","[c]","47040","38530"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","Heterosexual / straight","70","[c]","51300","46600"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","160","[c]","42310","37880"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Education (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","110","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","20","[c]","[c]","[c]"
