"Status","Year","Age","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Asian","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","UK Statistics Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Building Digital UK","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Courts and Tribunals Service","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Courts and Tribunals Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Prison and Probation Service","London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Prison and Probation Service","Outside London","35","[c]","26450","23640"
"New entrant CS","2023","50-59","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Revenue and Customs (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
