"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Treasury","Internal Audit","London","Heterosexual / straight","100","95","54640","53320"
"In post","2023","HM Treasury","Internal Audit","London","LGBO","10","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","London","Undeclared","20","15","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Outside London","Heterosexual / straight","175","160","49760","48780"
"In post","2023","HM Treasury","Internal Audit","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","Heterosexual / straight","110","110","33970","29500"
"In post","2023","HM Treasury","Operational Delivery","London","LGBO","5","5","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","London","Unknown","15","15","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","Other","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","London","Unknown","10","10","[c]","[c]"
"In post","2023","HM Treasury","Other","Outside London","Heterosexual / straight","30","30","38960","36060"
"In post","2023","HM Treasury","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","London","Heterosexual / straight","975","960","51970","54090"
"In post","2023","HM Treasury","Policy","London","LGBO","135","135","47660","52500"
"In post","2023","HM Treasury","Policy","London","Undeclared","170","165","47950","53550"
"In post","2023","HM Treasury","Policy","London","Unknown","40","40","65980","59610"
"In post","2023","HM Treasury","Policy","Outside London","Heterosexual / straight","120","115","46080","38430"
"In post","2023","HM Treasury","Policy","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","HM Treasury","Policy","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Treasury","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","London","Unknown","5","5","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Treasury","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","London","Heterosexual / straight","45","45","45060","44610"
"In post","2023","Home Office","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","Commercial","London","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Commercial","Outside London","Heterosexual / straight","35","35","38690","39190"
"In post","2023","Home Office","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Commercial","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Communications","London","Heterosexual / straight","70","70","55110","59290"
"In post","2023","Home Office","Communications","London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","London","Unknown","45","45","46670","44290"
"In post","2023","Home Office","Communications","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Home Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","London","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","Outside London","Heterosexual / straight","140","125","27110","26160"
"In post","2023","Home Office","Counter Fraud","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Home Office","Counter Fraud","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","London","Heterosexual / straight","685","670","57030","59290"
"In post","2023","Home Office","Digital, Data and Technology","London","LGBO","30","30","55720","59290"
"In post","2023","Home Office","Digital, Data and Technology","London","Undeclared","100","95","55020","49950"
"In post","2023","Home Office","Digital, Data and Technology","London","Unknown","315","310","49550","43920"
"In post","2023","Home Office","Digital, Data and Technology","Outside London","Heterosexual / straight","400","390","48090","43520"
"In post","2023","Home Office","Digital, Data and Technology","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Outside London","Undeclared","35","35","49860","49190"
"In post","2023","Home Office","Digital, Data and Technology","Outside London","Unknown","225","225","47230","41230"
"In post","2023","Home Office","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Economics","London","Heterosexual / straight","75","75","55420","61210"
"In post","2023","Home Office","Economics","London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Economics","London","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","Economics","London","Unknown","65","65","41860","36710"
"In post","2023","Home Office","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Economics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2023","Home Office","Finance","London","Heterosexual / straight","140","130","53290","48660"
"In post","2023","Home Office","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2023","Home Office","Finance","London","Undeclared","20","20","[c]","[c]"
"In post","2023","Home Office","Finance","London","Unknown","20","20","[c]","[c]"
"In post","2023","Home Office","Finance","Outside London","Heterosexual / straight","95","90","43320","39190"
"In post","2023","Home Office","Finance","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Finance","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2023","Home Office","Finance","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Home Office","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Human Resources","London","Heterosexual / straight","295","280","45760","43210"
"In post","2023","Home Office","Human Resources","London","LGBO","15","15","[c]","[c]"
"In post","2023","Home Office","Human Resources","London","Undeclared","35","35","44470","37720"
"In post","2023","Home Office","Human Resources","London","Unknown","35","35","46220","43110"
"In post","2023","Home Office","Human Resources","Outside London","Heterosexual / straight","190","185","40290","36300"
"In post","2023","Home Office","Human Resources","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Home Office","Human Resources","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Home Office","Human Resources","Outside London","Unknown","50","45","39570","39000"
"In post","2023","Home Office","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
