"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Knowledge and Information Management","Outside London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Legal","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Legal","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Medicine","London","115","105","78930","76450"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Medicine","Outside London","145","125","83910","96710"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Operational Delivery","London","545","520","44400","40880"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Operational Delivery","Outside London","705","660","37180","31460"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Operational Research","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Other","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Other","Outside London","35","35","50520","51050"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Policy","London","120","115","56410","54690"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Policy","Outside London","65","65","52530","50830"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Project Delivery","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Property","London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Property","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Science and Engineering","London","355","345","46960","41480"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Science and Engineering","Outside London","565","540","40430","37420"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Security","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Social Research","London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Statistics","London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Statistics","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","London","345","330","54960","54690"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","Outside London","190","185","47900","42480"
"In post","2023","Declared non-disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Communications","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Inspector of Education and Training","Outside London","60","55","78360","78500"
"In post","2023","Declared non-disabled","Estyn","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Operational Delivery","Outside London","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Project Delivery","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Estyn","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Commercial","Outside London","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Communications","London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Communications","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Counter Fraud","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Digital, Data and Technology","Outside London","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Finance","Outside London","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Food Standards Agency","Human Resources","Outside London","30","25","[c]","[c]"
