"Status","Year","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Outside London","10","[c]","33700","30320"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","London","London","10","[c]","39570","38800"
"Leaver CS","2023","Charity Commission","North West (England)","Outside London","35","[c]","31450","29160"
"Leaver CS","2023","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Companies House","Wales","Outside London","85","[c]","33580","27670"
"Leaver CS","2023","Companies House","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","London","London","115","[c]","55200","53530"
"Leaver CS","2023","Competition and Markets Authority","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Criminal Injuries Compensation Authority","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","East of England","Outside London","25","[c]","39050","38650"
"Leaver CS","2023","Crown Commercial Service","London","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","North West (England)","Outside London","20","[c]","31930","31250"
"Leaver CS","2023","Crown Commercial Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Wales","Outside London","15","[c]","34460","31980"
"Leaver CS","2023","Crown Commercial Service","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Commercial Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Scotland","Outside London","120","[c]","34390","24490"
"Leaver CS","2023","Crown Prosecution Service","East Midlands (England)","Outside London","50","[c]","38620","33810"
"Leaver CS","2023","Crown Prosecution Service","East of England","Outside London","35","[c]","37890","28850"
"Leaver CS","2023","Crown Prosecution Service","London","London","120","[c]","37730","28540"
"Leaver CS","2023","Crown Prosecution Service","North East (England)","Outside London","25","[c]","40490","38850"
"Leaver CS","2023","Crown Prosecution Service","North West (England)","Outside London","55","[c]","40310","35000"
"Leaver CS","2023","Crown Prosecution Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","South East (England)","Outside London","55","[c]","38100","30560"
"Leaver CS","2023","Crown Prosecution Service","South West (England)","Outside London","20","[c]","36550","33810"
"Leaver CS","2023","Crown Prosecution Service","Wales","Outside London","30","[c]","40560","38760"
"Leaver CS","2023","Crown Prosecution Service","West Midlands (England)","Outside London","35","[c]","40060","33810"
"Leaver CS","2023","Crown Prosecution Service","Yorkshire and The Humber","Outside London","45","[c]","36930","28850"
"Leaver CS","2023","Defence Electronics and Components Agency","Wales","Outside London","25","[c]","33130","30060"
"Leaver CS","2023","Defence Electronics and Components Agency","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","East Midlands (England)","Outside London","20","[c]","35950","35850"
"Leaver CS","2023","Defence Equipment and Support","East of England","Outside London","20","[c]","38300","36140"
"Leaver CS","2023","Defence Equipment and Support","London","London","15","[c]","29490","28690"
"Leaver CS","2023","Defence Equipment and Support","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","North West (England)","Outside London","20","[c]","33070","33990"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Scotland","Outside London","65","[c]","31380","28600"
"Leaver CS","2023","Defence Equipment and Support","South East (England)","Outside London","50","[c]","32350","30640"
"Leaver CS","2023","Defence Equipment and Support","South West (England)","Outside London","720","[c]","39350","35390"
"Leaver CS","2023","Defence Equipment and Support","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","West Midlands (England)","Outside London","15","[c]","28430","21580"
"Leaver CS","2023","Defence Science and Technology Laboratory","South East (England)","Outside London","140","[c]","37080","39890"
"Leaver CS","2023","Defence Science and Technology Laboratory","South West (England)","Outside London","220","[c]","37090","30650"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","515","[c]","48260","41360"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Outside London","15","[c]","37610","31120"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","Outside London","10","[c]","33030","30350"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","Outside London","15","[c]","42660","36140"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","London","205","[c]","45810","42120"
"Leaver CS","2023","Department for Education (excl. agencies)","East Midlands (England)","Outside London","20","[c]","34290","37590"
"Leaver CS","2023","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","London","145","[c]","45180","41720"
"Leaver CS","2023","Department for Education (excl. agencies)","North East (England)","Outside London","45","[c]","38960","35530"
"Leaver CS","2023","Department for Education (excl. agencies)","North West (England)","Outside London","75","[c]","41630","37590"
"Leaver CS","2023","Department for Education (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","South West (England)","Outside London","20","[c]","43460","37590"
"Leaver CS","2023","Department for Education (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","West Midlands (England)","Outside London","65","[c]","41960","38610"
"Leaver CS","2023","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","65","[c]","42150","38540"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","250","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","110","[c]","[c]","[c]"
