"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Birmingham","Outside London","200","200","42050","39630"
"In post","2023","Department for Transport (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","City of Edinburgh","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Derby","Outside London","30","25","58390","52680"
"In post","2023","Department for Transport (excl. agencies)","East Sussex CC","Outside London","120","110","36090","32460"
"In post","2023","Department for Transport (excl. agencies)","Leeds","Outside London","205","205","42280","39820"
"In post","2023","Department for Transport (excl. agencies)","Lewisham and Southwark","London","105","90","34800","34390"
"In post","2023","Department for Transport (excl. agencies)","Manchester","Outside London","10","10","71520","61680"
"In post","2023","Department for Transport (excl. agencies)","North Hampshire","Outside London","75","75","68340","81800"
"In post","2023","Department for Transport (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Southampton","Outside London","40","40","56200","48820"
"In post","2023","Department for Transport (excl. agencies)","Swansea","Outside London","55","55","46550","39820"
"In post","2023","Department for Transport (excl. agencies)","Tyneside","Outside London","20","15","29260","27450"
"In post","2023","Department for Transport (excl. agencies)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport (excl. agencies)","Westminster","London","2915","2855","52790","55190"
"In post","2023","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","240","210","27330","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","730","660","25560","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","435","395","32820","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Barnet","London","275","250","31910","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","1205","1015","26330","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","205","175","28480","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","135","120","28760","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","400","360","31650","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","315","290","32480","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","2330","2095","28360","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","205","180","29080","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","5205","4780","31410","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","235","205","28550","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","905","795","26290","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","60","55","29180","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Brent","London","230","210","32000","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","390","340","27100","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","180","160","28890","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","785","680","27010","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Bromley","London","295","270","32690","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Buckinghamshire","Outside London","165","145","28920","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","45","35","28030","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","670","595","27940","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","185","165","29480","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","55","55","32340","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","315","285","30510","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","40","35","28310","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","115","100","29520","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","2020","1860","28120","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","140","120","28400","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","215","195","26270","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","100","90","29000","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","235","215","28560","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","Outside London","220","195","29100","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","Outside London","125","110","28460","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","780","695","26780","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","360","315","26310","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Croydon","London","215","200","31980","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Darlington","Outside London","75","65","27490","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Derby","Outside London","605","530","25630","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","1175","985","27030","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Dorset","Outside London","90","80","28710","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","1080","935","25920","26270"
"In post","2023","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","Outside London","75","65","27710","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Durham","Outside London","735","630","26480","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Ealing","London","335","315","32930","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","465","410","26000","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Cumbria","Outside London","85","75","29490","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Derbyshire","Outside London","240","210","26800","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","175","150","26700","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Kent","Outside London","975","900","29580","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Lancashire","Outside London","210","185","28300","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","Outside London","80","70","28480","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Merseyside","Outside London","610","520","27480","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","Outside London","85","70","28680","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Surrey","Outside London","85","75","32330","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","1105","960","26370","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Enfield","London","210","190","32200","32520"
"In post","2023","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","Outside London","280","255","32310","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","705","630","29380","31280"
"In post","2023","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","985","835","26220","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","585","520","25770","21690"
"In post","2023","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","2500","2220","26560","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Gloucestershire CC","Outside London","245","215","28470","28120"
"In post","2023","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","435","395","29000","28120"
