"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department of Health and Social Care","Property","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Property","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","AA","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","AO","20","15","25150","24780"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","EO","65","60","28970","28230"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","G6","80","75","70570","68540"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","G7","155","150","55900","54580"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","HEO","140","135","34920","33500"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","SCS level","40","35","84700","82140"
"In post","2023","Department of Health and Social Care","Science and Engineering","London","SEO","195","195","42750","41570"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","AA","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","AO","80","75","22160","21450"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","EO","140","135","26290","26000"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","G6","90","85","73490","71030"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","G7","270","260","53870","53620"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","HEO","255","245","33350","33710"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","SCS level","15","15","95550","95750"
"In post","2023","Department of Health and Social Care","Science and Engineering","Outside London","SEO","290","275","41580","41660"
"In post","2023","Department of Health and Social Care","Security","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","G7","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","G6","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","G7","15","10","55150","54690"
"In post","2023","Department of Health and Social Care","Statistics","London","HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","London","SEO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","G6","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","G7","15","15","51730","51190"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Statistics","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Department of Health and Social Care","Tax","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Department of Health and Social Care","Unknown","London","AO","25","25","24450","24750"
"In post","2023","Department of Health and Social Care","Unknown","London","EO","165","155","29050","28770"
"In post","2023","Department of Health and Social Care","Unknown","London","G6","250","235","69000","67890"
"In post","2023","Department of Health and Social Care","Unknown","London","G7","485","470","55490","54690"
"In post","2023","Department of Health and Social Care","Unknown","London","HEO","290","285","34490","34190"
"In post","2023","Department of Health and Social Care","Unknown","London","SCS level","130","130","93010","82370"
"In post","2023","Department of Health and Social Care","Unknown","London","SEO","355","340","42320","41950"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","AO","15","10","22200","21250"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","EO","75","75","25950","25190"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","G6","95","90","66380","63960"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","G7","250","240","52370","50830"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","HEO","130","125","31580","30530"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","SCS level","45","40","91580","88360"
"In post","2023","Department of Health and Social Care","Unknown","Outside London","SEO","180","175","39060","38120"
"In post","2023","Department of Health and Social Care","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Inspector of Education and Training","Outside London","G6","65","65","78210","78500"
"In post","2023","Estyn","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Outside London","AO","10","5","[c]","[c]"
"In post","2023","Estyn","Operational Delivery","Outside London","EO","15","15","29850","30610"
"In post","2023","Estyn","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
