"Status","Year","Age","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","170","165","26450","24570"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","AA","95","90","21650","21380"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","AO","470","460","25340","22520"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","EO","480","470","27200","27080"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","G7","55","55","51190","51060"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","HEO","610","610","31280","31060"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","SEO","295","295","39540","39890"
"In post","2023","20-29","South East (England)","Hampshire and Isle of Wight","Unknown","125","120","24390","23640"
"In post","2023","20-29","South East (England)","Kent","AA","75","75","22640","23230"
"In post","2023","20-29","South East (England)","Kent","AO","635","625","26920","25610"
"In post","2023","20-29","South East (England)","Kent","EO","530","525","27720","25880"
"In post","2023","20-29","South East (England)","Kent","G7","5","5","[c]","[c]"
"In post","2023","20-29","South East (England)","Kent","HEO","65","65","33240","32080"
"In post","2023","20-29","South East (England)","Kent","SEO","10","10","43160","39980"
"In post","2023","20-29","South East (England)","Kent","Unknown","105","100","25400","24570"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","AA","60","60","23820","23230"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","AO","455","450","28050","27310"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","EO","385","375","28820","28120"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","HEO","125","125","33820","33830"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","SEO","40","40","40610","40260"
"In post","2023","20-29","South East (England)","Surrey, East and West Sussex","Unknown","140","135","25960","24570"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","AA","10","10","[c]","[c]"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","AO","50","45","21870","21690"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","EO","40","40","27600","28120"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","HEO","15","15","32720","33830"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","South West (England)","Devon","AA","105","105","21130","20660"
"In post","2023","20-29","South West (England)","Devon","AO","390","380","25300","23390"
"In post","2023","20-29","South West (England)","Devon","EO","280","275","27690","27740"
"In post","2023","20-29","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West (England)","Devon","G7","10","10","49010","49400"
"In post","2023","20-29","South West (England)","Devon","HEO","170","165","33150","32260"
"In post","2023","20-29","South West (England)","Devon","SEO","60","60","40100","38300"
"In post","2023","20-29","South West (England)","Devon","Unknown","110","105","25570","23640"
"In post","2023","20-29","South West (England)","Dorset and Somerset","AA","40","40","21620","21380"
"In post","2023","20-29","South West (England)","Dorset and Somerset","AO","230","225","25850","23730"
"In post","2023","20-29","South West (England)","Dorset and Somerset","EO","175","175","28020","27610"
"In post","2023","20-29","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","South West (England)","Dorset and Somerset","HEO","70","70","33480","34370"
"In post","2023","20-29","South West (England)","Dorset and Somerset","SEO","20","20","41100","41080"
"In post","2023","20-29","South West (England)","Dorset and Somerset","Unknown","75","75","25470","24570"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","110","105","21940","23230"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AO","1230","1215","23840","22410"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","975","960","27250","27080"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6","10","10","67670","65670"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","160","160","51950","51360"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","1635","1625","31760","31920"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","685","685","39930","39890"
"In post","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","595","590","29010","28370"
"In post","2023","20-29","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Unknown","AO","45","45","23720","22400"
"In post","2023","20-29","Unknown","Unknown","EO","65","65","26470","25830"
"In post","2023","20-29","Unknown","Unknown","G7","10","10","55960","55790"
"In post","2023","20-29","Unknown","Unknown","HEO","25","25","33040","33990"
"In post","2023","20-29","Unknown","Unknown","SEO","15","15","41510","39960"
"In post","2023","20-29","Unknown","Unknown","Unknown","375","375","32290","33280"
"In post","2023","20-29","Wales","East Wales","AA","75","75","21750","23230"
"In post","2023","20-29","Wales","East Wales","AO","1115","1090","24000","22520"
"In post","2023","20-29","Wales","East Wales","EO","890","880","27380","27890"
"In post","2023","20-29","Wales","East Wales","G6","10","10","62860","61580"
"In post","2023","20-29","Wales","East Wales","G7","95","95","53390","51460"
"In post","2023","20-29","Wales","East Wales","HEO","675","670","32780","31670"
"In post","2023","20-29","Wales","East Wales","SEO","350","350","40200","39300"
"In post","2023","20-29","Wales","East Wales","Unknown","140","140","24800","24330"
"In post","2023","20-29","Wales","West Wales and The Valleys","AA","200","185","19380","19000"
"In post","2023","20-29","Wales","West Wales and The Valleys","AO","885","850","22930","22500"
"In post","2023","20-29","Wales","West Wales and The Valleys","EO","520","510","27950","28120"
"In post","2023","20-29","Wales","West Wales and The Valleys","G7","10","10","[c]","[c]"
"In post","2023","20-29","Wales","West Wales and The Valleys","HEO","185","185","33720","34170"
"In post","2023","20-29","Wales","West Wales and The Valleys","SEO","45","45","43170","40630"
"In post","2023","20-29","Wales","West Wales and The Valleys","Unknown","190","185","24890","24570"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","40","40","22740","23230"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","255","250","26690","28880"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","70","70","27710","28120"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","30","30","31940","31260"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","10","10","38930","38470"
"In post","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","85","85","25630","24570"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","AA","75","75","22860","23230"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","AO","545","535","26730","28880"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","EO","300","295","28450","28080"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","G7","20","20","54500","55110"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","HEO","155","150","33370","33990"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","SEO","70","70","41270","41780"
"In post","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","85","80","27180","25300"
"In post","2023","20-29","West Midlands (England)","West Midlands","AA","35","35","21580","23230"
"In post","2023","20-29","West Midlands (England)","West Midlands","AO","1360","1310","22790","21780"
"In post","2023","20-29","West Midlands (England)","West Midlands","EO","1045","1030","27510","27890"
"In post","2023","20-29","West Midlands (England)","West Midlands","G6","5","5","[c]","[c]"
"In post","2023","20-29","West Midlands (England)","West Midlands","G7","125","125","52390","51360"
"In post","2023","20-29","West Midlands (England)","West Midlands","HEO","620","615","32830","32160"
"In post","2023","20-29","West Midlands (England)","West Midlands","SEO","235","235","39460","38360"
"In post","2023","20-29","West Midlands (England)","West Midlands","Unknown","240","230","25270","23640"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","65","65","23070","23230"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","400","395","27840","28880"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","150","145","28390","28120"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","30","30","31730","31070"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","10","10","40700","39300"
"In post","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","80","80","24460","23640"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","AA","15","15","22850","21380"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","AO","155","150","24160","22220"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","EO","185","180","26710","27110"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","G7","15","15","51800","49970"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","HEO","160","160","31780","32640"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","SEO","55","55","38490","38100"
"In post","2023","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","50","50","24600","23640"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","AA","65","65","22770","23230"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","AO","575","565","24520","22400"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","EO","540","530","26770","25880"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","G6","10","10","63430","62540"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","G7","65","65","52680","51360"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","HEO","280","275","32270","32000"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","SEO","170","170","39210","38470"
"In post","2023","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","135","135","26370","24570"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","AA","100","95","22690","23230"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","AO","1310","1270","24590","22520"
"In post","2023","20-29","Yorkshire and The Humber","West Yorkshire","EO","1110","1095","28100","28120"
