"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Budget Responsibility","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","35","35","46120","47750"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","EO","Female","15","15","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","EO","Male","20","20","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Black","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of Rail and Road","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","AA/AO","Female","50","45","21850","21780"
"In post","2023","Black","Office of the Public Guardian","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","EO","Female","10","10","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","EO","Male","5","5","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Public Guardian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Scottish Charity Regulator","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Office of the Secretary of State for Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Planning Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Queen Elizabeth II Centre","G6/G7","Female","[c]","[c]","[c]","[c]"
