"Status","Year","Age","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Declared non-disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared non-disabled","Welsh Government","Outside London","165","125","43430","39690"
"In post","2023","65+","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Transport","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Work and Pensions","London","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Department for Work and Pensions","Outside London","80","60","27040","28120"
"In post","2023","65+","Undeclared","Department of Health and Social Care","London","35","30","60860","45480"
"In post","2023","65+","Undeclared","Department of Health and Social Care","Outside London","30","25","54850","42060"
"In post","2023","65+","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Food Standards Agency","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","HM Revenue and Customs","London","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","HM Revenue and Customs","Outside London","95","65","33640","29730"
"In post","2023","65+","Undeclared","Home Office","London","30","25","32910","30310"
"In post","2023","65+","Undeclared","Home Office","Outside London","20","15","[c]","[c]"
"In post","2023","65+","Undeclared","Ministry of Defence","London","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","Ministry of Defence","Outside London","180","155","31270","27740"
"In post","2023","65+","Undeclared","Ministry of Justice","London","70","55","33330","27190"
"In post","2023","65+","Undeclared","Ministry of Justice","Outside London","250","170","28590","25340"
"In post","2023","65+","Undeclared","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Scottish Government","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","UK Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Undeclared","Welsh Government","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Unknown","Attorney General's Departments","London","20","15","[c]","[c]"
"In post","2023","65+","Unknown","Attorney General's Departments","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","30","25","33940","33270"
"In post","2023","65+","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Department for Environment, Food and Rural Affairs","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Department for International Trade","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Department for International Trade","Outside London","20","20","[c]","[c]"
"In post","2023","65+","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Department for Levelling Up, Housing and Communities","Outside London","10","10","[c]","[c]"
"In post","2023","65+","Unknown","Department for Transport","London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Department for Transport","Outside London","35","30","28100","26960"
"In post","2023","65+","Unknown","Department for Work and Pensions","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Department for Work and Pensions","Outside London","30","25","[c]","[c]"
"In post","2023","65+","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Department of Health and Social Care","London","35","25","61670","55590"
"In post","2023","65+","Unknown","Department of Health and Social Care","Outside London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Foreign, Commonwealth and Development Office","London","20","20","[c]","[c]"
"In post","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Outside London","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Foreign, Commonwealth and Development Office","Overseas","5","5","[c]","[c]"
"In post","2023","65+","Unknown","HM Land Registry","Outside London","10","5","[c]","[c]"
"In post","2023","65+","Unknown","HM Revenue and Customs","London","90","70","39930","34370"
"In post","2023","65+","Unknown","HM Revenue and Customs","Outside London","340","250","28690","22520"
"In post","2023","65+","Unknown","HM Treasury","London","5","5","[c]","[c]"
"In post","2023","65+","Unknown","Home Office","London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Home Office","Outside London","60","55","25340","22400"
"In post","2023","65+","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Ministry of Defence","London","25","20","[c]","[c]"
"In post","2023","65+","Unknown","Ministry of Defence","Outside London","230","195","30990","27300"
"In post","2023","65+","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Ministry of Defence","Unknown","25","25","[c]","[c]"
"In post","2023","65+","Unknown","Ministry of Justice","London","15","10","[c]","[c]"
"In post","2023","65+","Unknown","Ministry of Justice","Outside London","110","80","27900","28480"
"In post","2023","65+","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","National Crime Agency","London","15","15","[c]","[c]"
"In post","2023","65+","Unknown","National Crime Agency","Outside London","20","20","[c]","[c]"
"In post","2023","65+","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Scottish Government","Outside London","245","185","35410","31940"
"In post","2023","65+","Unknown","The National Archives","London","15","15","[c]","[c]"
"In post","2023","65+","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","UK Statistics Authority","Outside London","80","50","25570","21200"
"In post","2023","65+","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","65+","Unknown","Welsh Government","Outside London","10","10","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared disabled","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Department for Work and Pensions","Outside London","15","10","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Declared non-disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
