"Status","Year","Ethnicity","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","HM Land Registry","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Legal","5","5","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Operational Delivery","170","150","28610","28080"
"In post","2023","Asian","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Project Delivery","5","5","[c]","[c]"
"In post","2023","Asian","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Commercial","5","5","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Communications","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Counter Fraud","140","135","35250","34370"
"In post","2023","Asian","HM Revenue and Customs","Digital, Data and Technology","220","215","42050","41780"
"In post","2023","Asian","HM Revenue and Customs","Economics","20","20","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Finance","100","95","41840","40580"
"In post","2023","Asian","HM Revenue and Customs","Human Resources","50","50","40430","35000"
"In post","2023","Asian","HM Revenue and Customs","Intelligence Analysis","15","15","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Internal Audit","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","International Trade","15","15","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Legal","180","175","41160","35000"
"In post","2023","Asian","HM Revenue and Customs","Operational Delivery","2620","2420","28090","26920"
"In post","2023","Asian","HM Revenue and Customs","Operational Research","20","20","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Other","45","40","45520","42140"
"In post","2023","Asian","HM Revenue and Customs","Policy","120","115","53500","45960"
"In post","2023","Asian","HM Revenue and Customs","Project Delivery","215","210","47130","42510"
"In post","2023","Asian","HM Revenue and Customs","Property","185","175","34140","31540"
"In post","2023","Asian","HM Revenue and Customs","Security","15","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Social Research","10","10","[c]","[c]"
"In post","2023","Asian","HM Revenue and Customs","Statistics","50","50","49020","45950"
"In post","2023","Asian","HM Revenue and Customs","Tax","1835","1755","35970","34700"
"In post","2023","Asian","HM Revenue and Customs","Unknown","600","590","38430","34700"
"In post","2023","Asian","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Economics","35","35","41040","36120"
"In post","2023","Asian","HM Treasury","Finance","15","15","[c]","[c]"
"In post","2023","Asian","HM Treasury","Human Resources","15","15","[c]","[c]"
"In post","2023","Asian","HM Treasury","Internal Audit","70","70","47580","43290"
"In post","2023","Asian","HM Treasury","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Operational Delivery","30","30","[c]","[c]"
"In post","2023","Asian","HM Treasury","Other","5","5","[c]","[c]"
"In post","2023","Asian","HM Treasury","Policy","155","150","46550","42110"
"In post","2023","Asian","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Commercial","20","15","[c]","[c]"
"In post","2023","Asian","Home Office","Communications","5","5","[c]","[c]"
"In post","2023","Asian","Home Office","Counter Fraud","10","10","[c]","[c]"
"In post","2023","Asian","Home Office","Digital, Data and Technology","235","235","51410","46630"
"In post","2023","Asian","Home Office","Economics","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Finance","70","65","46170","43210"
"In post","2023","Asian","Home Office","Human Resources","90","85","38150","36180"
"In post","2023","Asian","Home Office","Intelligence Analysis","140","135","30260","30040"
"In post","2023","Asian","Home Office","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Asian","Home Office","Operational Delivery","3160","2875","29780","29750"
"In post","2023","Asian","Home Office","Operational Research","5","5","[c]","[c]"
"In post","2023","Asian","Home Office","Other","230","215","34200","32000"
"In post","2023","Asian","Home Office","Policy","280","270","47670","43210"
"In post","2023","Asian","Home Office","Project Delivery","190","185","43770","43210"
"In post","2023","Asian","Home Office","Property","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Science and Engineering","15","15","[c]","[c]"
"In post","2023","Asian","Home Office","Security","75","70","29350","28080"
"In post","2023","Asian","Home Office","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Home Office","Statistics","5","5","[c]","[c]"
"In post","2023","Asian","Home Office","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Commercial","45","45","39220","34930"
"In post","2023","Asian","Ministry of Defence","Communications","10","10","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Digital, Data and Technology","80","80","39340","38020"
"In post","2023","Asian","Ministry of Defence","Finance","120","120","40630","37850"
"In post","2023","Asian","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Human Resources","90","85","36110","34300"
"In post","2023","Asian","Ministry of Defence","Intelligence Analysis","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Internal Audit","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Knowledge and Information Management","30","25","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Medicine","75","70","53060","38680"
"In post","2023","Asian","Ministry of Defence","Operational Delivery","280","265","29490","26560"
"In post","2023","Asian","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Other","80","75","29280","22770"
"In post","2023","Asian","Ministry of Defence","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Policy","70","70","45100","45750"
"In post","2023","Asian","Ministry of Defence","Project Delivery","215","210","42590","41000"
"In post","2023","Asian","Ministry of Defence","Property","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Science and Engineering","220","215","39330","39890"
"In post","2023","Asian","Ministry of Defence","Security","135","135","30170","26350"
"In post","2023","Asian","Ministry of Defence","Statistics","25","25","[c]","[c]"
"In post","2023","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Commercial","50","50","40230","36930"
"In post","2023","Asian","Ministry of Justice","Communications","15","15","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Digital, Data and Technology","170","170","48220","45250"
"In post","2023","Asian","Ministry of Justice","Economics","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Finance","100","95","41260","40250"
"In post","2023","Asian","Ministry of Justice","Human Resources","80","80","38390","35410"
"In post","2023","Asian","Ministry of Justice","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Internal Audit","5","5","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Knowledge and Information Management","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Legal","145","135","42990","43290"
"In post","2023","Asian","Ministry of Justice","Operational Delivery","4150","3820","28650","25830"
"In post","2023","Asian","Ministry of Justice","Operational Research","15","15","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Other","15","15","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Policy","95","90","41760","43650"
"In post","2023","Asian","Ministry of Justice","Project Delivery","45","45","42330","43650"
"In post","2023","Asian","Ministry of Justice","Property","35","30","45600","37680"
"In post","2023","Asian","Ministry of Justice","Psychology","40","40","37300","32420"
"In post","2023","Asian","Ministry of Justice","Security","10","10","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Social Research","10","10","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Statistics","20","20","[c]","[c]"
"In post","2023","Asian","Ministry of Justice","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Human Resources","10","10","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Legal","5","5","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Operational Delivery","220","215","39300","38640"
"In post","2023","Asian","National Crime Agency","Project Delivery","10","10","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Property","5","5","[c]","[c]"
"In post","2023","Asian","National Crime Agency","Security","10","10","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Office for Standards in Education, Children's Services and Skills","Communications","[c]","[c]","[c]","[c]"
