"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","HM Revenue and Customs","London","London","500","475","55580","61530"
"In post","2023","Legal","HM Revenue and Customs","North East (England)","Outside London","60","55","36200","34550"
"In post","2023","Legal","HM Revenue and Customs","North West (England)","Outside London","380","350","41580","35000"
"In post","2023","Legal","HM Revenue and Customs","Northern Ireland","Outside London","35","35","33270","34400"
"In post","2023","Legal","HM Revenue and Customs","Scotland","Outside London","65","65","38210","35000"
"In post","2023","Legal","HM Revenue and Customs","South East (England)","Outside London","45","40","35230","35000"
"In post","2023","Legal","HM Revenue and Customs","South West (England)","Outside London","75","75","47770","52600"
"In post","2023","Legal","HM Revenue and Customs","Wales","Outside London","50","45","38750","35000"
"In post","2023","Legal","HM Revenue and Customs","West Midlands (England)","Outside London","75","70","35410","35000"
"In post","2023","Legal","HM Revenue and Customs","Yorkshire and The Humber","Outside London","145","135","40830","35000"
"In post","2023","Legal","HM Treasury","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","London","London","10","10","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Defence","South West (England)","Outside London","25","25","61260","52400"
"In post","2023","Legal","Ministry of Justice","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","London","London","35","35","41080","31200"
"In post","2023","Legal","Ministry of Justice","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","North West (England)","Outside London","15","15","31360","26090"
"In post","2023","Legal","Ministry of Justice","South East (England)","Outside London","15","10","33930","25830"
"In post","2023","Legal","Ministry of Justice","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Legal","Ministry of Justice","West Midlands (England)","Outside London","20","20","32800","25830"
"In post","2023","Legal","Ministry of Justice","Yorkshire and The Humber","Outside London","15","15","28620","26900"
"In post","2023","Legal","National Crime Agency","London","London","50","45","56830","63040"
"In post","2023","Legal","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","London","London","20","15","64820","64680"
"In post","2023","Legal","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Gas and Electricity Markets","London","London","75","70","63140","60620"
"In post","2023","Legal","Office of Gas and Electricity Markets","Scotland","Outside London","25","20","61340","60000"
"In post","2023","Legal","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","15","15","59270","57900"
"In post","2023","Legal","Office of Rail and Road","London","London","10","10","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Scottish Government","Scotland","Outside London","775","730","60970","55990"
"In post","2023","Legal","The National Archives","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","UK Export Finance","London","London","40","40","66110","76120"
"In post","2023","Legal","UK Supreme Court","London","London","35","35","38750","37230"
"In post","2023","Legal","Water Services Regulation Authority","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","London","London","5","5","[c]","[c]"
"In post","2023","Legal","Water Services Regulation Authority","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Legal","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Welsh Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Attorney General's Departments","London","London","50","50","45210","38070"
"In post","2023","No function","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","East of England","Outside London","30","30","42220","40450"
"In post","2023","No function","Cabinet Office","London","London","1605","1580","52290","56430"
"In post","2023","No function","Cabinet Office","North East (England)","Outside London","15","15","37880","33020"
"In post","2023","No function","Cabinet Office","North West (England)","Outside London","100","95","39920","38460"
"In post","2023","No function","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Cabinet Office","Scotland","Outside London","50","50","46050","39560"
"In post","2023","No function","Cabinet Office","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Cabinet Office","South West (England)","Outside London","15","15","56460","54270"
"In post","2023","No function","Cabinet Office","Unknown","Unknown","55","55","54750","55790"
"In post","2023","No function","Cabinet Office","Wales","Outside London","40","40","40450","40590"
"In post","2023","No function","Cabinet Office","West Midlands (England)","Outside London","15","15","32700","26270"
"In post","2023","No function","Cabinet Office","Yorkshire and The Humber","Outside London","30","30","48140","41870"
"In post","2023","No function","Chancellor's other departments","London","London","40","40","59190","45020"
"In post","2023","No function","Chancellor's other departments","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Chancellor's other departments","North West (England)","Outside London","10","10","46490","45230"
"In post","2023","No function","Chancellor's other departments","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Charity Commission","London","London","50","50","40590","38800"
"In post","2023","No function","Charity Commission","North West (England)","Outside London","260","250","32080","30170"
"In post","2023","No function","Charity Commission","South West (England)","Outside London","20","20","33190","31440"
"In post","2023","No function","Charity Commission","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","150","140","31000","28840"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","East of England","Outside London","95","90","33410","31620"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","London","London","4595","4485","51750","54710"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","235","220","34790","32110"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","640","615","38010","35100"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","25","25","28220","25610"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","350","330","38530","32110"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","105","100","31880","30160"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","145","140","32660","28840"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Wales","Outside London","1805","1680","35290","28900"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","655","625","35620","31620"
"In post","2023","No function","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","145","135","32240","31620"
"In post","2023","No function","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","5","5","[c]","[c]"
