"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Land Registry","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Revenue and Customs","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","HM Treasury","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","AO","Male","50","[c]","28420","28880"
"New entrant CS","2023","Undeclared","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Ministry of Justice","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","AO","Male","[c]","[c]","[c]","[c]"
