"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Unknown","Debt","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","AO","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","EO","185","180","28780","28120"
"In post","2023","30-39","Unknown","Digital, Data & Technology","G6","75","70","69110","67890"
"In post","2023","30-39","Unknown","Digital, Data & Technology","G7","285","280","56400","56080"
"In post","2023","30-39","Unknown","Digital, Data & Technology","HEO","320","315","34730","34700"
"In post","2023","30-39","Unknown","Digital, Data & Technology","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Digital, Data & Technology","SEO","320","315","42100","41780"
"In post","2023","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","AO","65","60","23160","22520"
"In post","2023","30-39","Unknown","Finance","EO","60","55","28280","27890"
"In post","2023","30-39","Unknown","Finance","G6","40","40","69500","70220"
"In post","2023","30-39","Unknown","Finance","G7","70","70","55610","55500"
"In post","2023","30-39","Unknown","Finance","HEO","70","65","35200","34690"
"In post","2023","30-39","Unknown","Finance","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Finance","SEO","90","85","42520","42250"
"In post","2023","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","AO","70","65","22150","22150"
"In post","2023","30-39","Unknown","Grants Management","EO","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","G7","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","HEO","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Grants Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","AO","30","25","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","EO","95","90","27720","27650"
"In post","2023","30-39","Unknown","Human Resources","G6","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","G7","55","55","56830","55850"
"In post","2023","30-39","Unknown","Human Resources","HEO","165","160","38600","34850"
"In post","2023","30-39","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Human Resources","SEO","75","75","42340","41950"
"In post","2023","30-39","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","AO","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","EO","65","60","29210","28200"
"In post","2023","30-39","Unknown","Legal","G6","50","45","69790","68130"
"In post","2023","30-39","Unknown","Legal","G7","135","130","56010","54230"
"In post","2023","30-39","Unknown","Legal","HEO","45","45","35730","35000"
"In post","2023","30-39","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Legal","SEO","35","35","41510","41680"
"In post","2023","30-39","Unknown","No function","AA","395","355","22450","23230"
"In post","2023","30-39","Unknown","No function","AO","4250","3960","25080","22520"
"In post","2023","30-39","Unknown","No function","EO","3900","3755","28970","28120"
"In post","2023","30-39","Unknown","No function","G6","380","365","68370","66700"
"In post","2023","30-39","Unknown","No function","G7","1105","1090","56290","55500"
"In post","2023","30-39","Unknown","No function","HEO","1655","1610","35080","35000"
"In post","2023","30-39","Unknown","No function","SCS level","120","115","81200","75640"
"In post","2023","30-39","Unknown","No function","SEO","950","925","42340","42140"
"In post","2023","30-39","Unknown","No function","Unknown","790","710","27530","26840"
"In post","2023","30-39","Unknown","Project Delivery","AO","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","EO","50","45","27880","28120"
"In post","2023","30-39","Unknown","Project Delivery","G6","50","50","69360","67660"
"In post","2023","30-39","Unknown","Project Delivery","G7","190","185","55750","55370"
"In post","2023","30-39","Unknown","Project Delivery","HEO","170","165","34490","34700"
"In post","2023","30-39","Unknown","Project Delivery","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Project Delivery","SEO","195","190","42150","42140"
"In post","2023","30-39","Unknown","Project Delivery","Unknown","40","40","38880","41050"
"In post","2023","30-39","Unknown","Property","AA","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Property","AO","95","90","24470","22520"
"In post","2023","30-39","Unknown","Property","EO","70","65","28750","27380"
"In post","2023","30-39","Unknown","Property","G6","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Property","G7","15","15","[c]","[c]"
"In post","2023","30-39","Unknown","Property","HEO","65","60","34800","33830"
"In post","2023","30-39","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Property","SEO","50","50","44140","43770"
"In post","2023","30-39","Unknown","Security","AA","90","90","24170","24430"
"In post","2023","30-39","Unknown","Security","AO","210","205","35300","37010"
"In post","2023","30-39","Unknown","Security","EO","60","60","31750","28370"
"In post","2023","30-39","Unknown","Security","G6","5","5","[c]","[c]"
"In post","2023","30-39","Unknown","Security","G7","35","35","56620","55790"
"In post","2023","30-39","Unknown","Security","HEO","35","35","35860","35570"
"In post","2023","30-39","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Unknown","Security","SEO","25","25","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","AA","285","265","22940","22180"
"In post","2023","30-39","Unknown","Unknown","AO","115","110","26520","26390"
"In post","2023","30-39","Unknown","Unknown","EO","350","335","29890","29100"
"In post","2023","30-39","Unknown","Unknown","G6","45","40","72950","70920"
"In post","2023","30-39","Unknown","Unknown","G7","215","210","57260","55290"
"In post","2023","30-39","Unknown","Unknown","HEO","345","335","35730","34730"
"In post","2023","30-39","Unknown","Unknown","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","Unknown","Unknown","SEO","295","290","44330","42860"
"In post","2023","30-39","Unknown","Unknown","Unknown","375","375","42160","41300"
"In post","2023","30-39","White","Analysis","AO","10","5","[c]","[c]"
"In post","2023","30-39","White","Analysis","EO","95","95","26870","25970"
"In post","2023","30-39","White","Analysis","G6","225","210","71600","68110"
"In post","2023","30-39","White","Analysis","G7","715","690","55510","55110"
"In post","2023","30-39","White","Analysis","HEO","380","370","33230","32160"
"In post","2023","30-39","White","Analysis","SCS level","30","25","[c]","[c]"
"In post","2023","30-39","White","Analysis","SEO","610","590","41040","39890"
"In post","2023","30-39","White","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Commercial","AO","30","30","23120","22410"
"In post","2023","30-39","White","Commercial","EO","115","105","27120","26960"
"In post","2023","30-39","White","Commercial","G6","85","85","72190","70710"
"In post","2023","30-39","White","Commercial","G7","335","330","59150","56160"
"In post","2023","30-39","White","Commercial","HEO","265","255","33300","32680"
"In post","2023","30-39","White","Commercial","SCS level","10","10","[c]","[c]"
"In post","2023","30-39","White","Commercial","SEO","395","385","41130","41200"
"In post","2023","30-39","White","Commercial","Unknown","35","35","40070","39120"
"In post","2023","30-39","White","Communications","AO","15","15","[c]","[c]"
"In post","2023","30-39","White","Communications","EO","60","55","28050","27360"
"In post","2023","30-39","White","Communications","G6","60","60","68330","67600"
"In post","2023","30-39","White","Communications","G7","220","215","56360","56240"
"In post","2023","30-39","White","Communications","HEO","170","160","34470","34100"
"In post","2023","30-39","White","Communications","SCS level","20","20","[c]","[c]"
"In post","2023","30-39","White","Communications","SEO","250","245","42600","42350"
"In post","2023","30-39","White","Communications","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","AO","180","165","22860","22520"
"In post","2023","30-39","White","Counter Fraud","EO","940","900","28550","28120"
"In post","2023","30-39","White","Counter Fraud","G6","30","30","70120","69940"
"In post","2023","30-39","White","Counter Fraud","G7","170","165","57910","57970"
"In post","2023","30-39","White","Counter Fraud","HEO","695","675","35240","34700"
"In post","2023","30-39","White","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Counter Fraud","SEO","215","210","42300","42140"
"In post","2023","30-39","White","Debt","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Debt","AO","570","510","22210","22520"
"In post","2023","30-39","White","Debt","EO","185","175","28030","28120"
"In post","2023","30-39","White","Debt","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Debt","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Debt","HEO","50","50","34610","34700"
"In post","2023","30-39","White","Debt","SEO","15","15","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","AA","5","5","[c]","[c]"
"In post","2023","30-39","White","Digital, Data & Technology","AO","85","80","22460","22220"
"In post","2023","30-39","White","Digital, Data & Technology","EO","475","465","28070","27650"
"In post","2023","30-39","White","Digital, Data & Technology","G6","220","215","68150","66860"
"In post","2023","30-39","White","Digital, Data & Technology","G7","950","930","55010","55080"
"In post","2023","30-39","White","Digital, Data & Technology","HEO","960","935","34050","34170"
"In post","2023","30-39","White","Digital, Data & Technology","SCS level","35","35","88820","85820"
"In post","2023","30-39","White","Digital, Data & Technology","SEO","1165","1140","41420","41200"
"In post","2023","30-39","White","Digital, Data & Technology","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","White","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Finance","AO","165","150","22740","22520"
"In post","2023","30-39","White","Finance","EO","225","215","27800","27650"
"In post","2023","30-39","White","Finance","G6","145","140","68880","69290"
"In post","2023","30-39","White","Finance","G7","325","315","55940","55500"
"In post","2023","30-39","White","Finance","HEO","360","350","33890","34170"
"In post","2023","30-39","White","Finance","SCS level","40","40","81330","78260"
"In post","2023","30-39","White","Finance","SEO","365","355","41870","41600"
"In post","2023","30-39","White","Finance","Unknown","10","5","[c]","[c]"
"In post","2023","30-39","White","Grants Management","AO","170","160","22120","22150"
"In post","2023","30-39","White","Grants Management","EO","85","80","25960","25920"
"In post","2023","30-39","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Grants Management","G7","15","15","[c]","[c]"
"In post","2023","30-39","White","Grants Management","HEO","35","35","30570","30320"
"In post","2023","30-39","White","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Grants Management","SEO","15","15","[c]","[c]"
"In post","2023","30-39","White","Human Resources","AA","10","10","[c]","[c]"
"In post","2023","30-39","White","Human Resources","AO","145","130","22520","22220"
"In post","2023","30-39","White","Human Resources","EO","420","400","27700","27650"
"In post","2023","30-39","White","Human Resources","G6","135","130","67130","66560"
"In post","2023","30-39","White","Human Resources","G7","285","275","54450","54690"
"In post","2023","30-39","White","Human Resources","HEO","610","585","34080","34170"
"In post","2023","30-39","White","Human Resources","SCS level","25","25","[c]","[c]"
"In post","2023","30-39","White","Human Resources","SEO","460","450","41440","41080"
"In post","2023","30-39","White","Human Resources","Unknown","20","15","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","G7","20","20","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","HEO","20","15","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Internal Audit","SEO","40","40","42780","42600"
"In post","2023","30-39","White","Legal","AO","150","135","23240","22870"
"In post","2023","30-39","White","Legal","EO","215","205","28240","27890"
"In post","2023","30-39","White","Legal","G6","330","315","69110","67600"
"In post","2023","30-39","White","Legal","G7","1000","950","54560","52790"
"In post","2023","30-39","White","Legal","HEO","155","150","35680","34700"
"In post","2023","30-39","White","Legal","SCS level","30","30","82910","81600"
"In post","2023","30-39","White","Legal","SEO","140","135","40260","38940"
"In post","2023","30-39","White","No function","AA","1055","960","22140","23230"
"In post","2023","30-39","White","No function","AO","11405","10465","25590","22520"
"In post","2023","30-39","White","No function","EO","12030","11405","28990","28120"
"In post","2023","30-39","White","No function","G6","1655","1605","67340","66490"
"In post","2023","30-39","White","No function","G7","4560","4455","55780","55300"
"In post","2023","30-39","White","No function","HEO","7375","7160","34660","34370"
"In post","2023","30-39","White","No function","SCS level","440","425","79900","76440"
"In post","2023","30-39","White","No function","SEO","4960","4840","42430","41780"
"In post","2023","30-39","White","No function","Unknown","3375","3160","30260","29050"
"In post","2023","30-39","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","AO","25","25","[c]","[c]"
"In post","2023","30-39","White","Project Delivery","EO","240","230","27510","27650"
"In post","2023","30-39","White","Project Delivery","G6","275","265","69110","68160"
"In post","2023","30-39","White","Project Delivery","G7","910","885","54300","54960"
"In post","2023","30-39","White","Project Delivery","HEO","765","735","33690","34110"
"In post","2023","30-39","White","Project Delivery","SCS level","55","55","83560","79730"
"In post","2023","30-39","White","Project Delivery","SEO","1045","1020","41260","41200"
"In post","2023","30-39","White","Project Delivery","Unknown","300","295","42530","42620"
"In post","2023","30-39","White","Property","AA","30","30","20360","19770"
"In post","2023","30-39","White","Property","AO","115","105","23300","22520"
"In post","2023","30-39","White","Property","EO","150","145","27570","27140"
"In post","2023","30-39","White","Property","G6","30","30","64410","64700"
"In post","2023","30-39","White","Property","G7","135","130","54630","55110"
"In post","2023","30-39","White","Property","HEO","240","235","33490","33920"
"In post","2023","30-39","White","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Property","SEO","215","210","42160","41800"
"In post","2023","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","AA","220","215","22780","21380"
"In post","2023","30-39","White","Security","AO","425","420","34150","35010"
"In post","2023","30-39","White","Security","EO","175","170","32390","28190"
"In post","2023","30-39","White","Security","G6","25","25","[c]","[c]"
"In post","2023","30-39","White","Security","G7","85","85","55520","55740"
"In post","2023","30-39","White","Security","HEO","190","185","35710","34020"
"In post","2023","30-39","White","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","White","Security","SEO","105","105","42450","42510"
