"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Defence Science and Technology Laboratory","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","45","[c]","66980","64990"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","105","[c]","53900","53380"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","70","[c]","33630","33570"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","35","[c]","81750","75750"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","75","[c]","40420","40050"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G7","50","[c]","54200","53030"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","HEO","55","[c]","35740","35620"
"Leaver CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","North West (England)","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
