"Status","Year","Age","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","20-29","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","15","[c]","28940","28120"
"Leaver CS","2023","20-29","Dorset and Somerset","Dorset","Outside London","30","[c]","25360","25890"
"Leaver CS","2023","20-29","Dorset and Somerset","Somerset CC","Outside London","50","[c]","26600","25000"
"Leaver CS","2023","20-29","East Anglia","Breckland and South Norfolk","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","Cambridgeshire CC","Outside London","85","[c]","26650","26010"
"Leaver CS","2023","20-29","East Anglia","North and West Norfolk","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Anglia","Norwich and East Norfolk","Outside London","60","[c]","25750","25900"
"Leaver CS","2023","20-29","East Anglia","Peterborough","Outside London","25","[c]","24330","22400"
"Leaver CS","2023","20-29","East Anglia","Suffolk CC","Outside London","80","[c]","24790","23430"
"Leaver CS","2023","20-29","East Wales","Cardiff and Vale of Glamorgan","Outside London","215","[c]","26680","25610"
"Leaver CS","2023","20-29","East Wales","Flintshire and Wrexham","Outside London","55","[c]","23820","22870"
"Leaver CS","2023","20-29","East Wales","Monmouthshire and Newport","Outside London","165","[c]","25590","21810"
"Leaver CS","2023","20-29","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","35","[c]","23910","23390"
"Leaver CS","2023","20-29","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","Angus and Dundee City","Outside London","30","[c]","23750","22180"
"Leaver CS","2023","20-29","Eastern Scotland","City of Edinburgh","Outside London","230","[c]","28450","26410"
"Leaver CS","2023","20-29","Eastern Scotland","Clackmannanshire and Fife","Outside London","15","[c]","25710","24710"
"Leaver CS","2023","20-29","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Eastern Scotland","Falkirk","Outside London","30","[c]","22950","21690"
"Leaver CS","2023","20-29","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","15","[c]","27000","25060"
"Leaver CS","2023","20-29","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","Essex Haven Gateway","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","Essex Thames Gateway","Outside London","20","[c]","27840","29290"
"Leaver CS","2023","20-29","Essex","Heart of Essex","Outside London","55","[c]","27950","29290"
"Leaver CS","2023","20-29","Essex","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","Thurrock","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Essex","West Essex","Outside London","10","[c]","26820","25880"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","340","[c]","29620","31530"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","215","[c]","25220","22150"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","30","[c]","25150","23890"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","[c]","23960","24670"
"Leaver CS","2023","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","225","[c]","26570","26180"
"Leaver CS","2023","20-29","Greater Manchester","Greater Manchester North East","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Greater Manchester","Greater Manchester North West","Outside London","40","[c]","24010","21690"
"Leaver CS","2023","20-29","Greater Manchester","Greater Manchester South East","Outside London","20","[c]","22980","21260"
"Leaver CS","2023","20-29","Greater Manchester","Greater Manchester South West","Outside London","220","[c]","25800","21780"
"Leaver CS","2023","20-29","Greater Manchester","Manchester","Outside London","195","[c]","26760","24390"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Central Hampshire","Outside London","90","[c]","27640","27500"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","North Hampshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Portsmouth","Outside London","50","[c]","27990","27300"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","South Hampshire","Outside London","95","[c]","24030","21840"
"Leaver CS","2023","20-29","Hampshire and Isle of Wight","Southampton","Outside London","45","[c]","26590","23250"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","10","[c]","25700","24870"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","15","[c]","24900","21730"
"Leaver CS","2023","20-29","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","70","[c]","24390","21780"
"Leaver CS","2023","20-29","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","[c]","26730","26890"
"Leaver CS","2023","20-29","Highlands and Islands","Na h-Eileanan Siar","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - East","Hackney and Newham","London","85","[c]","30360","31060"
"Leaver CS","2023","20-29","Inner London - East","Haringey and Islington","London","85","[c]","28800","29660"
"Leaver CS","2023","20-29","Inner London - East","Lambeth","London","120","[c]","34900","33330"
"Leaver CS","2023","20-29","Inner London - East","Lewisham and Southwark","London","45","[c]","29370","31060"
"Leaver CS","2023","20-29","Inner London - East","Tower Hamlets","London","225","[c]","33930","31060"
"Leaver CS","2023","20-29","Inner London - West","Camden and City of London","London","85","[c]","29530","25480"
"Leaver CS","2023","20-29","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Inner London - West","Wandsworth","London","55","[c]","30120","31060"
"Leaver CS","2023","20-29","Inner London - West","Westminster","London","2015","[c]","34700","33330"
"Leaver CS","2023","20-29","Kent","East Kent","Outside London","50","[c]","25850","25750"
"Leaver CS","2023","20-29","Kent","Kent Thames Gateway","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","Medway","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","Mid Kent","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Kent","West Kent","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Blackpool","Outside London","60","[c]","25040","21690"
"Leaver CS","2023","20-29","Lancashire","Chorley and West Lancashire","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","East Lancashire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Lancaster and Wyre","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Lancashire","Mid Lancashire","Outside London","60","[c]","23500","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","75","[c]","22880","21690"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","75","[c]","22350","21780"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","10","[c]","25960","27570"
"Leaver CS","2023","20-29","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","55","[c]","23240","21780"
"Leaver CS","2023","20-29","Lincolnshire","Lincolnshire CC","Outside London","55","[c]","25980","27140"
"Leaver CS","2023","20-29","Merseyside","East Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Merseyside","Liverpool","Outside London","220","[c]","24690","22400"
"Leaver CS","2023","20-29","Merseyside","Sefton","Outside London","65","[c]","25260","22400"
"Leaver CS","2023","20-29","Merseyside","Wirral","Outside London","25","[c]","24090","23390"
"Leaver CS","2023","20-29","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","25","[c]","28150","28120"
"Leaver CS","2023","20-29","North Yorkshire","North Yorkshire CC","Outside London","20","[c]","27750","25020"
"Leaver CS","2023","20-29","North Yorkshire","York","Outside London","55","[c]","25230","22150"
"Leaver CS","2023","20-29","Northern Ireland","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northern Ireland","Belfast","Outside London","40","[c]","24370","22400"
"Leaver CS","2023","20-29","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Sunderland","Outside London","45","[c]","22040","21690"
"Leaver CS","2023","20-29","Northumberland, and Tyne and Wear","Tyneside","Outside London","265","[c]","24650","21750"
"Leaver CS","2023","20-29","Outer London - East and North East","Barking & Dagenham and Havering","London","20","[c]","31060","31060"
"Leaver CS","2023","20-29","Outer London - East and North East","Bexley and Greenwich","London","70","[c]","31230","31060"
"Leaver CS","2023","20-29","Outer London - East and North East","Enfield","London","15","[c]","30810","32520"
"Leaver CS","2023","20-29","Outer London - East and North East","Redbridge and Waltham Forest","London","50","[c]","28240","28360"
"Leaver CS","2023","20-29","Outer London - South","Bromley","London","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Outer London - South","Croydon","London","185","[c]","33080","30480"
"Leaver CS","2023","20-29","Outer London - South","Merton, Kingston upon Thames and Sutton","London","15","[c]","33240","32520"
"Leaver CS","2023","20-29","Outer London - West and North West","Barnet","London","100","[c]","29830","27960"
"Leaver CS","2023","20-29","Outer London - West and North West","Brent","London","35","[c]","31620","31060"
"Leaver CS","2023","20-29","Outer London - West and North West","Ealing","London","20","[c]","30870","31060"
"Leaver CS","2023","20-29","Outer London - West and North West","Harrow and Hillingdon","London","45","[c]","28830","29080"
"Leaver CS","2023","20-29","Outer London - West and North West","Hounslow and Richmond upon Thames","London","120","[c]","27190","25500"
"Leaver CS","2023","20-29","Overseas","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Shropshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Staffordshire CC","Outside London","95","[c]","24980","25460"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","30","[c]","23910","21780"
"Leaver CS","2023","20-29","Shropshire and Staffordshire","Telford and Wrekin","Outside London","30","[c]","24700","23390"
"Leaver CS","2023","20-29","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2023","20-29","South Yorkshire","Sheffield","Outside London","100","[c]","26090","22400"
"Leaver CS","2023","20-29","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","20","[c]","24510","25540"
"Leaver CS","2023","20-29","Southern Scotland","Scottish Borders","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southern Scotland","South Ayrshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Southern Scotland","South Lanarkshire","Outside London","50","[c]","24850","25060"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","Brighton and Hove","Outside London","20","[c]","24040","21780"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","East Surrey","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","East Sussex CC","Outside London","55","[c]","23780","21780"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","West Surrey","Outside London","90","[c]","29240","27960"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","West Sussex (North East)","Outside London","20","[c]","27100","26880"
"Leaver CS","2023","20-29","Surrey, East and West Sussex","West Sussex (South West)","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Tees Valley and Durham","Darlington","Outside London","25","[c]","28340","25900"
"Leaver CS","2023","20-29","Tees Valley and Durham","Durham","Outside London","100","[c]","23340","22400"
