"Status","Year","Age","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Legal","Government Legal Department","Outside London","35","35","62900","63270"
"In post","2023","50-59","Legal","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","HM Courts and Tribunals Service","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Legal","HM Crown Prosecution Service Inspectorate","London","10","10","[c]","[c]"
"In post","2023","50-59","Legal","HM Crown Prosecution Service Inspectorate","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","HM Land Registry","London","10","10","59960","70230"
"In post","2023","50-59","Legal","HM Land Registry","Outside London","75","70","49230","53720"
"In post","2023","50-59","Legal","HM Revenue and Customs (excl. agencies)","London","110","105","56290","53500"
"In post","2023","50-59","Legal","HM Revenue and Customs (excl. agencies)","Outside London","280","260","38580","35000"
"In post","2023","50-59","Legal","Health and Safety Executive","Outside London","15","15","49290","43980"
"In post","2023","50-59","Legal","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Intellectual Property Office","Outside London","15","15","53280","59370"
"In post","2023","50-59","Legal","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Medicines and Healthcare Products Regulatory Agency","London","15","15","52260","45630"
"In post","2023","50-59","Legal","Medicines and Healthcare Products Regulatory Agency","Outside London","20","20","54470","50470"
"In post","2023","50-59","Legal","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Ministry of Defence (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","National Crime Agency","London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Office of Gas and Electricity Markets","London","20","20","73450","71810"
"In post","2023","50-59","Legal","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Registers of Scotland","Outside London","10","10","49800","49870"
"In post","2023","50-59","Legal","Scottish Courts and Tribunals Service","Outside London","20","15","50040","48410"
"In post","2023","50-59","Legal","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Serious Fraud Office","London","15","15","68980","64260"
"In post","2023","50-59","Legal","The Insolvency Service","London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","The Insolvency Service","Outside London","10","10","53900","50540"
"In post","2023","50-59","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","UK Export Finance","London","5","5","[c]","[c]"
"In post","2023","50-59","Legal","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","UK Supreme Court","London","10","10","[c]","[c]"
"In post","2023","50-59","Legal","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Active Travel England","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","No function","Advisory, Conciliation and Arbitration Service","London","40","40","40440","39360"
"In post","2023","50-59","No function","Advisory, Conciliation and Arbitration Service","Outside London","225","210","32510","32110"
"In post","2023","50-59","No function","Animal and Plant Health Agency","London","15","15","44330","33590"
"In post","2023","50-59","No function","Animal and Plant Health Agency","Outside London","685","655","32530","29080"
"In post","2023","50-59","No function","Building Digital UK","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Cabinet Office (excl. agencies)","London","180","180","55260","50690"
"In post","2023","50-59","No function","Cabinet Office (excl. agencies)","Outside London","20","20","46260","41230"
"In post","2023","50-59","No function","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Charity Commission","London","15","10","37640","38800"
"In post","2023","50-59","No function","Charity Commission","Outside London","70","70","33110","30170"
"In post","2023","50-59","No function","Companies House","Outside London","165","150","29920","23240"
"In post","2023","50-59","No function","Criminal Injuries Compensation Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Criminal Injuries Compensation Authority","Outside London","85","80","28690","25830"
"In post","2023","50-59","No function","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Crown Commercial Service","Outside London","45","45","47280","43280"
"In post","2023","50-59","No function","Crown Office and Procurator Fiscal Service","Outside London","395","365","31500","29450"
"In post","2023","50-59","No function","Defence Electronics and Components Agency","Outside London","150","150","31300","30060"
"In post","2023","50-59","No function","Defence Equipment and Support","London","60","60","31030","29250"
"In post","2023","50-59","No function","Defence Equipment and Support","Outside London","1885","1845","41060","39460"
"In post","2023","50-59","No function","Defence Equipment and Support","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","575","565","55560","55350"
"In post","2023","50-59","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","195","195","51630","50680"
"In post","2023","50-59","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","London","100","95","51070","52760"
"In post","2023","50-59","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","No function","Department for Education (excl. agencies)","London","220","215","53040","55020"
"In post","2023","50-59","No function","Department for Education (excl. agencies)","Outside London","510","490","44310","38210"
"In post","2023","50-59","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","London","350","340","49090","43490"
"In post","2023","50-59","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","360","350","43890","38000"
"In post","2023","50-59","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","Department for International Trade","London","270","265","53130","55370"
"In post","2023","50-59","No function","Department for International Trade","Outside London","165","160","45830","43540"
"In post","2023","50-59","No function","Department for International Trade","Overseas","25","25","64630","62230"
"In post","2023","50-59","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","London","230","225","52820","54630"
"In post","2023","50-59","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","170","165","43740","39360"
"In post","2023","50-59","No function","Department for Transport (excl. agencies)","London","305","300","52320","46200"
"In post","2023","50-59","No function","Department for Transport (excl. agencies)","Outside London","110","105","58720","51080"
"In post","2023","50-59","No function","Department for Work and Pensions (excl. agencies)","London","2030","1880","33230","32520"
"In post","2023","50-59","No function","Department for Work and Pensions (excl. agencies)","Outside London","20265","18120","27280","28120"
"In post","2023","50-59","No function","Department for Work and Pensions (excl. agencies)","Unknown","70","65","29670","28120"
"In post","2023","50-59","No function","Department of Health and Social Care (excl. agencies)","London","295","285","57360","54690"
"In post","2023","50-59","No function","Department of Health and Social Care (excl. agencies)","Outside London","235","220","54520","51720"
"In post","2023","50-59","No function","Driver and Vehicle Licensing Agency","Outside London","1060","935","24750","22500"
"In post","2023","50-59","No function","Driver and Vehicle Standards Agency","London","140","135","32690","31450"
"In post","2023","50-59","No function","Driver and Vehicle Standards Agency","Outside London","1395","1345","29540","27450"
"In post","2023","50-59","No function","Education and Skills Funding Agency","London","15","15","47250","42170"
"In post","2023","50-59","No function","Education and Skills Funding Agency","Outside London","75","70","42570","38070"
"In post","2023","50-59","No function","Food Standards Agency","London","30","30","45820","41780"
"In post","2023","50-59","No function","Food Standards Agency","Outside London","325","320","36330","31260"
"In post","2023","50-59","No function","Foreign, Commonwealth and Development Office (excl. agencies)","London","450","440","56200","55000"
"In post","2023","50-59","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","50","45","49040","46000"
"In post","2023","50-59","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","465","460","59740","58510"
"In post","2023","50-59","No function","Government Internal Audit Agency","London","15","15","41900","38850"
"In post","2023","50-59","No function","Government Internal Audit Agency","Outside London","20","20","45030","42700"
"In post","2023","50-59","No function","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","HM Courts and Tribunals Service","London","1060","1005","32330","25480"
"In post","2023","50-59","No function","HM Courts and Tribunals Service","Outside London","3690","3325","26640","21780"
"In post","2023","50-59","No function","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","No function","HM Land Registry","London","80","75","40990","38410"
"In post","2023","50-59","No function","HM Land Registry","Outside London","1905","1710","31180","28080"
"In post","2023","50-59","No function","HM Prison and Probation Service","London","1700","1655","39400","36020"
