"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Operational Delivery","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Liverpool","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Liverpool","SEO/HEO","15","15","37640","39190"
"In post","2023","Analysis","Operational Delivery","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Monmouthshire and Newport","AA/AO","15","15","21330","21200"
"In post","2023","Analysis","Operational Delivery","Monmouthshire and Newport","EO","80","70","25780","25100"
"In post","2023","Analysis","Operational Delivery","Monmouthshire and Newport","G6/G7","35","30","52510","51460"
"In post","2023","Analysis","Operational Delivery","Monmouthshire and Newport","SEO/HEO","220","215","34870","34370"
"In post","2023","Analysis","Operational Delivery","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Sheffield","SEO/HEO","10","10","33330","32160"
"In post","2023","Analysis","Operational Delivery","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Hampshire","EO","30","25","25530","24840"
"In post","2023","Analysis","Operational Delivery","South Hampshire","G6/G7","10","10","53600","51460"
"In post","2023","Analysis","Operational Delivery","South Hampshire","SEO/HEO","65","65","33900","31060"
"In post","2023","Analysis","Operational Delivery","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tower Hamlets","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tower Hamlets","EO","35","35","28150","27840"
"In post","2023","Analysis","Operational Delivery","Tower Hamlets","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tyneside","SEO/HEO","10","10","34130","34170"
"In post","2023","Analysis","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Westminster","EO","15","15","30670","29310"
"In post","2023","Analysis","Operational Delivery","Westminster","G6/G7","15","15","62310","61060"
"In post","2023","Analysis","Operational Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Westminster","SEO/HEO","35","35","38040","36310"
"In post","2023","Analysis","Operational Delivery","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","York","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","York","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Birmingham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Bristol, City of","SEO/HEO","10","10","36730","34800"
"In post","2023","Analysis","Operational Research","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Central Hampshire","G6/G7","80","75","52340","49260"
"In post","2023","Analysis","Operational Research","Central Hampshire","SEO/HEO","80","75","33700","30650"
"In post","2023","Analysis","Operational Research","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Croydon","G6/G7","10","10","65400","61650"
"In post","2023","Analysis","Operational Research","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Croydon","SEO/HEO","10","10","40620","39200"
"In post","2023","Analysis","Operational Research","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Greater Manchester South West","G6/G7","15","15","61730","57970"
"In post","2023","Analysis","Operational Research","Greater Manchester South West","SEO/HEO","20","20","39410","41780"
"In post","2023","Analysis","Operational Research","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Hackney and Newham","SEO/HEO","15","15","42800","45170"
"In post","2023","Analysis","Operational Research","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Leeds","AA/AO","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Research","Leeds","G6/G7","15","10","56710","53450"
"In post","2023","Analysis","Operational Research","Leeds","SEO/HEO","15","15","36370","34450"
"In post","2023","Analysis","Operational Research","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Liverpool","G6/G7","10","10","58280","56900"
"In post","2023","Analysis","Operational Research","Liverpool","SEO/HEO","10","10","39280","41780"
"In post","2023","Analysis","Operational Research","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Manchester","SEO/HEO","15","15","36390","34170"
"In post","2023","Analysis","Operational Research","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Monmouthshire and Newport","SEO/HEO","15","15","34070","33110"
"In post","2023","Analysis","Operational Research","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Sheffield","G6/G7","20","20","55250","53190"
"In post","2023","Analysis","Operational Research","Sheffield","SEO/HEO","25","25","39750","40830"
"In post","2023","Analysis","Operational Research","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tower Hamlets","G6/G7","35","30","63070","61530"
"In post","2023","Analysis","Operational Research","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tower Hamlets","SEO/HEO","40","40","40740","43650"
"In post","2023","Analysis","Operational Research","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Westminster","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Westminster","G6/G7","80","80","61950","60610"
"In post","2023","Analysis","Operational Research","Westminster","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Research","Westminster","SEO/HEO","100","100","41550","40690"
"In post","2023","Analysis","Operational Research","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Research","Wiltshire","G6/G7","15","15","51440","49260"
"In post","2023","Analysis","Operational Research","Wiltshire","SEO/HEO","10","10","36220","39890"
"In post","2023","Analysis","Operational Research","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Camden and City of London","EO","15","15","30090","30090"
"In post","2023","Analysis","Other","Camden and City of London","G6/G7","105","95","89610","84460"
"In post","2023","Analysis","Other","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Camden and City of London","SEO/HEO","45","45","41890","38540"
"In post","2023","Analysis","Other","Cardiff and Vale of Glamorgan","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Other","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","City of Edinburgh","G6/G7","10","10","79740","71780"
"In post","2023","Analysis","Other","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Other","Croydon","AA/AO","[c]","[c]","[c]","[c]"
