"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","UK Statistics Authority","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","City of Edinburgh","G6/G7","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","City of Edinburgh","SEO/HEO","10","10","36490","37760"
"In post","2023","UK Statistics Authority","Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","South Hampshire","AA/AO","1085","700","21560","21200"
"In post","2023","UK Statistics Authority","South East (England)","South Hampshire","EO","265","245","25560","24840"
"In post","2023","UK Statistics Authority","South East (England)","South Hampshire","G6/G7","340","325","54650","51460"
"In post","2023","UK Statistics Authority","South East (England)","South Hampshire","SCS level","20","20","87290","77210"
"In post","2023","UK Statistics Authority","South East (England)","South Hampshire","SEO/HEO","790","760","35030","34370"
"In post","2023","UK Statistics Authority","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Gloucestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","South West (England)","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","AA/AO","405","355","21220","21200"
"In post","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","EO","405","375","25250","24840"
"In post","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","G6/G7","735","715","54840","52490"
"In post","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","SCS level","40","40","81580","74280"
"In post","2023","UK Statistics Authority","Wales","Monmouthshire and Newport","SEO/HEO","1410","1360","35250","37690"
"In post","2023","UK Statistics Authority","Wales","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","West Midlands (England)","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Sheffield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","UK Statistics Authority","Yorkshire and The Humber","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","Westminster","EO","20","20","27900","27880"
"In post","2023","UK Supreme Court","London","Westminster","G6/G7","10","10","[c]","[c]"
"In post","2023","UK Supreme Court","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","UK Supreme Court","London","Westminster","SEO/HEO","20","20","36040","37230"
"In post","2023","Valuation Office Agency","East Midlands (England)","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","AA/AO","25","25","22570","22520"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","EO","35","30","27210","26890"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","G6/G7","20","20","59510","58970"
"In post","2023","Valuation Office Agency","East Midlands (England)","Nottingham","SEO/HEO","50","50","36330","34440"
"In post","2023","Valuation Office Agency","East Midlands (England)","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East Midlands (England)","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Cambridgeshire CC","SEO/HEO","25","20","38930","35020"
"In post","2023","Valuation Office Agency","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","AA/AO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","EO","20","15","27440","27810"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Essex Haven Gateway","SEO/HEO","30","30","38490","35020"
"In post","2023","Valuation Office Agency","East of England","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Hertfordshire CC","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Luton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Luton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
