"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Digital, Data and Technology","SEO/HEO","265","[c]","38840","38800"
"Leaver CS","2023","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Economics","G6/G7","20","[c]","61720","59140"
"Leaver CS","2023","30-39","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","EO","20","[c]","27580","27050"
"Leaver CS","2023","30-39","Finance","G6/G7","40","[c]","59400","56610"
"Leaver CS","2023","30-39","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","SEO/HEO","70","[c]","38490","38470"
"Leaver CS","2023","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Geography","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","AA/AO","55","[c]","21800","21930"
"Leaver CS","2023","30-39","Human Resources","EO","50","[c]","27630","27070"
"Leaver CS","2023","30-39","Human Resources","G6/G7","45","[c]","57970","55730"
"Leaver CS","2023","30-39","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","SEO/HEO","90","[c]","37410","35410"
"Leaver CS","2023","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Inspector of Education and Training","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Intelligence Analysis","SEO/HEO","25","[c]","40170","39600"
"Leaver CS","2023","30-39","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","G6/G7","15","[c]","54540","54600"
"Leaver CS","2023","30-39","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","International Trade","SEO/HEO","20","[c]","37160","38160"
"Leaver CS","2023","30-39","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Knowledge and Information Management","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","G6/G7","130","[c]","57090","53460"
"Leaver CS","2023","30-39","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","SEO/HEO","45","[c]","38760","38760"
"Leaver CS","2023","30-39","Medicine","AA/AO","20","[c]","23990","24680"
"Leaver CS","2023","30-39","Medicine","EO","15","[c]","33300","32930"
"Leaver CS","2023","30-39","Medicine","G6/G7","15","[c]","65270","58550"
"Leaver CS","2023","30-39","Medicine","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Medicine","SEO/HEO","40","[c]","39620","40590"
"Leaver CS","2023","30-39","Operational Delivery","AA/AO","2465","[c]","22260","21780"
"Leaver CS","2023","30-39","Operational Delivery","EO","1295","[c]","28630","28120"
"Leaver CS","2023","30-39","Operational Delivery","G6/G7","150","[c]","56870","54690"
"Leaver CS","2023","30-39","Operational Delivery","SCS level","10","[c]","83880","82190"
"Leaver CS","2023","30-39","Operational Delivery","SEO/HEO","465","[c]","36670","36480"
"Leaver CS","2023","30-39","Operational Delivery","Unknown","385","[c]","33790","35920"
"Leaver CS","2023","30-39","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Operational Research","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Other","AA/AO","95","[c]","22190","21690"
"Leaver CS","2023","30-39","Other","EO","30","[c]","28600","28120"
"Leaver CS","2023","30-39","Other","G6/G7","35","[c]","57110","55500"
"Leaver CS","2023","30-39","Other","SEO/HEO","50","[c]","37140","35900"
"Leaver CS","2023","30-39","Other","Unknown","45","[c]","40080","38090"
"Leaver CS","2023","30-39","Planning","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Planning","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Policy","EO","25","[c]","27710","27050"
"Leaver CS","2023","30-39","Policy","G6/G7","255","[c]","57020","54440"
"Leaver CS","2023","30-39","Policy","SCS level","20","[c]","80310","77970"
"Leaver CS","2023","30-39","Policy","SEO/HEO","235","[c]","37720","37590"
"Leaver CS","2023","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","EO","15","[c]","27190","26940"
"Leaver CS","2023","30-39","Project Delivery","G6/G7","85","[c]","57760","55500"
"Leaver CS","2023","30-39","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","SEO/HEO","140","[c]","37860","38790"
"Leaver CS","2023","30-39","Project Delivery","Unknown","15","[c]","39440","39840"
"Leaver CS","2023","30-39","Property","AA/AO","10","[c]","20880","21370"
"Leaver CS","2023","30-39","Property","EO","15","[c]","26840","26450"
"Leaver CS","2023","30-39","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","SEO/HEO","35","[c]","41900","42750"
"Leaver CS","2023","30-39","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Psychology","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","EO","25","[c]","26740","26670"
"Leaver CS","2023","30-39","Science and Engineering","G6/G7","35","[c]","52000","49260"
"Leaver CS","2023","30-39","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Science and Engineering","SEO/HEO","195","[c]","37610","37580"
"Leaver CS","2023","30-39","Science and Engineering","Unknown","20","[c]","37000","33300"
"Leaver CS","2023","30-39","Security","AA/AO","95","[c]","29040","27500"
"Leaver CS","2023","30-39","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","SEO/HEO","25","[c]","38860","37550"
"Leaver CS","2023","30-39","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Social Research","SEO/HEO","15","[c]","37500","36880"
"Leaver CS","2023","30-39","Statistics","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Statistics","SEO/HEO","25","[c]","37220","38310"
"Leaver CS","2023","30-39","Tax","AA/AO","55","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","EO","60","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Tax","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","AA/AO","85","[c]","24290","23340"
"Leaver CS","2023","30-39","Unknown","EO","115","[c]","29110","29450"
"Leaver CS","2023","30-39","Unknown","G6/G7","305","[c]","60370","56940"
"Leaver CS","2023","30-39","Unknown","SCS level","20","[c]","83440","81030"
"Leaver CS","2023","30-39","Unknown","SEO/HEO","315","[c]","38800","38430"
"Leaver CS","2023","30-39","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Veterinarian","SEO/HEO","10","[c]","37690","37980"
"Leaver CS","2023","40-49","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","G6/G7","15","[c]","63300","62540"
"Leaver CS","2023","40-49","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","SEO/HEO","25","[c]","38730","38870"
"Leaver CS","2023","40-49","Commercial","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","G6/G7","30","[c]","60440","57980"
"Leaver CS","2023","40-49","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","SEO/HEO","40","[c]","40030","41020"
"Leaver CS","2023","40-49","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","AA/AO","15","[c]","22280","21690"
"Leaver CS","2023","40-49","Counter Fraud","EO","25","[c]","28930","28120"
"Leaver CS","2023","40-49","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","SEO/HEO","15","[c]","38600","39000"
"Leaver CS","2023","40-49","Digital, Data and Technology","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data and Technology","EO","25","[c]","27980","27570"
"Leaver CS","2023","40-49","Digital, Data and Technology","G6/G7","170","[c]","62400","60780"
"Leaver CS","2023","40-49","Digital, Data and Technology","SCS level","20","[c]","101490","98480"
"Leaver CS","2023","40-49","Digital, Data and Technology","SEO/HEO","150","[c]","40100","40590"
"Leaver CS","2023","40-49","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","EO","20","[c]","27480","27270"
"Leaver CS","2023","40-49","Finance","G6/G7","35","[c]","60980","59180"
"Leaver CS","2023","40-49","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","SEO/HEO","35","[c]","39310","39590"
"Leaver CS","2023","40-49","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","AA/AO","30","[c]","21610","21380"
"Leaver CS","2023","40-49","Human Resources","EO","35","[c]","27990","27470"
"Leaver CS","2023","40-49","Human Resources","G6/G7","35","[c]","62340","58440"
"Leaver CS","2023","40-49","Human Resources","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","SEO/HEO","75","[c]","39040","37640"
"Leaver CS","2023","40-49","Inspector of Education and Training","G6/G7","20","[c]","77330","77470"
"Leaver CS","2023","40-49","Inspector of Education and Training","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","EO","15","[c]","27280","26750"
"Leaver CS","2023","40-49","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","G6/G7","115","[c]","61290","61320"
"Leaver CS","2023","40-49","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","SEO/HEO","45","[c]","40040","39520"
"Leaver CS","2023","40-49","Medicine","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Medicine","EO","10","[c]","34290","32930"
"Leaver CS","2023","40-49","Medicine","G6/G7","25","[c]","70650","68710"
"Leaver CS","2023","40-49","Medicine","SCS level","10","[c]","88470","89670"
"Leaver CS","2023","40-49","Medicine","SEO/HEO","40","[c]","41070","40590"
"Leaver CS","2023","40-49","Operational Delivery","AA/AO","1600","[c]","22250","21690"
"Leaver CS","2023","40-49","Operational Delivery","EO","1065","[c]","28450","27960"
"Leaver CS","2023","40-49","Operational Delivery","G6/G7","160","[c]","58020","54910"
"Leaver CS","2023","40-49","Operational Delivery","SCS level","45","[c]","90460","84520"
"Leaver CS","2023","40-49","Operational Delivery","SEO/HEO","360","[c]","38190","37300"
"Leaver CS","2023","40-49","Operational Delivery","Unknown","270","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","AA/AO","65","[c]","21620","21690"
"Leaver CS","2023","40-49","Other","EO","20","[c]","27750","27810"
"Leaver CS","2023","40-49","Other","G6/G7","25","[c]","66300","63600"
"Leaver CS","2023","40-49","Other","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Other","SEO/HEO","30","[c]","38300","38570"
"Leaver CS","2023","40-49","Other","Unknown","20","[c]","34880","33710"
"Leaver CS","2023","40-49","Planning","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Planning Inspectors","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Policy","EO","10","[c]","28060","27990"
"Leaver CS","2023","40-49","Policy","G6/G7","120","[c]","60500","59480"
"Leaver CS","2023","40-49","Policy","SCS level","40","[c]","90890","78000"
"Leaver CS","2023","40-49","Policy","SEO/HEO","75","[c]","38780","38160"
"Leaver CS","2023","40-49","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","G6/G7","90","[c]","58440","56840"
"Leaver CS","2023","40-49","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","SEO/HEO","85","[c]","38590","39170"
"Leaver CS","2023","40-49","Project Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","EO","15","[c]","26540","26920"
"Leaver CS","2023","40-49","Property","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","SEO/HEO","30","[c]","39250","38760"
"Leaver CS","2023","40-49","Psychology","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Psychology","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","AA/AO","10","[c]","21970","21900"
"Leaver CS","2023","40-49","Science and Engineering","EO","15","[c]","27360","27510"
"Leaver CS","2023","40-49","Science and Engineering","G6/G7","50","[c]","56360","52610"
"Leaver CS","2023","40-49","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Science and Engineering","SEO/HEO","135","[c]","37280","37420"
"Leaver CS","2023","40-49","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","AA/AO","65","[c]","29990","27500"
"Leaver CS","2023","40-49","Security","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","SEO/HEO","20","[c]","39700","38790"
"Leaver CS","2023","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Social Research","G6/G7","5","[c]","[c]","[c]"
