"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Human Resources","East of England","East Anglia","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","London","Inner London - East","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","London","Inner London - West","70","70","45940","43650"
"In post","2023","Undeclared","Human Resources","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","London","Outer London - South","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North East (England)","Northumberland, and Tyne and Wear","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North West (England)","Lancashire","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South East (England)","Hampshire and Isle of Wight","40","40","39590","34300"
"In post","2023","Undeclared","Human Resources","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South West (England)","Devon","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South West (England)","Dorset and Somerset","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","37560","36920"
"In post","2023","Undeclared","Human Resources","Wales","East Wales","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Wales","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","West Midlands (England)","Shropshire and Staffordshire","30","30","34210","30740"
"In post","2023","Undeclared","Human Resources","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","20","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","London","Inner London - West","5","5","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","London","Inner London - East","30","30","63970","65970"
"In post","2023","Undeclared","Legal","London","Inner London - West","135","130","55890","58110"
"In post","2023","Undeclared","Legal","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","North West (England)","Greater Manchester","15","15","[c]","[c]"
"In post","2023","Undeclared","Legal","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","North West (England)","Merseyside","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","5","[c]","[c]"
"In post","2023","Undeclared","Legal","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Undeclared","Legal","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2023","Undeclared","Legal","Wales","East Wales","10","10","[c]","[c]"
"In post","2023","Undeclared","Legal","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","West Midlands (England)","West Midlands","20","20","[c]","[c]"
"In post","2023","Undeclared","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Yorkshire and The Humber","West Yorkshire","20","15","[c]","[c]"
"In post","2023","Undeclared","No function","East Midlands (England)","Derbyshire and Nottinghamshire","360","330","33970","29050"
"In post","2023","Undeclared","No function","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","210","195","29040","28080"
"In post","2023","Undeclared","No function","East Midlands (England)","Lincolnshire","95","90","32130","28890"
"In post","2023","Undeclared","No function","East of England","Bedfordshire and Hertfordshire","150","135","32160","31280"
"In post","2023","Undeclared","No function","East of England","East Anglia","380","345","31250","28590"
"In post","2023","Undeclared","No function","East of England","Essex","175","160","30480","27650"
"In post","2023","Undeclared","No function","London","Inner London - East","430","405","38540","32540"
"In post","2023","Undeclared","No function","London","Inner London - West","1255","1225","49020","44530"
"In post","2023","Undeclared","No function","London","Outer London - East and North East","205","185","31670","31450"
"In post","2023","Undeclared","No function","London","Outer London - South","395","375","38670","35410"
"In post","2023","Undeclared","No function","London","Outer London - West and North West","475","430","36590","32520"
"In post","2023","Undeclared","No function","North East (England)","Northumberland, and Tyne and Wear","480","430","28600","25160"
"In post","2023","Undeclared","No function","North East (England)","Tees Valley and Durham","200","180","29360","28120"
"In post","2023","Undeclared","No function","North West (England)","Cheshire","115","110","33540","32060"
"In post","2023","Undeclared","No function","North West (England)","Cumbria","35","35","27560","26380"
"In post","2023","Undeclared","No function","North West (England)","Greater Manchester","480","445","32040","28120"
"In post","2023","Undeclared","No function","North West (England)","Lancashire","340","300","28490","28120"
"In post","2023","Undeclared","No function","North West (England)","Merseyside","485","440","30680","28100"
"In post","2023","Undeclared","No function","Northern Ireland","Northern Ireland","60","55","30720","28010"
"In post","2023","Undeclared","No function","Overseas","Overseas","130","130","52010","55070"
"In post","2023","Undeclared","No function","Scotland","Eastern Scotland","345","320","34250","34290"
"In post","2023","Undeclared","No function","Scotland","Highlands and Islands","30","30","30970","28120"
"In post","2023","Undeclared","No function","Scotland","North Eastern Scotland","45","45","45540","34310"
"In post","2023","Undeclared","No function","Scotland","Southern Scotland","85","75","31300","28120"
"In post","2023","Undeclared","No function","Scotland","West Central Scotland","455","405","31830","28490"
"In post","2023","Undeclared","No function","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","210","195","35210","32380"
"In post","2023","Undeclared","No function","South East (England)","Hampshire and Isle of Wight","370","335","33300","28120"
"In post","2023","Undeclared","No function","South East (England)","Kent","385","355","31140","28820"
"In post","2023","Undeclared","No function","South East (England)","Surrey, East and West Sussex","330","290","32620","29080"
"In post","2023","Undeclared","No function","South West (England)","Cornwall and Isles of Scilly","70","65","27490","23310"
"In post","2023","Undeclared","No function","South West (England)","Devon","205","180","29790","28120"
"In post","2023","Undeclared","No function","South West (England)","Dorset and Somerset","140","130","32430","29890"
"In post","2023","Undeclared","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","630","590","37390","34320"
"In post","2023","Undeclared","No function","Unknown","Unknown","35","35","31200","28120"
"In post","2023","Undeclared","No function","Wales","East Wales","270","250","32630","28900"
"In post","2023","Undeclared","No function","Wales","West Wales and The Valleys","380","345","26830","26960"
"In post","2023","Undeclared","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","80","75","31850","29220"
"In post","2023","Undeclared","No function","West Midlands (England)","Shropshire and Staffordshire","185","170","30120","28120"
"In post","2023","Undeclared","No function","West Midlands (England)","West Midlands","590","530","30890","28120"
"In post","2023","Undeclared","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","130","120","30120","28120"
"In post","2023","Undeclared","No function","Yorkshire and The Humber","North Yorkshire","105","105","33200","28500"
