"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Human Resources","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Legal Department","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Home Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Home Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
