"Status","Year","Age","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","East Midlands (England)","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Nottingham","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East Midlands (England)","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Bedford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Bedford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Cambridgeshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Cambridgeshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Hertfordshire CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Peterborough","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Suffolk CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Suffolk CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Thurrock","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","Thurrock","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","West Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","East of England","West Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Barnet","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Barnet","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Brent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Brent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Bromley","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Bromley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Croydon","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Croydon","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Ealing","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Ealing","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Harrow and Hillingdon","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Hounslow and Richmond upon Thames","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Tower Hamlets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Westminster","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","London","Westminster","Male","40","[c]","50360","46180"
"New entrant CS","2023","60-64","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Durham","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Durham","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Northumberland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","South Teesside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","South Teesside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Tyneside","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North East (England)","Tyneside","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Blackpool","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Blackpool","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Cheshire East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Chorley and West Lancashire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","East Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester North West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester North West","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester South West","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Liverpool","Female","40","[c]","23980","22400"
"New entrant CS","2023","60-64","North West (England)","Liverpool","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Manchester","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Mid Lancashire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Mid Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Sefton","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Sefton","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","West Cumbria","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Wirral","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North West (England)","Wirral","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Belfast","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Angus and Dundee City","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Angus and Dundee City","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","City of Edinburgh","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","City of Edinburgh","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Glasgow City","Female","35","[c]","25450","22180"
"New entrant CS","2023","60-64","Scotland","Glasgow City","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","North Lanarkshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","North Lanarkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Scotland","South Lanarkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Buckinghamshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Central Hampshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Kent","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Surrey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","East Sussex CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Mid Kent","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Oxfordshire CC","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Portsmouth","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Portsmouth","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","South Hampshire","Female","30","[c]","21650","21200"
"New entrant CS","2023","60-64","South East (England)","South Hampshire","Male","55","[c]","25190","21200"
"New entrant CS","2023","60-64","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Surrey","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Sussex (North East)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South East (England)","West Sussex (South West)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bristol, City of","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Bristol, City of","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Cornwall and Isles of Scilly","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Devon CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Devon CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Dorset","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Gloucestershire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Plymouth","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Somerset CC","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Somerset CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Torbay","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Torbay","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Wiltshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South West (England)","Wiltshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Cardiff and Vale of Glamorgan","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Central Valleys","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Gwynedd","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Gwynedd","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Monmouthshire and Newport","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Swansea","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Wales","Swansea","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Birmingham","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Birmingham","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Coventry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Dudley","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Sandwell","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Sandwell","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Shropshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Shropshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Staffordshire CC","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Telford and Wrekin","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Midlands (England)","Wolverhampton","Male","[c]","[c]","[c]","[c]"
