"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","20","20","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Black","Department for Transport","London","Inner London - West","150","150","44760","43750"
"In post","2023","Black","Department for Transport","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","Black","Department for Transport","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Black","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Black","Department for Transport","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Wales","West Wales and The Valleys","20","20","[c]","[c]"
"In post","2023","Black","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","West Midlands (England)","West Midlands","35","30","31580","31350"
"In post","2023","Black","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Transport","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","85","80","27360","28120"
"In post","2023","Black","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","60","55","26210","28120"
"In post","2023","Black","Department for Work and Pensions","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","90","85","30660","31280"
"In post","2023","Black","Department for Work and Pensions","East of England","East Anglia","20","15","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","East of England","Essex","110","100","29770","31280"
"In post","2023","Black","Department for Work and Pensions","London","Inner London - East","670","620","31940","32520"
"In post","2023","Black","Department for Work and Pensions","London","Inner London - West","375","360","37600","32520"
"In post","2023","Black","Department for Work and Pensions","London","Outer London - East and North East","470","435","31090","32520"
"In post","2023","Black","Department for Work and Pensions","London","Outer London - South","200","195","32460","32520"
"In post","2023","Black","Department for Work and Pensions","London","Outer London - West and North West","275","260","32250","32520"
"In post","2023","Black","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","55","55","29110","28120"
"In post","2023","Black","Department for Work and Pensions","North East (England)","Tees Valley and Durham","15","10","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","North West (England)","Greater Manchester","195","185","29350","28120"
"In post","2023","Black","Department for Work and Pensions","North West (England)","Lancashire","45","45","28820","28120"
"In post","2023","Black","Department for Work and Pensions","North West (England)","Merseyside","40","35","30670","28120"
"In post","2023","Black","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Scotland","Eastern Scotland","15","15","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Black","Department for Work and Pensions","Scotland","West Central Scotland","45","40","25390","24900"
"In post","2023","Black","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","80","75","29650","28120"
