"Status","Year","Disability","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","40","[c]","27300","28510"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO/HEO","135","[c]","36380","34480"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SEO/HEO","45","[c]","35560","35040"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Education (excl. agencies)","Department for Education","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","90","[c]","26750","25920"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6/G7","160","[c]","54160","54330"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO/HEO","305","[c]","34780","33830"
"New entrant CS","2023","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","EO","55","[c]","28020","29280"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","G6/G7","65","[c]","58740","57090"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for International Trade","Department for International Trade","SEO/HEO","220","[c]","38020","37370"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","SEO/HEO","80","[c]","34270","33880"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Transport (excl. agencies)","Department for Transport","SEO/HEO","95","[c]","35900","35400"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","AA/AO","1155","[c]","21940","21690"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","EO","625","[c]","28200","28120"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","G6/G7","125","[c]","58320","56700"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","SEO/HEO","405","[c]","37030","37110"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Disclosure Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","AA/AO","405","[c]","21750","22500"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Licensing Agency","Department for Transport","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","AA/AO","85","[c]","25810","27490"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","EO","110","[c]","27310","26780"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Driver and Vehicle Standards Agency","Department for Transport","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Education and Skills Funding Agency","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Estyn","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Agency","Food Standards Agency","SEO/HEO","30","[c]","34890","33000"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Food Standards Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Actuary's Department","Chancellor's other departments","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Cabinet Office","G6/G7","65","[c]","73010","70930"
"New entrant CS","2023","Declared non-disabled","Government Commercial Organisation","Cabinet Office","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Internal Audit Agency","HM Treasury","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Government Legal Department","Attorney General's Departments","AA/AO","5","[c]","[c]","[c]"
