"Status","Year","Parent_department","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","AA/AO","AO","15","15","22750","22870"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","EO","EO","10","10","27800","27290"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","G6/G7","G7","25","25","56380","56450"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Stoke-on-Trent","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Suffolk CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Suffolk CC","EO","EO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Suffolk CC","G6/G7","G7","15","15","56850","56450"
"In post","2023","Attorney General's Departments","Suffolk CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Swansea","AA/AO","AO","15","10","22720","22870"
"In post","2023","Attorney General's Departments","Swansea","EO","EO","15","15","27480","26900"
"In post","2023","Attorney General's Departments","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swansea","G6/G7","G7","35","35","53560","51870"
"In post","2023","Attorney General's Departments","Swansea","SEO/HEO","HEO","15","15","32230","31180"
"In post","2023","Attorney General's Departments","Swansea","SEO/HEO","SEO","15","15","38870","38940"
"In post","2023","Attorney General's Departments","Swindon","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Swindon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Telford and Wrekin","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Thurrock","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","AA/AO","AO","70","65","22260","22870"
"In post","2023","Attorney General's Departments","Tyneside","EO","EO","55","50","27900","27030"
"In post","2023","Attorney General's Departments","Tyneside","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","G6/G7","G7","95","90","54750","55290"
"In post","2023","Attorney General's Departments","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Tyneside","SEO/HEO","HEO","20","20","32350","31490"
"In post","2023","Attorney General's Departments","Tyneside","SEO/HEO","SEO","20","20","39540","38940"
"In post","2023","Attorney General's Departments","Wakefield","AA/AO","AO","15","10","22360","22870"
"In post","2023","Attorney General's Departments","Wakefield","EO","EO","15","15","27380","27400"
"In post","2023","Attorney General's Departments","Wakefield","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wakefield","G6/G7","G7","10","10","57600","52880"
"In post","2023","Attorney General's Departments","Wakefield","SEO/HEO","HEO","10","10","31650","31180"
"In post","2023","Attorney General's Departments","Wakefield","SEO/HEO","SEO","15","15","39750","38940"
"In post","2023","Attorney General's Departments","Walsall","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","EO","EO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","G6/G7","G7","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Warrington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warwickshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Warwickshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Cumbria","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","G6/G7","G7","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","EO","EO","25","25","29010","28200"
"In post","2023","Attorney General's Departments","West Surrey","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","G6/G7","G7","35","30","59930","58820"
"In post","2023","Attorney General's Departments","West Surrey","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Surrey","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (North East)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (South West)","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","West Sussex (South West)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Westminster","AA/AO","AA","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Westminster","AA/AO","AO","360","340","24220","24480"
"In post","2023","Attorney General's Departments","Westminster","EO","EO","790","755","29250","28410"
"In post","2023","Attorney General's Departments","Westminster","G6/G7","G6","950","870","70260","68280"
"In post","2023","Attorney General's Departments","Westminster","G6/G7","G7","1615","1520","57060","54230"
"In post","2023","Attorney General's Departments","Westminster","SCS level","SCS level","265","255","88850","82550"
"In post","2023","Attorney General's Departments","Westminster","SEO/HEO","HEO","415","405","36130","34450"
"In post","2023","Attorney General's Departments","Westminster","SEO/HEO","SEO","305","300","41500","40800"
"In post","2023","Attorney General's Departments","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wirral","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Wolverhampton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Worcestershire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","York","AA/AO","AO","10","10","22700","22870"
"In post","2023","Attorney General's Departments","York","EO","EO","35","35","27340","27150"
"In post","2023","Attorney General's Departments","York","G6/G7","G6","15","15","72440","71710"
"In post","2023","Attorney General's Departments","York","G6/G7","G7","40","40","57280","57560"
"In post","2023","Attorney General's Departments","York","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","York","SEO/HEO","HEO","25","25","31960","31590"
"In post","2023","Attorney General's Departments","York","SEO/HEO","SEO","25","25","40230","39710"
"In post","2023","Cabinet Office","Ards and North Down","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Armagh City, Banbridge and Craigavon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","20","20","62070","58080"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","10","10","31310","30130"
"In post","2023","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Berkshire","SEO/HEO","HEO","10","10","32560","34320"
"In post","2023","Cabinet Office","Berkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Birmingham","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Birmingham","EO","EO","20","20","25310","24820"
"In post","2023","Cabinet Office","Birmingham","G6/G7","G6","30","30","69480","63910"
"In post","2023","Cabinet Office","Birmingham","G6/G7","G7","70","70","57260","55310"
"In post","2023","Cabinet Office","Birmingham","SCS level","SCS level","30","30","112920","1e+05"
"In post","2023","Cabinet Office","Birmingham","SEO/HEO","HEO","75","75","31670","32480"
"In post","2023","Cabinet Office","Birmingham","SEO/HEO","SEO","35","35","38930","38460"
"In post","2023","Cabinet Office","Blackpool","G6/G7","G6","10","10","71060","66270"
"In post","2023","Cabinet Office","Blackpool","G6/G7","G7","20","20","61220","56150"
"In post","2023","Cabinet Office","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Blackpool","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Blackpool","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Breckland and South Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Bristol, City of","EO","EO","10","10","26110","26410"
"In post","2023","Cabinet Office","Bristol, City of","G6/G7","G6","25","25","65270","62980"
"In post","2023","Cabinet Office","Bristol, City of","G6/G7","G7","75","75","54120","51290"
"In post","2023","Cabinet Office","Bristol, City of","SCS level","SCS level","15","15","108350","109770"
"In post","2023","Cabinet Office","Bristol, City of","SEO/HEO","HEO","45","45","31370","30710"
"In post","2023","Cabinet Office","Bristol, City of","SEO/HEO","SEO","30","30","38690","38460"
"In post","2023","Cabinet Office","Buckinghamshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Buckinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cambridgeshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Cambridgeshire CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Camden and City of London","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","G6/G7","G7","20","20","53890","51290"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","45","40","31370","30130"
"In post","2023","Cabinet Office","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","10","10","38890","38460"
"In post","2023","Cabinet Office","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Central Hampshire","G6/G7","G6","10","10","79370","76660"
"In post","2023","Cabinet Office","Central Hampshire","G6/G7","G7","20","20","66170","68140"
"In post","2023","Cabinet Office","Central Hampshire","SCS level","SCS level","5","5","[c]","[c]"
