"Status","Year","Function_of_post","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Home Office","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Barnet","130","130","46410","43210"
"In post","2023","Digital, Data & Technology","Home Office","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Croydon","740","725","49000","43660"
"In post","2023","Digital, Data & Technology","Home Office","London","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","London","Westminster","75","70","57180","49800"
"In post","2023","Digital, Data & Technology","Home Office","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Greater Manchester South West","270","270","44220","39640"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Liverpool","80","75","43040","39190"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Sefton","120","120","40770","37000"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Home Office","Yorkshire and The Humber","Sheffield","145","140","49120","54000"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","Lincolnshire CC","60","60","28940","27300"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","South Nottinghamshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Cambridgeshire CC","115","110","32940","33910"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Central Bedfordshire","60","60","34180","36880"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Essex Haven Gateway","10","10","31570","30930"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Hertfordshire CC","65","65","37930","36930"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Southend-on-Sea","15","15","26230","23720"
"In post","2023","Digital, Data & Technology","Ministry of Defence","East of England","Suffolk CC","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Camden and City of London","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Harrow and Hillingdon","30","30","36860","31850"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Hounslow and Richmond upon Thames","15","15","33040","32250"
"In post","2023","Digital, Data & Technology","Ministry of Defence","London","Westminster","220","220","44120","38680"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Cheshire East","80","75","34170","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Lancaster and Wyre","20","20","33530","27470"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Liverpool","95","95","35890","33990"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Ministry of Defence","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
