"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Operational Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","HEO","40","[c]","35520","35480"
"Leaver CS","2023","Declared non-disabled","Other","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North East (England)","AO","40","[c]","21600","21690"
"Leaver CS","2023","Declared non-disabled","Other","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","North West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","AO","40","[c]","21800","21630"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","South West (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Wales","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","AO","55","[c]","21610","21690"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","AO","40","[c]","21610","21690"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Planning Inspectors","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Policy","London","AO","45","[c]","24040","24900"
"Leaver CS","2023","Declared non-disabled","Policy","London","EO","65","[c]","28320","28380"
"Leaver CS","2023","Declared non-disabled","Policy","London","G6","105","[c]","66960","65740"
"Leaver CS","2023","Declared non-disabled","Policy","London","G7","250","[c]","55280","53910"
"Leaver CS","2023","Declared non-disabled","Policy","London","HEO","205","[c]","34980","34020"
"Leaver CS","2023","Declared non-disabled","Policy","London","SCS level","75","[c]","89260","78540"
