"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Operational Research","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Other","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","G7","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Science and Engineering","SEO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","G7","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","HEO","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Social Research","SEO","10","10","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","HEO","30","25","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Statistics","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Analysis","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Tax","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","AO","10","5","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","G6","15","15","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","G7","20","20","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","HEO","30","30","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Commercial","SEO","30","30","41760","42620"
"In post","2023","Mixed","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Policy","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Tax","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Veterinarian","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","G6","10","10","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","G7","20","20","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","SEO","30","30","[c]","[c]"
"In post","2023","Mixed","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
