"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","85","75","54320","53750"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","20","15","35970","35000"
"In post","2023","Legal","Lincolnshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Lincolnshire","Outside London","G6/G7","15","15","56150","56450"
"In post","2023","Legal","Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","Outside London","AA/AO","110","100","22570","22870"
"In post","2023","Legal","Merseyside","Outside London","EO","95","90","27700","27400"
"In post","2023","Legal","Merseyside","Outside London","G6/G7","180","170","56490","56450"
"In post","2023","Legal","Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Merseyside","Outside London","SEO/HEO","70","65","36610","37440"
"In post","2023","Legal","North Eastern Scotland","Outside London","G6/G7","35","30","59420","55990"
"In post","2023","Legal","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Legal","North Yorkshire","Outside London","EO","15","10","27380","27170"
"In post","2023","Legal","North Yorkshire","Outside London","G6/G7","40","40","64510","63040"
"In post","2023","Legal","North Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","North Yorkshire","Outside London","SEO/HEO","15","15","35890","37640"
"In post","2023","Legal","Northern Ireland","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Outside London","EO","10","10","28150","27890"
"In post","2023","Legal","Northern Ireland","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northern Ireland","Outside London","SEO/HEO","15","15","37460","35000"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","AA/AO","80","75","22260","22870"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","EO","70","65","28010","27890"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","G6/G7","110","105","56580","56450"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","60","55","35850","35000"
"In post","2023","Legal","Outer London - East and North East","London","AA/AO","10","10","24050","25600"
"In post","2023","Legal","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - East and North East","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - South","London","AA/AO","10","10","24870","25600"
"In post","2023","Legal","Outer London - South","London","EO","20","20","30130","29970"
"In post","2023","Legal","Outer London - South","London","G6/G7","75","70","70920","71500"
"In post","2023","Legal","Outer London - South","London","SCS level","10","10","[c]","[c]"
"In post","2023","Legal","Outer London - South","London","SEO/HEO","35","35","39930","39440"
"In post","2023","Legal","Outer London - West and North West","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","London","G6/G7","20","20","64880","66850"
"In post","2023","Legal","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Outer London - West and North West","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Legal","Overseas","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2023","Legal","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","AA/AO","15","15","22750","22870"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","EO","15","15","27970","28080"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","G6/G7","40","40","59330","56450"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Shropshire and Staffordshire","Outside London","SEO/HEO","15","10","36500","38760"
"In post","2023","Legal","South Yorkshire","Outside London","AA/AO","50","45","22590","22870"
"In post","2023","Legal","South Yorkshire","Outside London","EO","40","35","27790","27150"
"In post","2023","Legal","South Yorkshire","Outside London","G6/G7","55","50","57250","56450"
"In post","2023","Legal","South Yorkshire","Outside London","SEO/HEO","30","25","35990","35000"
"In post","2023","Legal","Southern Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","Outside London","G6/G7","95","90","60020","55990"
"In post","2023","Legal","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Southern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","AA/AO","40","40","23800","24480"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","EO","60","55","29060","28200"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","G6/G7","90","80","60930","61920"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Surrey, East and West Sussex","Outside London","SEO/HEO","30","25","38320","40540"
"In post","2023","Legal","Tees Valley and Durham","Outside London","AA/AO","25","20","22580","22870"
"In post","2023","Legal","Tees Valley and Durham","Outside London","EO","35","35","27660","27740"
"In post","2023","Legal","Tees Valley and Durham","Outside London","G6/G7","75","65","57330","56450"
"In post","2023","Legal","Tees Valley and Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Tees Valley and Durham","Outside London","SEO/HEO","25","25","37060","38070"
"In post","2023","Legal","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Legal","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
