"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","SEO/HEO","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","AA/AO","AO","80","[c]","23100","22400"
"New entrant CS","2023","Declared disabled","Home Office","EO","EO","70","[c]","26980","25750"
"New entrant CS","2023","Declared disabled","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","AA/AO","AA","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","AA/AO","AO","60","[c]","23640","22220"
"New entrant CS","2023","Declared disabled","Ministry of Defence","EO","EO","40","[c]","28400","27080"
"New entrant CS","2023","Declared disabled","Ministry of Defence","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","SEO/HEO","HEO","75","[c]","32830","33830"
"New entrant CS","2023","Declared disabled","Ministry of Defence","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Defence","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","AA/AO","AA","145","[c]","22720","23230"
"New entrant CS","2023","Declared disabled","Ministry of Justice","AA/AO","AO","390","[c]","25760","24070"
"New entrant CS","2023","Declared disabled","Ministry of Justice","EO","EO","70","[c]","27930","28480"
"New entrant CS","2023","Declared disabled","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","SEO/HEO","HEO","55","[c]","33300","33200"
"New entrant CS","2023","Declared disabled","Ministry of Justice","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Ministry of Justice","Unknown","Unknown","455","[c]","23160","23640"
"New entrant CS","2023","Declared disabled","National Crime Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northern Ireland Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Office of the Secretary of State for Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","AA/AO","AA","55","[c]","22200","22180"
"New entrant CS","2023","Declared disabled","Scottish Government","AA/AO","AO","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","EO","EO","75","[c]","29390","29100"
"New entrant CS","2023","Declared disabled","Scottish Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Scottish Government","SEO/HEO","HEO","45","[c]","35280","34730"
"New entrant CS","2023","Declared disabled","Scottish Government","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","AA/AO","AO","30","[c]","21170","21200"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","EO","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SEO/HEO","HEO","35","[c]","31570","31560"
"New entrant CS","2023","Declared disabled","UK Statistics Authority","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Welsh Government","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","AA/AO","AO","320","[c]","21920","21120"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","EO","EO","195","[c]","27670","27760"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","G6/G7","G7","170","[c]","53050","52020"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","HEO","85","[c]","37600","32660"
"New entrant CS","2023","Declared non-disabled","Attorney General's Departments","SEO/HEO","SEO","100","[c]","39500","38760"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","AA/AO","AO","80","[c]","21460","21720"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","EO","EO","65","[c]","25750","24610"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","G6/G7","G6","35","[c]","73900","70000"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","G6/G7","G7","125","[c]","59370","56430"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SEO/HEO","HEO","125","[c]","32250","32640"
"New entrant CS","2023","Declared non-disabled","Cabinet Office","SEO/HEO","SEO","60","[c]","39750","39860"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Chancellor's other departments","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
