"Status","Year","Function_of_post","Organisation","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Rural Payments Agency","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Cumbria","SEO/HEO","15","15","32620","31020"
"In post","2023","Communications","Rural Payments Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","Northumberland, and Tyne and Wear","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Rural Payments Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Courts and Tribunals Service","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Courts and Tribunals Service","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Scottish Prison Service","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Serious Fraud Office","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The Insolvency Service","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","The National Archives","Outer London - West and North West","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","The National Archives","Outer London - West and North West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Inner London - West","G6/G7","30","30","65600","64400"
"In post","2023","Communications","UK Export Finance","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","UK Export Finance","Inner London - West","SEO/HEO","35","35","41470","42000"
"In post","2023","Communications","UK Health Security Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Inner London - West","G6/G7","20","20","58960","58470"
"In post","2023","Communications","UK Health Security Agency","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Inner London - West","SEO/HEO","25","25","40390","40880"
"In post","2023","Communications","UK Health Security Agency","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Health Security Agency","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","UK Hydrographic Office","Dorset and Somerset","SEO/HEO","10","10","38360","34530"
"In post","2023","Communications","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Space Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","East Wales","G6/G7","10","10","54430","51460"
"In post","2023","Communications","UK Statistics Authority","East Wales","SEO/HEO","30","30","34930","37690"
"In post","2023","Communications","UK Statistics Authority","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Hampshire and Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","10","10","33830","31060"
"In post","2023","Communications","UK Statistics Authority","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Statistics Authority","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Inner London - West","EO","5","5","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","UK Supreme Court","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Northumberland, and Tyne and Wear","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Valuation Office Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Water Services Regulation Authority","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Welsh Revenue Authority","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
