"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Analysis","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
