"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Project Delivery","Cheshire","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cheshire","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cumbria","West Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Cumbria","West Cumbria","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Devon CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Devon CC","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Plymouth","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Devon","Plymouth","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","Somerset CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Dorset and Somerset","Somerset CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Cambridgeshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Suffolk CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Anglia","Suffolk CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","Southend-on-Sea","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","105","[c]","39480","36240"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","210","[c]","44260","40750"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","35","[c]","43310","41800"
"Leaver CS","2023","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","55","[c]","38900","39890"
"Leaver CS","2023","Project Delivery","Greater Manchester","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","Manchester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Greater Manchester","Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Portsmouth","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","South Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","South Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","Hackney and Newham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","Hackney and Newham","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - East","Tower Hamlets","Female","40","[c]","45480","35720"
"Leaver CS","2023","Project Delivery","Inner London - East","Tower Hamlets","Male","35","[c]","59570","56080"
"Leaver CS","2023","Project Delivery","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Inner London - West","Westminster","Female","85","[c]","45240","41400"
"Leaver CS","2023","Project Delivery","Inner London - West","Westminster","Male","100","[c]","48110","43410"
"Leaver CS","2023","Project Delivery","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Blackpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lancashire","Mid Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Liverpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Liverpool","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Sefton","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Sefton","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North Yorkshire","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North Yorkshire","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northumberland, and Tyne and Wear","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - East and North East","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - South","Croydon","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - South","Croydon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","South Yorkshire","Sheffield","Female","10","[c]","[c]","[c]"
