"Status","Year","Age","Function_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Debt","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Croydon","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Croydon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Dudley","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Dudley","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Glasgow City","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Hackney and Newham","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Hackney and Newham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Leeds","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Leeds","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Liverpool","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Liverpool","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Nottingham","Female","35","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Nottingham","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Sefton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Sefton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Somerset CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Somerset CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","South Lanarkshire","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","South Lanarkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Sunderland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Tyneside","Female","30","[c]","22840","22520"
"New entrant CS","2023","30-39","Debt","Tyneside","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Belfast","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Belfast","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Berkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Berkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Birmingham","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Birmingham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Blackpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Blackpool","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bradford","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bradford","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bristol, City of","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Bristol, City of","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Central Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Central Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cheshire East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Cheshire East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","City of Edinburgh","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Coventry","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Coventry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Croydon","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Croydon","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Darlington","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Darlington","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Derby","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Derby","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Devon CC","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Devon CC","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Dorset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Dorset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Enfield","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Enfield","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Glasgow City","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Glasgow City","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester South West","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Greater Manchester South West","Male","30","[c]","39500","39000"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hackney and Newham","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hackney and Newham","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Hounslow and Richmond upon Thames","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lambeth","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lambeth","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Leeds","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Leeds","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Liverpool","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Liverpool","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Luton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Luton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Manchester","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Manchester","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Medway","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Medway","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Monmouthshire and Newport","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Monmouthshire and Newport","Male","35","[c]","40300","37720"
"New entrant CS","2023","30-39","Digital, Data & Technology","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","North Hampshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Nottingham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Nottingham","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Oxfordshire CC","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Oxfordshire CC","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Peterborough","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Peterborough","Male","[c]","[c]","[c]","[c]"
