"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Communications","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","London","SEO/HEO","50","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","North West (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Scotland","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Wales","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East Midlands (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North East (England)","AA/AO","60","[c]","21560","21690"
"Leaver CS","2023","Declared non-disabled","Debt","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","North West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South West (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","West Midlands (England)","AA/AO","95","[c]","21550","21690"
"Leaver CS","2023","Declared non-disabled","Debt","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Yorkshire and The Humber","AA/AO","50","[c]","21530","21690"
"Leaver CS","2023","Declared non-disabled","Debt","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Debt","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East of England","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East of England","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","East of England","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","EO","40","[c]","28830","28520"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","G6/G7","165","[c]","61550","59290"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","SEO/HEO","125","[c]","40320","41780"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North East (England)","G6/G7","40","[c]","57890","56850"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North East (England)","SEO/HEO","45","[c]","39400","38910"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North West (England)","G6/G7","65","[c]","59150","57170"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","North West (England)","SEO/HEO","85","[c]","37610","38470"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","Scotland","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South East (England)","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South East (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South East (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","G6/G7","45","[c]","57940","56650"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","SEO/HEO","110","[c]","38650","39460"
"Leaver CS","2023","Declared non-disabled","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
