"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Planning Inspectors","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G6","Female","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G6","Male","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derbyshire and Nottinghamshire","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Devon","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Devon","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Devon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Devon","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Anglia","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Anglia","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","20","15","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hampshire and Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","G6","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancashire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire, Rutland and Northamptonshire","G7","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G6","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Northumberland, and Tyne and Wear","G7","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - East and North East","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - South","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G6","Female","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G6","Male","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G6","Male","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","G7","Male","10","10","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","HEO","Female","5","5","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","HEO","Male","5","5","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SEO","Female","15","15","[c]","[c]"
"In post","2023","Policy","Bedfordshire and Hertfordshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","20","20","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","15","15","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
