"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Nottingham","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Nottingham","Outside London","G6/G7","15","15","65540","57880"
"In post","2023","Commercial","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Nottingham","Outside London","SEO/HEO","25","25","38960","39850"
"In post","2023","Commercial","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G6/G7","10","10","78870","85900"
"In post","2023","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SEO/HEO","15","15","59390","58690"
"In post","2023","Commercial","Oxfordshire CC","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Oxfordshire CC","Outside London","SEO/HEO","25","20","37830","35330"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Perth and Kinross, and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","G6/G7","15","15","71030","70150"
"In post","2023","Commercial","Peterborough","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Peterborough","Outside London","SEO/HEO","25","25","39940","38180"
"In post","2023","Commercial","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Plymouth","Outside London","SEO/HEO","10","10","38390","39520"
"In post","2023","Commercial","Plymouth","Outside London","Unknown","10","10","41150","42620"
"In post","2023","Commercial","Portsmouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Portsmouth","Outside London","EO","15","15","27780","27470"
"In post","2023","Commercial","Portsmouth","Outside London","G6/G7","10","10","63950","65500"
"In post","2023","Commercial","Portsmouth","Outside London","SEO/HEO","35","35","39110","41200"
"In post","2023","Commercial","Powys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Redbridge and Waltham Forest","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Sefton","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Sheffield","Outside London","AA/AO","20","20","21670","21690"
"In post","2023","Commercial","Sheffield","Outside London","EO","25","25","27270","28120"
"In post","2023","Commercial","Sheffield","Outside London","G6/G7","75","70","60010","56000"
"In post","2023","Commercial","Sheffield","Outside London","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Sheffield","Outside London","SEO/HEO","145","135","37060","38470"
"In post","2023","Commercial","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","Somerset CC","Outside London","SEO/HEO","25","25","38370","35810"
"In post","2023","Commercial","South Ayrshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","South Hampshire","Outside London","SEO/HEO","10","10","36650","35800"
"In post","2023","Commercial","South Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","G6/G7","35","35","61630","57670"
"In post","2023","Commercial","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","Outside London","SEO/HEO","20","20","40020","40590"
"In post","2023","Commercial","South Nottinghamshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","G6/G7","15","15","60530","55660"
"In post","2023","Commercial","South and West Derbyshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","Outside London","SEO/HEO","10","10","39460","36380"
"In post","2023","Commercial","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Southampton","Outside London","SEO/HEO","10","10","38480","40000"
"In post","2023","Commercial","Staffordshire CC","Outside London","AA/AO","20","20","21780","21780"
"In post","2023","Commercial","Staffordshire CC","Outside London","EO","40","40","26560","26350"
"In post","2023","Commercial","Staffordshire CC","Outside London","G6/G7","15","15","68100","66790"
"In post","2023","Commercial","Staffordshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","Outside London","SEO/HEO","60","60","38590","35560"
"In post","2023","Commercial","Stoke-on-Trent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","G6/G7","10","10","56750","50020"
"In post","2023","Commercial","Suffolk CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","Outside London","SEO/HEO","15","15","38550","37310"
"In post","2023","Commercial","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sunderland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swansea","Outside London","AA/AO","45","40","21540","22500"
"In post","2023","Commercial","Swansea","Outside London","EO","35","35","27260","26960"
"In post","2023","Commercial","Swansea","Outside London","G6/G7","25","20","57800","53840"
"In post","2023","Commercial","Swansea","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swansea","Outside London","SEO/HEO","100","95","37380","39430"
"In post","2023","Commercial","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","G6/G7","15","15","64090","59290"
"In post","2023","Commercial","Telford and Wrekin","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","Outside London","SEO/HEO","15","15","40980","42330"
"In post","2023","Commercial","Torbay","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tower Hamlets","London","EO","10","10","29420","29530"
"In post","2023","Commercial","Tower Hamlets","London","G6/G7","50","50","64070","59440"
"In post","2023","Commercial","Tower Hamlets","London","SCS level","15","15","111480","107710"
"In post","2023","Commercial","Tower Hamlets","London","SEO/HEO","85","85","38300","35650"
"In post","2023","Commercial","Tyneside","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tyneside","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Tyneside","Outside London","G6/G7","35","35","61630","56000"
"In post","2023","Commercial","Tyneside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tyneside","Outside London","SEO/HEO","60","55","36210","34970"
"In post","2023","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wandsworth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Warrington","Outside London","SEO/HEO","20","20","36160","37500"
"In post","2023","Commercial","Warwickshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","Outside London","Unknown","15","15","39930","42620"
"In post","2023","Commercial","West Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Lothian","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","West Lothian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Lothian","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","West Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (South West)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (South West)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Westminster","London","AA/AO","20","20","25690","25480"
"In post","2023","Commercial","Westminster","London","EO","65","65","30760","30950"
"In post","2023","Commercial","Westminster","London","G6/G7","645","635","66570","66270"
"In post","2023","Commercial","Westminster","London","SCS level","145","140","122010","118220"
"In post","2023","Commercial","Westminster","London","SEO/HEO","415","410","39820","40220"
"In post","2023","Commercial","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wiltshire","Outside London","AA/AO","15","15","22220","22220"
"In post","2023","Commercial","Wiltshire","Outside London","EO","40","40","26580","27080"
"In post","2023","Commercial","Wiltshire","Outside London","G6/G7","55","55","62410","57480"
"In post","2023","Commercial","Wiltshire","Outside London","SCS level","10","10","116200","115850"
"In post","2023","Commercial","Wiltshire","Outside London","SEO/HEO","125","115","37060","35800"
