"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Revenue and Customs (excl. agencies)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","HM Treasury (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Home Office","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Medicines and Healthcare Products Regulatory Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Medicines and Healthcare Products Regulatory Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Defence (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Ministry of Justice (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Planning Inspectorate","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Planning Inspectorate","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Scottish Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Serious Fraud Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Serious Fraud Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","The Insolvency Service","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","The Insolvency Service","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","The Insolvency Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Hydrographic Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Hydrographic Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Hydrographic Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Space Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","UK Statistics Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Valuation Office Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Valuation Office Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Valuation Office Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Grants Management","Rural Payments Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Advisory, Conciliation and Arbitration Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Advisory, Conciliation and Arbitration Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SEO/HEO","Heterosexual / straight","45","[c]","35410","35070"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Companies House","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Human Resources","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
