"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Declared disabled","Wales","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","West Midlands (England)","Heterosexual / straight","55","[c]","27770","23640"
"New entrant CS","2023","30-39","Declared disabled","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","45","[c]","29990","28500"
"New entrant CS","2023","30-39","Declared disabled","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East Midlands (England)","Heterosexual / straight","280","[c]","28490","25870"
"New entrant CS","2023","30-39","Declared non-disabled","East Midlands (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East of England","Heterosexual / straight","220","[c]","28270","28120"
"New entrant CS","2023","30-39","Declared non-disabled","East of England","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","London","Heterosexual / straight","690","[c]","42200","39110"
"New entrant CS","2023","30-39","Declared non-disabled","London","LGBO","75","[c]","44580","41630"
"New entrant CS","2023","30-39","Declared non-disabled","London","Undeclared","55","[c]","42620","40260"
"New entrant CS","2023","30-39","Declared non-disabled","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","North East (England)","Heterosexual / straight","390","[c]","30160","28120"
"New entrant CS","2023","30-39","Declared non-disabled","North East (England)","LGBO","50","[c]","31120","28120"
"New entrant CS","2023","30-39","Declared non-disabled","North East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","North East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","North West (England)","Heterosexual / straight","640","[c]","30350","28120"
"New entrant CS","2023","30-39","Declared non-disabled","North West (England)","LGBO","65","[c]","29940","23640"
"New entrant CS","2023","30-39","Declared non-disabled","North West (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Northern Ireland","Heterosexual / straight","50","[c]","32500","25610"
"New entrant CS","2023","30-39","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Scotland","Heterosexual / straight","480","[c]","32470","29100"
"New entrant CS","2023","30-39","Declared non-disabled","Scotland","LGBO","65","[c]","30760","29100"
"New entrant CS","2023","30-39","Declared non-disabled","Scotland","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Scotland","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","South East (England)","Heterosexual / straight","390","[c]","31120","28880"
"New entrant CS","2023","30-39","Declared non-disabled","South East (England)","LGBO","40","[c]","29460","28680"
"New entrant CS","2023","30-39","Declared non-disabled","South East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","South West (England)","Heterosexual / straight","410","[c]","32550","29160"
"New entrant CS","2023","30-39","Declared non-disabled","South West (England)","LGBO","40","[c]","31050","28160"
"New entrant CS","2023","30-39","Declared non-disabled","South West (England)","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","South West (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Wales","Heterosexual / straight","460","[c]","29880","26900"
"New entrant CS","2023","30-39","Declared non-disabled","Wales","LGBO","50","[c]","26830","23640"
"New entrant CS","2023","30-39","Declared non-disabled","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","West Midlands (England)","Heterosexual / straight","420","[c]","29360","27650"
"New entrant CS","2023","30-39","Declared non-disabled","West Midlands (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","435","[c]","30910","28880"
"New entrant CS","2023","30-39","Declared non-disabled","Yorkshire and The Humber","LGBO","40","[c]","31760","28880"
"New entrant CS","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","Heterosexual / straight","35","[c]","33940","28880"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East Midlands (England)","Unknown","215","[c]","27310","23640"
"New entrant CS","2023","30-39","Unknown","East of England","Heterosexual / straight","55","[c]","30640","25750"
"New entrant CS","2023","30-39","Unknown","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","East of England","Unknown","190","[c]","26600","25350"
"New entrant CS","2023","30-39","Unknown","London","Heterosexual / straight","240","[c]","40650","36180"
"New entrant CS","2023","30-39","Unknown","London","LGBO","30","[c]","39080","34340"
"New entrant CS","2023","30-39","Unknown","London","Undeclared","40","[c]","42800","41440"
"New entrant CS","2023","30-39","Unknown","London","Unknown","790","[c]","37020","31310"
"New entrant CS","2023","30-39","Unknown","North East (England)","Heterosexual / straight","55","[c]","32160","26400"
"New entrant CS","2023","30-39","Unknown","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North East (England)","Unknown","255","[c]","26900","23230"
"New entrant CS","2023","30-39","Unknown","North West (England)","Heterosexual / straight","195","[c]","29700","25850"
"New entrant CS","2023","30-39","Unknown","North West (England)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","North West (England)","Unknown","815","[c]","27020","23640"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Northern Ireland","Unknown","80","[c]","25030","22520"
"New entrant CS","2023","30-39","Unknown","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Scotland","Heterosexual / straight","105","[c]","32290","29100"
