"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","HM Prison and Probation Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Prison and Probation Service","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Croydon","45","40","57160","59180"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","205","195","44210","41780"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Hackney and Newham","190","180","50290","45560"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Leeds","20","20","48020","43100"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Liverpool","110","105","44620","42140"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Tyneside","20","20","41560","38240"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","HM Revenue and Customs (excl. agencies)","Westminster","180","175","55160","48570"
"In post","2023","Analysis","HM Treasury (excl. agencies)","Darlington","20","20","39160","32790"
"In post","2023","Analysis","HM Treasury (excl. agencies)","Westminster","165","165","45490","39050"
"In post","2023","Analysis","Health and Safety Executive","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Sefton","30","25","44590","40840"
"In post","2023","Analysis","Health and Safety Executive","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","South and West Derbyshire","30","25","42650","40840"
"In post","2023","Analysis","Health and Safety Executive","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Health and Safety Executive","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Croydon","115","105","42860","37720"
"In post","2023","Analysis","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Hackney and Newham","5","5","[c]","[c]"
"In post","2023","Analysis","Home Office","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Liverpool","20","20","41300","39090"
"In post","2023","Analysis","Home Office","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Sheffield","65","60","40040","39000"
"In post","2023","Analysis","Home Office","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Home Office","Westminster","355","350","48240","44170"
"In post","2023","Analysis","Intellectual Property Office","Monmouthshire and Newport","50","45","38820","33960"
"In post","2023","Analysis","Intellectual Property Office","Westminster","10","10","56340","61660"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","70","70","35740","28610"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","65","60","41210","36990"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Buckinghamshire","10","10","37490","37650"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Central Hampshire","25","25","37310","34470"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Portsmouth","25","25","38800","34300"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","South Hampshire","20","15","41040","41000"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Staffordshire CC","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Westminster","140","140","46890","45750"
"In post","2023","Analysis","Ministry of Defence (excl. agencies)","Wiltshire","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Birmingham","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Brighton and Hove","5","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","25","20","41140","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Leeds","60","55","40020","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Liverpool","10","10","36250","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Manchester","10","10","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Nottingham","20","20","38620","37680"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Sheffield","10","5","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Tower Hamlets","390","375","49390","43650"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Tyneside","15","15","35980","34470"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Ministry of Justice (excl. agencies)","Westminster","130","125","47920","43650"
"In post","2023","Analysis","National Infrastructure Commission","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","National Infrastructure Commission","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","National Savings and Investments","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","National Savings and Investments","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","National Savings and Investments","Westminster","25","25","50420","49180"
"In post","2023","Analysis","Office for Budget Responsibility","Westminster","40","40","53050","54810"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Birmingham","10","10","33470","32800"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Bristol, City of","100","95","41500","40640"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Manchester","10","10","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Nottingham","5","5","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Westminster","35","30","48530","36330"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office for Standards in Education, Children's Services and Skills","York","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Glasgow City","55","55","43500","38500"
"In post","2023","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","110","110","49660","46250"
"In post","2023","Analysis","Office of Rail and Road","Birmingham","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Manchester","5","5","[c]","[c]"
"In post","2023","Analysis","Office of Rail and Road","Tower Hamlets","30","30","58950","57140"
"In post","2023","Analysis","Office of Rail and Road","York","10","10","[c]","[c]"
"In post","2023","Analysis","Planning Inspectorate","Bristol, City of","20","15","45290","41560"
"In post","2023","Analysis","Registers of Scotland","City of Edinburgh","10","10","43060","39590"
"In post","2023","Analysis","Registers of Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","East Cumbria","10","10","33400","33810"
"In post","2023","Analysis","Rural Payments Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Tyneside","10","10","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","West Cumbria","5","5","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Rural Payments Agency","York","5","5","[c]","[c]"
