"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","SEO/HEO","20","20","35630","34700"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","EO","10","10","27800","27520"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","SEO/HEO","30","30","36060","34850"
"In post","2023","20-29","Digital, Data and Technology","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East of England","EO","35","35","28000","27470"
"In post","2023","20-29","Digital, Data and Technology","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East of England","SEO/HEO","25","25","35750","36990"
"In post","2023","20-29","Digital, Data and Technology","London","AA/AO","20","20","24340","24520"
"In post","2023","20-29","Digital, Data and Technology","London","EO","125","120","30020","29750"
"In post","2023","20-29","Digital, Data and Technology","London","G6/G7","190","190","58470","56430"
"In post","2023","20-29","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","London","SEO/HEO","605","600","38850","39110"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","AA/AO","10","10","21650","21690"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","EO","95","90","27710","28120"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","G6/G7","35","35","53670","51360"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","SEO/HEO","165","165","36730","35000"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","AA/AO","10","10","21830","21690"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","EO","140","140","27440","27650"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","G6/G7","55","55","54060","52900"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","SEO/HEO","305","305","35760","34700"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","SEO/HEO","15","15","35620","34700"
"In post","2023","20-29","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","AA/AO","15","15","24290","23950"
"In post","2023","20-29","Digital, Data and Technology","Scotland","EO","55","55","29670","29510"
"In post","2023","20-29","Digital, Data and Technology","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","SEO/HEO","90","90","36550","34950"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","EO","70","65","27380","27080"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","SEO/HEO","85","85","35830","35000"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","AA/AO","50","50","22630","22360"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","EO","140","140","27930","27140"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","G6/G7","30","30","53160","51360"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","SEO/HEO","220","220","36070","34370"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Wales","AA/AO","30","30","23990","22500"
"In post","2023","20-29","Digital, Data and Technology","Wales","EO","100","100","27250","26900"
"In post","2023","20-29","Digital, Data and Technology","Wales","G6/G7","15","15","55090","51610"
"In post","2023","20-29","Digital, Data and Technology","Wales","SEO/HEO","190","185","36730","35690"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","AA/AO","10","10","22180","22220"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","EO","60","60","27410","27560"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","G6/G7","25","25","52970","51770"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","SEO/HEO","150","145","36610","37430"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","EO","70","65","27270","27650"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","30","30","54520","54160"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","SEO/HEO","155","155","35940","35000"
"In post","2023","20-29","Economics","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","London","AA/AO","20","20","25060","23210"
"In post","2023","20-29","Economics","London","EO","90","90","28590","28930"
"In post","2023","20-29","Economics","London","G6/G7","275","275","57490","55740"
"In post","2023","20-29","Economics","London","SEO/HEO","550","550","37770","36460"
"In post","2023","20-29","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","AA/AO","10","10","21710","21200"
"In post","2023","20-29","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","SEO/HEO","15","15","33110","31560"
"In post","2023","20-29","Economics","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North West (England)","EO","15","15","26890","26940"
"In post","2023","20-29","Economics","North West (England)","G6/G7","10","10","54240","53980"
"In post","2023","20-29","Economics","North West (England)","SEO/HEO","55","55","37140","35000"
"In post","2023","20-29","Economics","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","SEO/HEO","10","10","34230","34110"
"In post","2023","20-29","Economics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","SEO/HEO","20","20","32580","31560"
"In post","2023","20-29","Economics","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Wales","AA/AO","20","20","21420","21200"
"In post","2023","20-29","Economics","Wales","EO","5","5","[c]","[c]"
"In post","2023","20-29","Economics","Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Economics","Wales","SEO/HEO","45","45","34150","31560"
"In post","2023","20-29","Economics","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","West Midlands (England)","SEO/HEO","20","20","36890","35330"
"In post","2023","20-29","Economics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Economics","Yorkshire and The Humber","SEO/HEO","20","20","34810","32400"
"In post","2023","20-29","Finance","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Finance","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","20-29","Finance","East Midlands (England)","SEO/HEO","10","10","35440","34850"
"In post","2023","20-29","Finance","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","East of England","EO","5","5","[c]","[c]"
"In post","2023","20-29","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","East of England","SEO/HEO","15","15","38720","38020"
"In post","2023","20-29","Finance","London","AA/AO","15","15","25500","25610"
"In post","2023","20-29","Finance","London","EO","70","70","29510","29660"
"In post","2023","20-29","Finance","London","G6/G7","90","90","57800","55960"
"In post","2023","20-29","Finance","London","SEO/HEO","220","220","37160","36240"
"In post","2023","20-29","Finance","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","North East (England)","EO","10","10","26530","27650"
"In post","2023","20-29","Finance","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Finance","North East (England)","SEO/HEO","35","35","36470","35000"
"In post","2023","20-29","Finance","North West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Finance","North West (England)","EO","50","50","27190","27780"
"In post","2023","20-29","Finance","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Finance","North West (England)","SEO/HEO","70","70","34650","34170"
"In post","2023","20-29","Finance","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Scotland","AA/AO","65","60","23110","22520"
"In post","2023","20-29","Finance","Scotland","EO","20","20","28430","27650"
"In post","2023","20-29","Finance","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Scotland","SEO/HEO","15","15","36200","36800"
"In post","2023","20-29","Finance","South East (England)","AA/AO","55","55","25230","25700"
"In post","2023","20-29","Finance","South East (England)","EO","40","40","27690","27470"
"In post","2023","20-29","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","South East (England)","SEO/HEO","40","40","35660","34500"
"In post","2023","20-29","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","South West (England)","AA/AO","75","75","22200","20090"
"In post","2023","20-29","Finance","South West (England)","EO","55","55","26530","26270"
"In post","2023","20-29","Finance","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","20-29","Finance","South West (England)","SEO/HEO","105","105","35250","33830"
"In post","2023","20-29","Finance","South West (England)","Unknown","10","10","32930","32230"
"In post","2023","20-29","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Wales","AA/AO","25","25","23090","22320"
"In post","2023","20-29","Finance","Wales","EO","20","20","28130","26960"
"In post","2023","20-29","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Wales","SEO/HEO","20","20","36780","34700"
"In post","2023","20-29","Finance","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Finance","West Midlands (England)","EO","30","30","26450","26940"
"In post","2023","20-29","Finance","West Midlands (England)","G6/G7","10","10","49810","51360"
"In post","2023","20-29","Finance","West Midlands (England)","SEO/HEO","40","40","35520","34700"
"In post","2023","20-29","Finance","Yorkshire and The Humber","AA/AO","20","20","22210","22520"
"In post","2023","20-29","Finance","Yorkshire and The Humber","EO","40","40","26830","26900"
"In post","2023","20-29","Finance","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2023","20-29","Finance","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Finance","Yorkshire and The Humber","SEO/HEO","55","55","35660","35580"
"In post","2023","20-29","Geography","South West (England)","AA/AO","25","25","21690","21690"
"In post","2023","20-29","Geography","South West (England)","EO","55","55","27610","27610"
"In post","2023","20-29","Geography","South West (England)","SEO/HEO","20","20","34370","34370"
"In post","2023","20-29","Geography","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","20-29","Human Resources","East Midlands (England)","EO","20","20","27020","27160"
"In post","2023","20-29","Human Resources","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","East Midlands (England)","SEO/HEO","25","25","36380","35000"
"In post","2023","20-29","Human Resources","East of England","AA/AO","10","10","[c]","[c]"
"In post","2023","20-29","Human Resources","East of England","EO","10","10","27000","27080"
"In post","2023","20-29","Human Resources","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Human Resources","East of England","SEO/HEO","20","20","32990","31270"
"In post","2023","20-29","Human Resources","London","AA/AO","20","20","25160","24780"
"In post","2023","20-29","Human Resources","London","EO","110","110","29080","28770"
"In post","2023","20-29","Human Resources","London","G6/G7","105","105","56850","55370"
"In post","2023","20-29","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
