"Status","Year","Function_of_post","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Ministry of Defence","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Durham","Outside London","10","10","22340","22220"
"In post","2023","No function","Ministry of Defence","Ealing","London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","East Ayrshire and North Ayrshire mainland","Outside London","235","230","27920","28600"
"In post","2023","No function","Ministry of Defence","East Cumbria","Outside London","85","80","25000","22410"
"In post","2023","No function","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","345","335","36430","33330"
"In post","2023","No function","Ministry of Defence","East Kent","Outside London","55","55","29140","23400"
"In post","2023","No function","Ministry of Defence","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","East Merseyside","Outside London","10","10","22870","22330"
"In post","2023","No function","Ministry of Defence","East Riding of Yorkshire","Outside London","55","55","25300","22830"
"In post","2023","No function","Ministry of Defence","East Surrey","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Essex Haven Gateway","Outside London","115","110","33600","27470"
"In post","2023","No function","Ministry of Defence","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Flintshire and Wrexham","Outside London","330","315","29420","30060"
"In post","2023","No function","Ministry of Defence","Glasgow City","Outside London","550","520","27960","22330"
"In post","2023","No function","Ministry of Defence","Gloucestershire CC","Outside London","190","185","30350","27140"
"In post","2023","No function","Ministry of Defence","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Greater Manchester South West","Outside London","10","10","21300","21580"
"In post","2023","No function","Ministry of Defence","Gwent Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Hackney and Newham","London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Harrow and Hillingdon","London","230","225","29530","26810"
"In post","2023","No function","Ministry of Defence","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Heart of Essex","Outside London","10","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Herefordshire, County of","Outside London","125","120","26410","22220"
"In post","2023","No function","Ministry of Defence","Hertfordshire CC","Outside London","120","115","44640","42750"
"In post","2023","No function","Ministry of Defence","Hounslow and Richmond upon Thames","London","205","195","34320","32250"
"In post","2023","No function","Ministry of Defence","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","240","230","25810","22220"
"In post","2023","No function","Ministry of Defence","Isle of Anglesey","Outside London","45","45","30640","23730"
"In post","2023","No function","Ministry of Defence","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Kingston upon Hull, City of","Outside London","15","10","22110","22220"
"In post","2023","No function","Ministry of Defence","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Lancaster and Wyre","Outside London","390","355","28870","27140"
"In post","2023","No function","Ministry of Defence","Leeds","Outside London","20","20","21830","22220"
"In post","2023","No function","Ministry of Defence","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Leicestershire CC and Rutland","Outside London","80","75","30360","22330"
"In post","2023","No function","Ministry of Defence","Lewisham and Southwark","London","15","15","24290","25060"
"In post","2023","No function","Ministry of Defence","Lincolnshire CC","Outside London","725","700","30130","25950"
"In post","2023","No function","Ministry of Defence","Lisburn and Castlereagh","Outside London","150","140","27710","22970"
"In post","2023","No function","Ministry of Defence","Liverpool","Outside London","180","165","25430","22330"
"In post","2023","No function","Ministry of Defence","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Manchester","Outside London","40","40","35330","34000"
"In post","2023","No function","Ministry of Defence","Medway","Outside London","50","50","29290","22330"
"In post","2023","No function","Ministry of Defence","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Mid Kent","Outside London","10","10","32540","27140"
"In post","2023","No function","Ministry of Defence","Mid Lancashire","Outside London","85","80","31460","27300"
"In post","2023","No function","Ministry of Defence","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Monmouthshire and Newport","Outside London","15","15","24060","22220"
"In post","2023","No function","Ministry of Defence","Newry, Mourne and Down","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","North Hampshire","Outside London","305","285","33910","30460"
"In post","2023","No function","Ministry of Defence","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","North Nottinghamshire","Outside London","25","25","29000","24430"
"In post","2023","No function","Ministry of Defence","North Yorkshire CC","Outside London","655","625","29260","23180"
"In post","2023","No function","Ministry of Defence","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","North and West Norfolk","Outside London","245","235","28330","22220"
"In post","2023","No function","Ministry of Defence","Northumberland","Outside London","65","60","28030","22840"
"In post","2023","No function","Ministry of Defence","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Overseas","Overseas","255","255","56110","53320"
"In post","2023","No function","Ministry of Defence","Oxfordshire CC","Outside London","440","420","33720","27470"
"In post","2023","No function","Ministry of Defence","Perth and Kinross, and Stirling","Outside London","30","30","24140","22220"
"In post","2023","No function","Ministry of Defence","Peterborough","Outside London","115","110","26470","22220"
"In post","2023","No function","Ministry of Defence","Plymouth","Outside London","380","360","34880","27610"
"In post","2023","No function","Ministry of Defence","Portsmouth","Outside London","630","600","34460","31210"
"In post","2023","No function","Ministry of Defence","Powys","Outside London","145","140","25320","22220"
"In post","2023","No function","Ministry of Defence","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Sandwell","Outside London","10","10","30890","22830"
"In post","2023","No function","Ministry of Defence","Sefton","Outside London","15","15","25450","22220"
"In post","2023","No function","Ministry of Defence","Sheffield","Outside London","10","10","22460","22330"
"In post","2023","No function","Ministry of Defence","Shropshire","Outside London","220","210","29290","22220"
"In post","2023","No function","Ministry of Defence","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Somerset CC","Outside London","1020","970","33980","34090"
"In post","2023","No function","Ministry of Defence","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","South Hampshire","Outside London","385","370","29900","27470"
"In post","2023","No function","Ministry of Defence","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","South Nottinghamshire","Outside London","250","230","33290","27140"
"In post","2023","No function","Ministry of Defence","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","South West Wales","Outside London","20","20","26280","23010"
"In post","2023","No function","Ministry of Defence","Southampton","Outside London","5","5","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","No function","Ministry of Defence","Staffordshire CC","Outside London","395","375","34060","27470"
"In post","2023","No function","Ministry of Defence","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
